#step	time	iterations	error_displacements	error_residuals	error_energy	converged	elapsed_time
494	4.940000e-02	1.800000e+01	9.648610e-05	1.262024e-05	5.793280e-05	1.000000e+00	1.421111e+03
495	4.950000e-02	1.800000e+01	9.672833e-05	1.268223e-05	5.834776e-05	1.000000e+00	1.426108e+03
496	4.960000e-02	1.900000e+01	9.032591e-05	1.178995e-05	5.367756e-05	1.000000e+00	1.431355e+03
497	4.970000e-02	1.800000e+01	9.557095e-05	1.254620e-05	5.779406e-05	1.000000e+00	1.436346e+03
498	4.980000e-02	1.900000e+01	9.548349e-05	1.203121e-05	5.471739e-05	1.000000e+00	1.441596e+03
499	4.990000e-02	1.800000e+01	9.686534e-05	1.288645e-05	5.928507e-05	1.000000e+00	1.446599e+03
500	5.000000e-02	1.800000e+01	9.890903e-05	1.299598e-05	5.984666e-05	1.000000e+00	1.452751e+03
501	5.010000e-02	1.900000e+01	9.185445e-05	1.231842e-05	5.593095e-05	1.000000e+00	1.458011e+03
502	5.020000e-02	1.800000e+01	9.738162e-05	1.289614e-05	5.930803e-05	1.000000e+00	1.463001e+03
503	5.030000e-02	1.900000e+01	9.189414e-05	1.238040e-05	5.503913e-05	1.000000e+00	1.468249e+03
504	5.040000e-02	1.800000e+01	9.872093e-05	1.338817e-05	6.151182e-05	1.000000e+00	1.473246e+03
505	5.050000e-02	1.800000e+01	9.924373e-05	1.327204e-05	6.070201e-05	1.000000e+00	1.478239e+03
506	5.060000e-02	1.900000e+01	9.353488e-05	1.266559e-05	5.758602e-05	1.000000e+00	1.483484e+03
507	5.070000e-02	1.800000e+01	9.926226e-05	1.337035e-05	6.139062e-05	1.000000e+00	1.488480e+03
508	5.080000e-02	1.900000e+01	9.331577e-05	1.257177e-05	5.696860e-05	1.000000e+00	1.493734e+03
509	5.090000e-02	1.900000e+01	9.389876e-05	1.286304e-05	5.831730e-05	1.000000e+00	1.498992e+03
510	5.100000e-02	1.800000e+01	9.873698e-05	1.340954e-05	6.126338e-05	1.000000e+00	1.503996e+03
511	5.110000e-02	1.900000e+01	9.562909e-05	1.310279e-05	5.934929e-05	1.000000e+00	1.509257e+03
512	5.120000e-02	2.000000e+01	9.294794e-05	1.202172e-05	5.276726e-05	1.000000e+00	1.514775e+03
513	5.130000e-02	1.800000e+01	9.677479e-05	1.320880e-05	6.055453e-05	1.000000e+00	1.519779e+03
514	5.140000e-02	1.900000e+01	9.917471e-05	1.362707e-05	6.131946e-05	1.000000e+00	1.525042e+03
515	5.150000e-02	1.900000e+01	9.546541e-05	1.311677e-05	5.927982e-05	1.000000e+00	1.530299e+03
516	5.160000e-02	1.900000e+01	9.704828e-05	1.290242e-05	5.705382e-05	1.000000e+00	1.535567e+03
517	5.170000e-02	2.000000e+01	9.485060e-05	1.263869e-05	5.650045e-05	1.000000e+00	1.541081e+03
518	5.180000e-02	1.900000e+01	9.574654e-05	1.282216e-05	5.808546e-05	1.000000e+00	1.546341e+03
519	5.190000e-02	1.900000e+01	9.660292e-05	1.330665e-05	5.992592e-05	1.000000e+00	1.551639e+03
520	5.200000e-02	1.900000e+01	9.920686e-05	1.414265e-05	6.250014e-05	1.000000e+00	1.556926e+03
521	5.210000e-02	1.900000e+01	9.592459e-05	1.327504e-05	5.988896e-05	1.000000e+00	1.562217e+03
522	5.220000e-02	1.900000e+01	9.828943e-05	1.370728e-05	6.207149e-05	1.000000e+00	1.567502e+03
523	5.230000e-02	1.900000e+01	9.843797e-05	1.384318e-05	6.252071e-05	1.000000e+00	1.572799e+03
524	5.240000e-02	2.100000e+01	9.274545e-05	1.206199e-05	4.990229e-05	1.000000e+00	1.578626e+03
525	5.250000e-02	1.900000e+01	9.826528e-05	1.355130e-05	6.166727e-05	1.000000e+00	1.583944e+03
526	5.260000e-02	2.000000e+01	9.258022e-05	1.286303e-05	5.765091e-05	1.000000e+00	1.589523e+03
527	5.270000e-02	1.900000e+01	9.773226e-05	1.385364e-05	6.300451e-05	1.000000e+00	1.594842e+03
528	5.280000e-02	2.000000e+01	9.486530e-05	1.310008e-05	5.855020e-05	1.000000e+00	1.600424e+03
529	5.290000e-02	1.900000e+01	9.839330e-05	1.402993e-05	6.352906e-05	1.000000e+00	1.605747e+03
530	5.300000e-02	2.000000e+01	9.310074e-05	1.336063e-05	5.963376e-05	1.000000e+00	1.611333e+03
531	5.310000e-02	1.900000e+01	9.946888e-05	1.418386e-05	6.409897e-05	1.000000e+00	1.616661e+03
532	5.320000e-02	2.000000e+01	9.311886e-05	1.358787e-05	5.999872e-05	1.000000e+00	1.622244e+03
533	5.330000e-02	1.900000e+01	9.993376e-05	1.446440e-05	6.541836e-05	1.000000e+00	1.627569e+03
534	5.340000e-02	2.000000e+01	9.330309e-05	1.348535e-05	6.026439e-05	1.000000e+00	1.633155e+03
535	5.350000e-02	2.000000e+01	9.867525e-05	1.373425e-05	6.097074e-05	1.000000e+00	1.638743e+03
536	5.360000e-02	1.900000e+01	9.890122e-05	1.462678e-05	6.508359e-05	1.000000e+00	1.644075e+03
537	5.370000e-02	2.000000e+01	9.584240e-05	1.410746e-05	6.272931e-05	1.000000e+00	1.649666e+03
538	5.380000e-02	2.000000e+01	9.398394e-05	1.412823e-05	6.223817e-05	1.000000e+00	1.655257e+03
539	5.390000e-02	2.000000e+01	9.338320e-05	1.368485e-05	6.094221e-05	1.000000e+00	1.660849e+03
540	5.400000e-02	2.000000e+01	9.610252e-05	1.425146e-05	6.329737e-05	1.000000e+00	1.666417e+03
541	5.410000e-02	2.000000e+01	9.568291e-05	1.419120e-05	6.294931e-05	1.000000e+00	1.671996e+03
542	5.420000e-02	2.000000e+01	9.491699e-05	1.406111e-05	6.261474e-05	1.000000e+00	1.677564e+03
543	5.430000e-02	2.000000e+01	9.656288e-05	1.478146e-05	6.442342e-05	1.000000e+00	1.683139e+03
544	5.440000e-02	2.100000e+01	9.808949e-05	1.337768e-05	5.907239e-05	1.000000e+00	1.688967e+03
545	5.450000e-02	2.000000e+01	9.548789e-05	1.413738e-05	6.298167e-05	1.000000e+00	1.694538e+03
546	5.460000e-02	2.000000e+01	9.896639e-05	1.481122e-05	6.463054e-05	1.000000e+00	1.700114e+03
547	5.470000e-02	2.000000e+01	9.649691e-05	1.464093e-05	6.500893e-05	1.000000e+00	1.705684e+03
548	5.480000e-02	2.000000e+01	9.593586e-05	1.463547e-05	6.487014e-05	1.000000e+00	1.711254e+03
549	5.490000e-02	2.000000e+01	9.808011e-05	1.489815e-05	6.592437e-05	1.000000e+00	1.716833e+03
550	5.500000e-02	2.000000e+01	9.774749e-05	1.497182e-05	6.624401e-05	1.000000e+00	1.722409e+03
551	5.510000e-02	2.000000e+01	9.758326e-05	1.495729e-05	6.615481e-05	1.000000e+00	1.728037e+03
552	5.520000e-02	2.000000e+01	9.763516e-05	1.512870e-05	6.672410e-05	1.000000e+00	1.733611e+03
553	5.530000e-02	2.000000e+01	9.941138e-05	1.522645e-05	6.729656e-05	1.000000e+00	1.739186e+03
554	5.540000e-02	2.100000e+01	9.860522e-05	1.425361e-05	6.215065e-05	1.000000e+00	1.745020e+03
555	5.550000e-02	2.000000e+01	9.695313e-05	1.499804e-05	6.642793e-05	1.000000e+00	1.750591e+03
556	5.560000e-02	2.000000e+01	9.921976e-05	1.535077e-05	6.778545e-05	1.000000e+00	1.756181e+03
557	5.570000e-02	2.100000e+01	9.703467e-05	1.476365e-05	6.407813e-05	1.000000e+00	1.762006e+03
558	5.580000e-02	2.000000e+01	9.704539e-05	1.510231e-05	6.672279e-05	1.000000e+00	1.767574e+03
559	5.590000e-02	2.000000e+01	9.998379e-05	1.560267e-05	6.871139e-05	1.000000e+00	1.773163e+03
560	5.600000e-02	2.100000e+01	9.572455e-05	1.507571e-05	6.582161e-05	1.000000e+00	1.779034e+03
561	5.610000e-02	2.000000e+01	9.865905e-05	1.541268e-05	6.785518e-05	1.000000e+00	1.784663e+03
562	5.620000e-02	2.100000e+01	9.420193e-05	1.487382e-05	6.488211e-05	1.000000e+00	1.790540e+03
563	5.630000e-02	2.100000e+01	9.440692e-05	1.503064e-05	6.562968e-05	1.000000e+00	1.796419e+03
564	5.640000e-02	2.000000e+01	9.897515e-05	1.546904e-05	6.802928e-05	1.000000e+00	1.802039e+03
565	5.650000e-02	2.100000e+01	9.763238e-05	1.541165e-05	6.719079e-05	1.000000e+00	1.807916e+03
566	5.660000e-02	2.100000e+01	9.744056e-05	1.536815e-05	6.671387e-05	1.000000e+00	1.813805e+03
567	5.670000e-02	2.100000e+01	9.345305e-05	1.478261e-05	6.430991e-05	1.000000e+00	1.819683e+03
568	5.680000e-02	2.200000e+01	9.366062e-05	1.510936e-05	6.090525e-05	1.000000e+00	1.825825e+03
569	5.690000e-02	2.100000e+01	9.423539e-05	1.502533e-05	6.543466e-05	1.000000e+00	1.831709e+03
570	5.700000e-02	2.200000e+01	9.698851e-05	1.415611e-05	6.088180e-05	1.000000e+00	1.837861e+03
571	5.710000e-02	2.100000e+01	9.649954e-05	1.545003e-05	6.759732e-05	1.000000e+00	1.843748e+03
572	5.720000e-02	2.100000e+01	9.593454e-05	1.522501e-05	6.624470e-05	1.000000e+00	1.849636e+03
573	5.730000e-02	2.100000e+01	9.907886e-05	1.570766e-05	6.817455e-05	1.000000e+00	1.855523e+03
574	5.740000e-02	2.100000e+01	9.715525e-05	1.576630e-05	6.852181e-05	1.000000e+00	1.861415e+03
575	5.750000e-02	2.100000e+01	9.569781e-05	1.553174e-05	6.745957e-05	1.000000e+00	1.867311e+03
576	5.760000e-02	2.100000e+01	9.851053e-05	1.598619e-05	6.951487e-05	1.000000e+00	1.873210e+03
577	5.770000e-02	2.100000e+01	9.750917e-05	1.595233e-05	6.916832e-05	1.000000e+00	1.879132e+03
578	5.780000e-02	2.100000e+01	9.695284e-05	1.585672e-05	6.890059e-05	1.000000e+00	1.885011e+03
579	5.790000e-02	2.100000e+01	9.833791e-05	1.618941e-05	7.021775e-05	1.000000e+00	1.890862e+03
580	5.800000e-02	2.100000e+01	9.846870e-05	1.623792e-05	7.002632e-05	1.000000e+00	1.896710e+03
581	5.810000e-02	2.100000e+01	9.884457e-05	1.623873e-05	7.057594e-05	1.000000e+00	1.902558e+03
582	5.820000e-02	2.300000e+01	9.181611e-05	1.525426e-05	6.072357e-05	1.000000e+00	1.908951e+03
583	5.830000e-02	2.100000e+01	9.638937e-05	1.561130e-05	6.805621e-05	1.000000e+00	1.914864e+03
584	5.840000e-02	2.100000e+01	9.906174e-05	1.829137e-05	7.114546e-05	1.000000e+00	1.920776e+03
585	5.850000e-02	2.300000e+01	9.801002e-05	1.534795e-05	6.431070e-05	1.000000e+00	1.927215e+03
586	5.860000e-02	2.200000e+01	9.188948e-05	1.494385e-05	6.452495e-05	1.000000e+00	1.933372e+03
587	5.870000e-02	2.100000e+01	9.690900e-05	1.607291e-05	6.993598e-05	1.000000e+00	1.939277e+03
588	5.880000e-02	2.600000e+01	9.687359e-05	1.354084e-05	5.703122e-05	1.000000e+00	1.946486e+03
589	5.890000e-02	2.100000e+01	9.493039e-05	1.518199e-05	6.636115e-05	1.000000e+00	1.952394e+03
590	5.900000e-02	2.200000e+01	9.875594e-05	1.554761e-05	6.611182e-05	1.000000e+00	1.958559e+03
591	5.910000e-02	2.200000e+01	9.921655e-05	1.681042e-05	7.259405e-05	1.000000e+00	1.964728e+03
592	5.920000e-02	2.200000e+01	9.248863e-05	1.530065e-05	6.554638e-05	1.000000e+00	1.970901e+03
593	5.930000e-02	2.300000e+01	9.566114e-05	1.495294e-05	6.340529e-05	1.000000e+00	1.977346e+03
594	5.940000e-02	2.400000e+01	9.402179e-05	1.478526e-05	6.327452e-05	1.000000e+00	1.984042e+03
595	5.950000e-02	2.100000e+01	9.470416e-05	1.580648e-05	6.845561e-05	1.000000e+00	1.989956e+03
596	5.960000e-02	2.200000e+01	9.844148e-05	1.650769e-05	7.113756e-05	1.000000e+00	1.996133e+03
597	5.970000e-02	2.300000e+01	9.886487e-05	1.637572e-05	6.834024e-05	1.000000e+00	2.002571e+03
598	5.980000e-02	2.100000e+01	9.570785e-05	1.607591e-05	6.974894e-05	1.000000e+00	2.008503e+03
599	5.990000e-02	2.200000e+01	9.903706e-05	1.693239e-05	7.268342e-05	1.000000e+00	2.014689e+03
600	6.000000e-02	2.200000e+01	9.832479e-05	1.690115e-05	7.250527e-05	1.000000e+00	2.020870e+03
601	6.010000e-02	2.400000e+01	9.475212e-05	1.457656e-05	6.085568e-05	1.000000e+00	2.027572e+03
602	6.020000e-02	2.200000e+01	9.747946e-05	1.632825e-05	7.005050e-05	1.000000e+00	2.033761e+03
603	6.030000e-02	2.500000e+01	9.153793e-05	1.451237e-05	6.042395e-05	1.000000e+00	2.040734e+03
604	6.040000e-02	2.500000e+01	9.210829e-05	1.403652e-05	5.632880e-05	1.000000e+00	2.047697e+03
605	6.050000e-02	2.400000e+01	9.870832e-05	1.441214e-05	5.954346e-05	1.000000e+00	2.054406e+03
606	6.060000e-02	2.200000e+01	9.577469e-05	1.764961e-05	7.079980e-05	1.000000e+00	2.060584e+03
607	6.070000e-02	3.300000e+01	7.864338e-05	1.450437e-05	2.169789e-05	1.000000e+00	2.069643e+03
608	6.080000e-02	2.000000e+01	9.646670e-05	1.623620e-05	7.176990e-05	1.000000e+00	2.075313e+03
609	6.090000e-02	2.200000e+01	9.854083e-05	1.673921e-05	7.108959e-05	1.000000e+00	2.081505e+03
610	6.100000e-02	2.800000e+01	8.783754e-05	1.466223e-05	5.813323e-05	1.000000e+00	2.089266e+03
611	6.110000e-02	2.200000e+01	9.085773e-05	1.546198e-05	6.157962e-05	1.000000e+00	2.095456e+03
612	6.120000e-02	2.200000e+01	9.908482e-05	1.666802e-05	7.096587e-05	1.000000e+00	2.101653e+03
613	6.130000e-02	3.000000e+01	8.971367e-05	1.332733e-05	5.458930e-05	1.000000e+00	2.109937e+03
614	6.140000e-02	2.000000e+01	9.481777e-05	1.620190e-05	7.017972e-05	1.000000e+00	2.115607e+03
615	6.150000e-02	2.200000e+01	9.928742e-05	1.696707e-05	7.241848e-05	1.000000e+00	2.121811e+03
616	6.160000e-02	2.800000e+01	9.496032e-05	1.631875e-05	6.663133e-05	1.000000e+00	2.129579e+03
617	6.170000e-02	1.900000e+01	9.885470e-05	1.691951e-05	7.348709e-05	1.000000e+00	2.134996e+03
618	6.180000e-02	2.300000e+01	9.917979e-05	1.720374e-05	7.211383e-05	1.000000e+00	2.141460e+03
619	6.190000e-02	3.700000e+01	9.993405e-05	1.126254e-05	3.200803e-05	1.000000e+00	2.151591e+03
620	6.200000e-02	1.600000e+01	9.523633e-05	1.623713e-05	7.498223e-05	1.000000e+00	2.156224e+03
621	6.210000e-02	2.900000e+01	9.886740e-05	1.321091e-05	5.475156e-05	1.000000e+00	2.164261e+03
622	6.220000e-02	2.600000e+01	9.963195e-05	1.789740e-05	7.312075e-05	1.000000e+00	2.171514e+03
623	6.230000e-02	1.800000e+01	9.799938e-05	1.654059e-05	7.069555e-05	1.000000e+00	2.176644e+03
624	6.240000e-02	2.700000e+01	9.777390e-05	1.771069e-05	6.484584e-05	1.000000e+00	2.184138e+03
625	6.250000e-02	2.700000e+01	9.451130e-05	1.641509e-05	6.737327e-05	1.000000e+00	2.191626e+03
626	6.260000e-02	2.000000e+01	9.636063e-05	1.530933e-05	6.460165e-05	1.000000e+00	2.197305e+03
627	6.270000e-02	2.500000e+01	9.947975e-05	1.786291e-05	7.527913e-05	1.000000e+00	2.204277e+03
628	6.280000e-02	2.500000e+01	9.978177e-05	1.839480e-05	7.550543e-05	1.000000e+00	2.211287e+03
629	6.290000e-02	2.000000e+01	9.590832e-05	1.657384e-05	7.078011e-05	1.000000e+00	2.216995e+03
630	6.300000e-02	2.600000e+01	9.872518e-05	1.807611e-05	7.473645e-05	1.000000e+00	2.224277e+03
631	6.310000e-02	2.500000e+01	9.640286e-05	1.747073e-05	7.024480e-05	1.000000e+00	2.231301e+03
632	6.320000e-02	2.000000e+01	9.913000e-05	1.762927e-05	7.536656e-05	1.000000e+00	2.237012e+03
633	6.330000e-02	2.600000e+01	9.933505e-05	1.837304e-05	7.575830e-05	1.000000e+00	2.244303e+03
634	6.340000e-02	2.500000e+01	9.530240e-05	1.785336e-05	7.078574e-05	1.000000e+00	2.251321e+03
635	6.350000e-02	2.100000e+01	9.802922e-05	1.793693e-05	7.348504e-05	1.000000e+00	2.257295e+03
636	6.360000e-02	2.700000e+01	9.964073e-05	1.787437e-05	7.236456e-05	1.000000e+00	2.264851e+03
637	6.370000e-02	2.400000e+01	9.542039e-05	1.801368e-05	7.441604e-05	1.000000e+00	2.271622e+03
638	6.380000e-02	2.200000e+01	9.615004e-05	1.757041e-05	7.356987e-05	1.000000e+00	2.277854e+03
639	6.390000e-02	2.600000e+01	9.768579e-05	1.870665e-05	7.673768e-05	1.000000e+00	2.285152e+03
640	6.400000e-02	2.500000e+01	9.710067e-05	1.824552e-05	7.355867e-05	1.000000e+00	2.292174e+03
641	6.410000e-02	2.100000e+01	9.947754e-05	1.870757e-05	7.942269e-05	1.000000e+00	2.298129e+03
642	6.420000e-02	2.600000e+01	9.795015e-05	1.896438e-05	7.759748e-05	1.000000e+00	2.305406e+03
643	6.430000e-02	2.700000e+01	9.630339e-05	1.720511e-05	6.292943e-05	1.000000e+00	2.312939e+03
644	6.440000e-02	2.700000e+01	8.284150e-05	1.416062e-05	5.744480e-05	1.000000e+00	2.320476e+03
645	6.450000e-02	2.400000e+01	9.649260e-05	1.865335e-05	7.795284e-05	1.000000e+00	2.327219e+03
646	6.460000e-02	2.700000e+01	9.043752e-05	1.650441e-05	6.663107e-05	1.000000e+00	2.334755e+03
647	6.470000e-02	2.300000e+01	9.753566e-05	1.851482e-05	7.726188e-05	1.000000e+00	2.341280e+03
648	6.480000e-02	2.600000e+01	9.402073e-05	1.910300e-05	6.905853e-05	1.000000e+00	2.348525e+03
649	6.490000e-02	2.400000e+01	9.767722e-05	1.918058e-05	7.895714e-05	1.000000e+00	2.355245e+03
650	6.500000e-02	2.500000e+01	9.909568e-05	1.796291e-05	7.260729e-05	1.000000e+00	2.362238e+03
651	6.510000e-02	2.700000e+01	9.910024e-05	1.765339e-05	6.784284e-05	1.000000e+00	2.369749e+03
652	6.520000e-02	2.400000e+01	9.990843e-05	1.873351e-05	7.693714e-05	1.000000e+00	2.376482e+03
653	6.530000e-02	3.300000e+01	9.283515e-05	1.385016e-05	4.956838e-05	1.000000e+00	2.385569e+03
654	6.540000e-02	2.300000e+01	9.811451e-05	1.856369e-05	7.873545e-05	1.000000e+00	2.392034e+03
655	6.550000e-02	2.600000e+01	9.899309e-05	1.773474e-05	6.992507e-05	1.000000e+00	2.399296e+03
656	6.560000e-02	2.800000e+01	9.809060e-05	2.071951e-05	6.502612e-05	1.000000e+00	2.407065e+03
657	6.570000e-02	2.700000e+01	9.864333e-05	1.705675e-05	6.722860e-05	1.000000e+00	2.414580e+03
658	6.580000e-02	2.800000e+01	9.980014e-05	1.612008e-05	5.660171e-05	1.000000e+00	2.422360e+03
659	6.590000e-02	2.400000e+01	9.881567e-05	1.946395e-05	8.132771e-05	1.000000e+00	2.429096e+03
660	6.600000e-02	2.500000e+01	9.870255e-05	1.925294e-05	7.762894e-05	1.000000e+00	2.436099e+03
661	6.610000e-02	2.600000e+01	9.824940e-05	2.091937e-05	6.936083e-05	1.000000e+00	2.443365e+03
662	6.620000e-02	2.700000e+01	9.754938e-05	1.798720e-05	7.241325e-05	1.000000e+00	2.450889e+03
663	6.630000e-02	2.500000e+01	9.938217e-05	1.838902e-05	7.226150e-05	1.000000e+00	2.457892e+03
664	6.640000e-02	2.800000e+01	9.101980e-05	1.717883e-05	6.868141e-05	1.000000e+00	2.465714e+03
665	6.650000e-02	2.700000e+01	9.686838e-05	1.815928e-05	7.190929e-05	1.000000e+00	2.473311e+03
666	6.660000e-02	2.600000e+01	9.824310e-05	1.823867e-05	7.259394e-05	1.000000e+00	2.480594e+03
667	6.670000e-02	3.100000e+01	9.772097e-05	2.043986e-05	4.758762e-05	1.000000e+00	2.489201e+03
668	6.680000e-02	2.400000e+01	9.607815e-05	1.944037e-05	7.884010e-05	1.000000e+00	2.495964e+03
669	6.690000e-02	2.400000e+01	9.951893e-05	1.954746e-05	7.934583e-05	1.000000e+00	2.502729e+03
670	6.700000e-02	3.800000e+01	7.585515e-05	1.431186e-05	4.736033e-05	1.000000e+00	2.513176e+03
671	6.710000e-02	2.400000e+01	9.266110e-05	1.801662e-05	7.435619e-05	1.000000e+00	2.519946e+03
672	6.720000e-02	2.400000e+01	9.482620e-05	1.822866e-05	7.244891e-05	1.000000e+00	2.526718e+03
673	6.730000e-02	2.900000e+01	9.892241e-05	2.025325e-05	7.981104e-05	1.000000e+00	2.534808e+03
674	6.740000e-02	2.500000e+01	9.972623e-05	2.322365e-05	8.009206e-05	1.000000e+00	2.541846e+03
675	6.750000e-02	2.700000e+01	9.537045e-05	1.762402e-05	6.888954e-05	1.000000e+00	2.549404e+03
676	6.760000e-02	3.100000e+01	9.711190e-05	1.912054e-05	6.825809e-05	1.000000e+00	2.558021e+03
677	6.770000e-02	2.300000e+01	9.805108e-05	2.034487e-05	8.224086e-05	1.000000e+00	2.564534e+03
678	6.780000e-02	3.100000e+01	9.697251e-05	1.625600e-05	5.616297e-05	1.000000e+00	2.573157e+03
679	6.790000e-02	2.900000e+01	9.413384e-05	1.957945e-05	7.773040e-05	1.000000e+00	2.581274e+03
680	6.800000e-02	2.300000e+01	9.836561e-05	1.997077e-05	8.048894e-05	1.000000e+00	2.587792e+03
681	6.810000e-02	3.600000e+01	8.477850e-05	1.590059e-05	4.846835e-05	1.000000e+00	2.597757e+03
682	6.820000e-02	3.000000e+01	9.998987e-05	1.836735e-05	7.008341e-05	1.000000e+00	2.606131e+03
683	6.830000e-02	2.000000e+01	9.938181e-05	2.050340e-05	8.374458e-05	1.000000e+00	2.611867e+03
684	6.840000e-02	3.100000e+01	9.771529e-05	1.867223e-05	7.131885e-05	1.000000e+00	2.620512e+03
685	6.850000e-02	2.900000e+01	9.698524e-05	2.085023e-05	8.144455e-05	1.000000e+00	2.628627e+03
686	6.860000e-02	2.500000e+01	9.652849e-05	1.759712e-05	6.617687e-05	1.000000e+00	2.635698e+03
687	6.870000e-02	2.700000e+01	9.688371e-05	2.044796e-05	8.169927e-05	1.000000e+00	2.643282e+03
688	6.880000e-02	3.000000e+01	9.977972e-05	2.105132e-05	7.942540e-05	1.000000e+00	2.651668e+03
689	6.890000e-02	3.400000e+01	9.700207e-05	1.552102e-05	4.297031e-05	1.000000e+00	2.661109e+03
690	6.900000e-02	2.700000e+01	9.507674e-05	1.918682e-05	7.432038e-05	1.000000e+00	2.668702e+03
691	6.910000e-02	2.700000e+01	9.750296e-05	2.137213e-05	8.156772e-05	1.000000e+00	2.676295e+03
692	6.920000e-02	3.000000e+01	9.587780e-05	1.880956e-05	7.226023e-05	1.000000e+00	2.684686e+03
693	6.930000e-02	2.900000e+01	9.564508e-05	1.926154e-05	7.543631e-05	1.000000e+00	2.692805e+03
694	6.940000e-02	2.400000e+01	9.925783e-05	2.184295e-05	8.749344e-05	1.000000e+00	2.699604e+03
695	6.950000e-02	2.800000e+01	9.733430e-05	2.119613e-05	8.220948e-05	1.000000e+00	2.707459e+03
696	6.960000e-02	2.800000e+01	9.673643e-05	2.144449e-05	8.352654e-05	1.000000e+00	2.715306e+03
697	6.970000e-02	2.700000e+01	9.664092e-05	2.063545e-05	7.713026e-05	1.000000e+00	2.722900e+03
698	6.980000e-02	5.000000e+01	1.058082e-04	1.341657e-05	2.479668e-05	0.000000e+00	2.736577e+03
699	6.990000e-02	2.000000e+01	9.808741e-05	2.186387e-05	9.578474e-05	1.000000e+00	2.742319e+03
700	7.000000e-02	2.400000e+01	9.759040e-05	2.100047e-05	8.291301e-05	1.000000e+00	2.749119e+03
701	7.010000e-02	3.300000e+01	9.818537e-05	2.151630e-05	8.244358e-05	1.000000e+00	2.758267e+03
702	7.020000e-02	2.500000e+01	9.616254e-05	2.601176e-05	8.479681e-05	1.000000e+00	2.765295e+03
703	7.030000e-02	2.500000e+01	9.229552e-05	1.947584e-05	7.629734e-05	1.000000e+00	2.772343e+03
704	7.040000e-02	3.200000e+01	9.932586e-05	2.154853e-05	8.381551e-05	1.000000e+00	2.781310e+03
705	7.050000e-02	2.600000e+01	9.629658e-05	2.211906e-05	8.528829e-05	1.000000e+00	2.788673e+03
706	7.060000e-02	2.200000e+01	9.756692e-05	2.141374e-05	8.443545e-05	1.000000e+00	2.794974e+03
707	7.070000e-02	3.300000e+01	9.764181e-05	2.185437e-05	8.328269e-05	1.000000e+00	2.804193e+03
708	7.080000e-02	2.700000e+01	9.800717e-05	2.177088e-05	8.330499e-05	1.000000e+00	2.811809e+03
709	7.090000e-02	2.300000e+01	9.774310e-05	2.088662e-05	8.186324e-05	1.000000e+00	2.818364e+03
710	7.100000e-02	4.200000e+01	9.715395e-05	1.803430e-05	5.328451e-05	1.000000e+00	2.829968e+03
711	7.110000e-02	2.300000e+01	9.995360e-05	2.283666e-05	9.335819e-05	1.000000e+00	2.836530e+03
712	7.120000e-02	2.200000e+01	9.543295e-05	2.069436e-05	8.161714e-05	1.000000e+00	2.842828e+03
713	7.130000e-02	3.400000e+01	9.644372e-05	2.348013e-05	8.463909e-05	1.000000e+00	2.852307e+03
714	7.140000e-02	3.500000e+01	9.908464e-05	1.893123e-05	6.219853e-05	1.000000e+00	2.862085e+03
715	7.150000e-02	1.900000e+01	9.346121e-05	2.001969e-05	8.098560e-05	1.000000e+00	2.867625e+03
716	7.160000e-02	4.500000e+01	9.856325e-05	1.567632e-05	4.976745e-05	1.000000e+00	2.880045e+03
717	7.170000e-02	2.800000e+01	9.552886e-05	2.279153e-05	8.745547e-05	1.000000e+00	2.887918e+03
718	7.180000e-02	1.600000e+01	9.980856e-05	2.286625e-05	9.088418e-05	1.000000e+00	2.892602e+03
719	7.190000e-02	3.900000e+01	9.704310e-05	2.002350e-05	7.386602e-05	1.000000e+00	2.903393e+03
720	7.200000e-02	3.000000e+01	9.678914e-05	2.328892e-05	8.886709e-05	1.000000e+00	2.911785e+03
721	7.210000e-02	1.800000e+01	9.691553e-05	2.155377e-05	8.333249e-05	1.000000e+00	2.917000e+03
722	7.220000e-02	3.400000e+01	9.555506e-05	2.188048e-05	8.118807e-05	1.000000e+00	2.926460e+03
723	7.230000e-02	3.100000e+01	9.905909e-05	2.481848e-05	9.323208e-05	1.000000e+00	2.935121e+03
724	7.240000e-02	2.000000e+01	9.389906e-05	2.096850e-05	8.233799e-05	1.000000e+00	2.940869e+03
725	7.250000e-02	3.200000e+01	9.813779e-05	2.250381e-05	8.499756e-05	1.000000e+00	2.949801e+03
726	7.260000e-02	5.000000e+01	1.631129e-04	1.915246e-05	5.257208e-05	0.000000e+00	2.963488e+03
727	7.270000e-02	1.600000e+01	9.285992e-05	1.995845e-05	8.684810e-05	1.000000e+00	2.968178e+03
728	7.280000e-02	2.700000e+01	9.215232e-05	2.201967e-05	8.059775e-05	1.000000e+00	2.975792e+03
729	7.290000e-02	4.000000e+01	9.783948e-05	2.227528e-05	7.896774e-05	1.000000e+00	2.986852e+03
730	7.300000e-02	2.100000e+01	9.569426e-05	2.324467e-05	9.080264e-05	1.000000e+00	2.992873e+03
731	7.310000e-02	3.500000e+01	9.298863e-05	1.848475e-05	5.093440e-05	1.000000e+00	3.002612e+03
732	7.320000e-02	3.300000e+01	9.817714e-05	2.476654e-05	9.487643e-05	1.000000e+00	3.011818e+03
733	7.330000e-02	2.400000e+01	9.935174e-05	2.417084e-05	9.156506e-05	1.000000e+00	3.018628e+03
