// ================================================================================
// CHRONO WORKBENCH - github.com/Concrete-Chrono-Development/chrono-preprocessor
//
// Copyright (c) 2023 
// All rights reserved. 
//
// Use of the code that generated this file is governed by a BSD-style license that
// can be found in the LICENSE file at the top level of the distribution and at
// github.com/Concrete-Chrono-Development/chrono-preprocessor/blob/main/LICENSE
//
// ================================================================================
// Tetrahedra Data File
// ================================================================================
//
// Data Structure:
// Node 1 Node 2 Node 3 Node 4
// Note: Node numbers are zero-indexed
//
// ================================================================================
200 63 946 1616
1574 1264 1146 1566
2181 1235 1777 1257
3 135 1264 1961
171 48 49 1589
1928 766 1461 1925
1461 766 2220 1925
1235 1409 2245 1938
1409 730 1938 1126
2166 2038 1303 1580
2091 5 1238 2121
752 766 803 2220
2075 1189 1353 2043
1778 1980 1428 1241
1764 1093 1243 1831
766 752 1461 2220
897 948 1461 1317
603 656 485 1730
196 7 1895 1947
1767 1654 1063 1201
1142 1662 1928 1146
1252 808 1954 2261
85 84 86 2201
897 103 946 1317
752 897 1461 2220
104 803 171 2220
897 752 102 2220
1461 1925 1317 2058
28 29 1536 1774
884 936 908 1616
169 62 136 1616
907 963 1110 1848
908 884 1616 1848
1589 137 1574 1566
1891 1767 2069 1142
1445 141 2245 2184
1526 2062 1338 1132
1134 1705 1447 1890
73 721 71 1791
2125 1095 1643 1762
1460 1572 1837 1598
73 797 166 26
13 224 1572 1479
721 72 71 1299
1790 1922 2088 1552
25 177 1954 2132
954 923 1859 1553
1456 1412 2196 1348
215 25 213 2132
1662 769 1759 1928
1117 1525 1293 2122
1214 2196 1393 1441
1629 1987 1390 1350
1319 1772 2140 1297
584 583 496 2018
1796 1199 1874 1241
197 12 1708 1599
1680 1160 1251 1724
2195 223 1580 2020
179 180 216 1821
72 73 721 71
1788 1388 1248 1838
2278 1214 1472 1937
1698 2078 1212 2143
2205 1288 1173 1874
1637 1962 1421 1751
1462 1686 1794 1990
1231 1573 2234 1087
714 717 858 1475
1140 1599 1202 1572
809 1662 1759 2261
93 12 94 2118
1235 1946 1445 2245
1768 717 2261 1158
1409 788 1839 1946
1008 1012 1246 2231
2119 1167 2212 1354
633 551 565 1433
25 166 213 1970
154 213 1970 1700
40 231 1092 2079
1158 844 2060 1475
1482 1339 1846 1147
2071 2109 1143 1275
829 734 2234 1726
1905 1958 1474 1232
1748 1815 1242 1699
1234 1217 1858 2134
1417 1643 1358 1515
788 789 714 1839
797 73 166 1791
154 166 1791 1700
789 844 714 2060
1077 2053 1444 1422
82 80 1288 1476
1390 1629 1350 1904
179 23 810 1821
1211 1749 1487 1881
822 1638 1287 2019
1513 1674 1187 1650
1602 1675 1333 1073
2201 2245 1199 2038
776 72 140 9
791 720 1812 1112
1946 1791 2184 1299
777 721 1946 1299
776 824 1787 1938
1288 1081 1431 1993
1130 2247 1742 1833
287 442 2237 2047
478 479 1540 1219
195 1157 1251 1724
725 756 790 1719
309 307 400 1930
1669 1371 1132 2246
1399 2165 1546 1118
803 2220 1925 1589
624 569 1614 1834
213 25 1970 2132
162 215 213 2132
1063 1654 1342 1878
1197 1431 1993 1611
856 768 1096 2007
238 1272 1349 1823
1913 1523 1706 1719
74 11 778 142
27 168 933 1553
2247 1873 2044 1079
1545 2050 1077 2053
140 9 10 1787
1839 2238 1672 2219
738 712 713 2254
1210 1411 2253 1377
1316 2089 1490 1206
539 657 574 1250
1235 1409 1255 1946
1978 1082 1064 1563
1791 166 1970 1700
897 102 103 2220
1029 1052 1967 1613
1971 1642 2131 1072
854 715 1119 1152
938 894 927 1623
374 278 2109 2071
161 5 1773 1116
853 713 2254 1726
2194 422 1298 1108
697 823 809 1662
2264 1416 1920 1685
84 225 1502 1615
661 536 574 1250
2078 1125 2252 1698
810 45 1821 1560
1196 1936 2159 2207
1768 715 2230 1423
2127 1067 1327 1186
1525 1110 1133 1579
1071 2119 1155 1344
715 1768 2230 1152
1076 1668 1610 1107
4 3 2091 1961
1935 1286 1271 2074
1400 1421 1525 1751
844 797 680 2060
1559 1323 1669 2246
1767 1891 1063 1142
1883 1641 1489 1081
564 500 1162 1786
591 629 579 1157
1562 861 1301 2271
743 755 742 1434
1780 1353 1118 2043
1121 2212 1817 1218
1079 1890 1781 1590
549 992 2167 1640
1240 1357 1828 1385
474 1236 1294 1535
927 943 873 1623
809 823 716 1662
1916 1295 2200 1815
2000 2062 1505 1103
113 802 172 47
46 696 47 1979
964 1050 1820 1538
249 432 1472 2048
1097 1113 2072 1259
788 730 777 1409
2069 1142 1897 1632
631 1772 1540 1521
445 423 367 1098
1022 1023 982 2189
1523 1224 1366 2188
1076 2282 1101 1997
1029 510 974 1898
1841 2272 1506 1198
1893 2172 1519 1247
1766 2009 2029 1924
1160 1724 1181 2033
1136 1261 1510 1354
168 27 28 1553
1599 94 1202 1572
1126 1077 1991 1363
191 46 124 1203
1451 1717 1374 1244
1031 684 799 1820
1641 1288 1489 1081
1272 1296 1552 2221
1617 1463 2116 1597
736 841 1233 1448
1885 1312 2249 1779
1945 2188 1960 2276
1379 132 1619 1553
986 988 987 1415
1124 1843 1218 1977
488 490 489 1967
645 586 597 2214
2117 2125 2002 1065
2170 1160 1181 2033
796 165 1509 1681
2059 1372 1656 1741
836 860 837 1233
1762 1151 1278 1963
1124 1843 1977 1806
787 842 786 1454
179 46 1821 1560
730 777 1409 1938
2140 1642 2131 1325
676 10 1787 1984
2026 1311 1131 2049
1486 1533 1308 2073
602 504 1943 1159
2135 1087 1552 1313
842 787 794 1930
95 40 97 1919
758 802 1979 1518
1994 1977 2039 1237
1485 1936 2192 1193
59 975 1822 1810
1487 1856 1675 1333
1671 1331 2163 1747
212 165 22 1681
761 836 837 1205
2151 1481 1642 1324
1137 1491 1583 1906
855 817 685 1771
331 394 248 1412
1470 652 1180 1542
1812 720 1428 1112
765 1557 1651 1578
1431 1084 1993 1611
124 198 1608 1518
1678 1615 2115 1241
10 1199 1984 2115
80 2014 1476 2160
1412 2116 1597 1450
1205 1246 2019 1459
1663 1633 2166 1972
742 726 864 1434
1621 2222 1156 1769
1106 1451 2198 2233
145 65 1284 1157
551 608 565 1713
1005 1009 1007 1661
806 733 1150 2039
1122 14 1413 1646
755 726 742 1434
1873 1213 1458 2044
2159 1715 1814 1067
899 2026 2229 2049
172 46 47 1979
1210 1377 1356 1524
1562 861 1877 1301
1668 1211 1107 1881
111 113 110 1711
1661 1034 1200 1805
1030 1050 1013 1443
888 932 911 2139
821 813 734 1145
1964 1111 1855 1648
209 206 2282 1101
379 1975 1495 2013
45 696 46 1560
1390 1629 1332 1089
2056 1866 1593 2107
1979 696 1638 1560
1224 1523 1706 1352
1680 1284 2197 1521
2076 2044 1830 1307
74 76 75 720
1991 1797 1778 1241
226 203 1816 1569
1602 1487 1675 1073
2139 911 1532 1926
1446 1731 1513 1650
1628 2054 1119 1587
2195 1733 1118 2020
2205 1874 1166 1929
89 86 1502 1580
694 1562 1877 2243
696 802 47 1979
1840 1626 1576 1389
1089 1140 2279 1693
1780 1283 1118 2020
72 776 140 1299
2192 1739 1852 1226
1796 1077 1363 1241
1331 1523 1224 1352
825 676 1363 1984
154 153 1700 2184
2226 1399 2104 1693
967 32 1974 2035
176 212 216 1671
1095 1663 1762 1394
71 140 2184 1299
691 1308 2051 1408
732 1467 1126 1337
421 1469 2097 1758
1476 2160 2106 1689
1700 153 1445 2184
1791 154 1700 2184
920 953 869 1526
1235 1409 1938 1796
1545 1913 1706 1184
64 213 1700 1631
170 53 1034 1200
2140 1319 1297 1325
2245 193 1199 1787
1949 1417 1065 1093
2240 1602 1577 1114
2014 1288 2160 1489
198 54 52 1608
802 696 758 1979
1177 2170 2151 1324
744 851 1704 1280
1345 1596 1437 1876
963 1848 1666 1579
82 143 1678 2115
796 679 21 1681
2106 2163 2017 1689
724 848 2081 2070
144 1284 1708 1680
1024 1023 1948 2283
2081 724 2070 1290
22 679 21 23
1567 1406 1402 2085
1111 1137 1345 2236
76 165 796 21
1366 1452 1945 1530
760 761 855 1205
1426 1228 1175 1269
1331 1081 2106 1352
449 336 1732 2207
1958 1905 1078 1343
248 1412 2047 2196
591 8 476 1157
1830 1253 2217 1265
1191 1606 1792 1653
1199 1615 1874 1241
1678 1476 2017 1689
2105 1224 1366 1182
1428 142 1984 2115
10 142 194 2115
142 143 194 2115
1359 912 1559 1926
111 746 113 1711
1671 2070 1346 1396
1407 1777 2075 1591
1234 1573 1628 1612
1086 1398 1585 2143
1288 1641 1929 1431
1073 1621 2222 1804
1994 1586 1977 1237
2156 1892 1676 1813
1289 2052 1953 1995
646 599 590 1743
841 837 736 1233
1676 2156 1813 1588
45 179 23 810
75 143 1428 1112
52 123 1952 1200
111 112 989 1711
660 639 640 2046
759 760 1069 2019
1895 1157 1724 1447
54 1037 198 112
970 54 52 53
111 1037 198 1608
22 212 1681 1923
124 1608 1952 1518
441 444 2099 1850
1183 1959 1736 1561
22 679 23 1923
143 82 194 2115
2070 1671 1821 1923
216 179 1821 1923
1276 1671 2070 1923
281 407 1578 2096
2189 1023 1062 2283
1050 984 1013 1246
1396 1331 1867 1466
1491 1137 1583 2236
