// ================================================================================
// CHRONO WORKBENCH - github.com/Concrete-Chrono-Development/chrono-preprocessor
//
// Copyright (c) 2023 
// All rights reserved. 
//
// Use of the code that generated this file is governed by a BSD-style license that
// can be found in the LICENSE file at the top level of the distribution and at
// github.com/Concrete-Chrono-Development/chrono-preprocessor/blob/main/LICENSE
//
// ================================================================================
// Facet Data File
// ================================================================================
//
// Data Structure:
// Tet IDx IDy IDz Vol pArea cx cy cz px py pz qx qy qz sx sy sz mF
// One line per facet, ordering is Tet 1 (Facet 1-12),...,Tet N (Facet 1-12)
// Note: All indices are zero-indexed
//
// ================================================================================
0 0 1 2 16.46037827 4.279576987 2.172193666 94.50174231 166.7515657 0 -0.8406015687 0.541653951 -0.996816096 -0.04318877946 -0.06702536869 0.0797350031 -0.5399293769 -0.837925174 0
0 3 4 5 16.66006411 4.331493834 0.9431667474 94.36368017 165.9527339 0 -0.8406015687 0.541653951 -0.9405781138 0.1839334414 0.2854492967 -0.3395774019 -0.5094678516 -0.7906514379 0
0 6 7 8 17.09479855 5.238090301 2.204447422 95.0211333 163.3549176 0 -0.7942469397 -0.6075950944 0.2401785534 -0.5898100129 0.7709983211 -0.9707287275 -0.1459313108 0.190761081 0
0 9 10 11 17.20451964 5.271710409 0.9431667474 94.68423299 163.919602 0 -0.7942469397 -0.6075950944 0.1498746595 -0.6007323107 0.7852759243 -0.9887050048 -0.09106310786 0.1190374896 0
0 12 13 14 17.39920358 3.871617361 4.033435069 95.20976849 164.5743848 0.850598432 -0.5150128388 0.1060381219 -0.1812965301 -0.09795528235 0.9785378535 -0.4935725636 -0.8515671075 -0.1766906502 0
0 15 16 17 17.24170758 3.836571835 4.001181312 95.01093032 165.9379009 0.850598432 -0.5150128388 0.1060381219 -0.4310573614 -0.5674972983 0.7015243172 -0.3011176823 -0.6424239973 -0.7047123875 0
0 18 19 20 15.9530405 3.875395608 2.16186399 92.31848561 165.0805337 0 0.1557407209 -0.9877979692 0.172872236 -0.9729259371 -0.1533959287 -0.9849442573 -0.1707628437 -0.02692324666 0
0 21 22 23 16.26552132 3.951305074 0.9431667474 93.06764567 164.9612737 0 0.1557407209 -0.9877979692 0.5848469083 -0.8012460946 -0.1263281038 -0.811143695 -0.5777105883 -0.0910844791 0
0 24 25 26 17.17676086 4.044306187 3.986066003 92.43634097 166.3468794 0.9000451106 0.2163067145 -0.3783255267 0.3721588674 -0.8331992778 0.4089947933 -0.2267522356 -0.5089109635 -0.830417398 0
0 27 28 29 17.49437444 4.119089003 3.996395679 93.32356318 167.0264512 0.9000451106 0.2163067145 -0.3783255267 0.2344347614 -0.9721299729 0.001912691983 -0.3673678559 -0.09041416365 -0.925670642 0
0 30 31 32 16.90926039 3.713098994 3.991934626 92.77192943 164.2248616 0.8394086393 0.06095384555 0.5400719999 -0.45417744 -0.4671261147 0.7586277387 0.298523013 -0.8820871962 -0.3644258348 0
0 33 34 35 17.3160184 3.802418855 4.034518059 93.8579898 163.5409172 0.8394086393 0.06095384555 0.5400719999 -0.4497452797 -0.4800274047 0.7531951103 0.3051594989 -0.8751333152 -0.3755254463 0
