#step	time	iterations	error_displacements	error_residuals	error_energy	converged	elapsed_time[s]
1621	3.242000e-02	5.000000e+00	9.415028e-05	8.641183e-06	4.225847e-05	1.000000e+00	2.092910e+03
1622	3.244000e-02	5.000000e+00	9.413691e-05	8.642923e-06	4.227018e-05	1.000000e+00	2.094561e+03
1623	3.246000e-02	5.000000e+00	9.414290e-05	8.649780e-06	4.229057e-05	1.000000e+00	2.096210e+03
1624	3.248000e-02	5.000000e+00	9.410978e-05	8.659760e-06	4.231995e-05	1.000000e+00	2.097857e+03
1625	3.250000e-02	5.000000e+00	9.407285e-05	8.664940e-06	4.234109e-05	1.000000e+00	2.099507e+03
1626	3.252000e-02	5.000000e+00	9.409918e-05	8.670282e-06	4.236928e-05	1.000000e+00	2.101155e+03
1627	3.254000e-02	5.000000e+00	9.410323e-05	8.675919e-06	4.239609e-05	1.000000e+00	2.102804e+03
1628	3.256000e-02	5.000000e+00	9.411563e-05	8.677254e-06	4.240872e-05	1.000000e+00	2.104452e+03
1629	3.258000e-02	5.000000e+00	9.407646e-05	8.679486e-06	4.241792e-05	1.000000e+00	2.106103e+03
1630	3.260000e-02	5.000000e+00	9.431344e-05	8.682289e-06	4.244497e-05	1.000000e+00	2.107750e+03
1631	3.262000e-02	5.000000e+00	9.430308e-05	8.685694e-06	4.246378e-05	1.000000e+00	2.109398e+03
1632	3.264000e-02	5.000000e+00	9.424446e-05	8.684731e-06	4.245699e-05	1.000000e+00	2.111048e+03
1633	3.266000e-02	5.000000e+00	9.414725e-05	8.683127e-06	4.244563e-05	1.000000e+00	2.112695e+03
1634	3.268000e-02	5.000000e+00	9.414143e-05	8.683210e-06	4.244250e-05	1.000000e+00	2.114346e+03
1635	3.270000e-02	5.000000e+00	9.419564e-05	8.685277e-06	4.245868e-05	1.000000e+00	2.115990e+03
1636	3.272000e-02	5.000000e+00	9.411397e-05	8.689974e-06	4.247564e-05	1.000000e+00	2.117637e+03
1637	3.274000e-02	5.000000e+00	9.414337e-05	8.696810e-06	4.250528e-05	1.000000e+00	2.119285e+03
1638	3.276000e-02	5.000000e+00	9.402976e-05	8.698244e-06	4.250394e-05	1.000000e+00	2.120934e+03
1639	3.278000e-02	5.000000e+00	9.436889e-05	8.707813e-06	4.255495e-05	1.000000e+00	2.122583e+03
1640	3.280000e-02	5.000000e+00	9.447267e-05	8.711306e-06	4.258067e-05	1.000000e+00	2.124233e+03
1641	3.282000e-02	5.000000e+00	9.441105e-05	8.712466e-06	4.258691e-05	1.000000e+00	2.125890e+03
1642	3.284000e-02	5.000000e+00	9.444087e-05	8.715588e-06	4.259974e-05	1.000000e+00	2.127548e+03
1643	3.286000e-02	5.000000e+00	9.458291e-05	8.719379e-06	4.262491e-05	1.000000e+00	2.129204e+03
1644	3.288000e-02	5.000000e+00	9.451787e-05	8.722254e-06	4.262924e-05	1.000000e+00	2.130864e+03
1645	3.290000e-02	5.000000e+00	9.453587e-05	8.734937e-06	4.266709e-05	1.000000e+00	2.132518e+03
1646	3.292000e-02	5.000000e+00	9.455584e-05	8.742466e-06	4.269570e-05	1.000000e+00	2.134171e+03
1647	3.294000e-02	5.000000e+00	9.456333e-05	8.748911e-06	4.272097e-05	1.000000e+00	2.135824e+03
1648	3.296000e-02	5.000000e+00	9.468976e-05	8.757597e-06	4.275812e-05	1.000000e+00	2.137482e+03
1649	3.298000e-02	5.000000e+00	9.475490e-05	8.765155e-06	4.279089e-05	1.000000e+00	2.139142e+03
1650	3.300000e-02	5.000000e+00	9.472047e-05	8.770213e-06	4.280836e-05	1.000000e+00	2.140800e+03
1651	3.302000e-02	5.000000e+00	9.472641e-05	8.777090e-06	4.282517e-05	1.000000e+00	2.142461e+03
1652	3.304000e-02	5.000000e+00	9.475770e-05	8.779145e-06	4.283431e-05	1.000000e+00	2.144116e+03
1653	3.306000e-02	5.000000e+00	9.478784e-05	8.780966e-06	4.284014e-05	1.000000e+00	2.145777e+03
1654	3.308000e-02	5.000000e+00	9.475460e-05	8.783731e-06	4.285158e-05	1.000000e+00	2.147435e+03
1655	3.310000e-02	5.000000e+00	9.471441e-05	8.785608e-06	4.286095e-05	1.000000e+00	2.149092e+03
1656	3.312000e-02	5.000000e+00	9.490722e-05	8.792902e-06	4.288696e-05	1.000000e+00	2.150744e+03
1657	3.314000e-02	5.000000e+00	9.510607e-05	8.799232e-06	4.292032e-05	1.000000e+00	2.152393e+03
1658	3.316000e-02	5.000000e+00	9.517989e-05	8.806097e-06	4.295988e-05	1.000000e+00	2.154046e+03
1659	3.318000e-02	5.000000e+00	9.525818e-05	8.814967e-06	4.300218e-05	1.000000e+00	2.155696e+03
1660	3.320000e-02	5.000000e+00	9.523818e-05	8.818021e-06	4.301516e-05	1.000000e+00	2.157346e+03
1661	3.322000e-02	5.000000e+00	9.518848e-05	8.814016e-06	4.300521e-05	1.000000e+00	2.158996e+03
1662	3.324000e-02	5.000000e+00	9.518936e-05	8.813023e-06	4.300485e-05	1.000000e+00	2.160643e+03
1663	3.326000e-02	5.000000e+00	9.523390e-05	8.816206e-06	4.302096e-05	1.000000e+00	2.162290e+03
1664	3.328000e-02	5.000000e+00	9.523925e-05	8.822314e-06	4.305075e-05	1.000000e+00	2.163942e+03
1665	3.330000e-02	5.000000e+00	9.523216e-05	8.823618e-06	4.306814e-05	1.000000e+00	2.165592e+03
1666	3.332000e-02	5.000000e+00	9.530178e-05	8.826154e-06	4.308162e-05	1.000000e+00	2.167242e+03
1667	3.334000e-02	5.000000e+00	9.527618e-05	8.830816e-06	4.309378e-05	1.000000e+00	2.168893e+03
1668	3.336000e-02	5.000000e+00	9.522975e-05	8.833586e-06	4.310595e-05	1.000000e+00	2.170556e+03
1669	3.338000e-02	5.000000e+00	9.522477e-05	8.837987e-06	4.313462e-05	1.000000e+00	2.172213e+03
1670	3.340000e-02	5.000000e+00	9.522703e-05	8.842132e-06	4.315412e-05	1.000000e+00	2.173871e+03
1671	3.342000e-02	5.000000e+00	9.517009e-05	8.841693e-06	4.314794e-05	1.000000e+00	2.175531e+03
1672	3.344000e-02	5.000000e+00	9.510163e-05	8.842310e-06	4.314190e-05	1.000000e+00	2.177190e+03
1673	3.346000e-02	5.000000e+00	9.514897e-05	8.843124e-06	4.315228e-05	1.000000e+00	2.178850e+03
1674	3.348000e-02	5.000000e+00	9.521325e-05	8.847177e-06	4.318201e-05	1.000000e+00	2.180510e+03
1675	3.350000e-02	5.000000e+00	9.524465e-05	8.850450e-06	4.319965e-05	1.000000e+00	2.182171e+03
1676	3.352000e-02	5.000000e+00	9.512804e-05	8.851203e-06	4.319537e-05	1.000000e+00	2.183829e+03
1677	3.354000e-02	5.000000e+00	9.510562e-05	8.848080e-06	4.318487e-05	1.000000e+00	2.185490e+03
1678	3.356000e-02	5.000000e+00	9.528591e-05	8.851849e-06	4.320926e-05	1.000000e+00	2.187150e+03
1679	3.358000e-02	5.000000e+00	9.537390e-05	8.857464e-06	4.323748e-05	1.000000e+00	2.188809e+03
1680	3.360000e-02	5.000000e+00	9.541843e-05	8.865605e-06	4.327152e-05	1.000000e+00	2.190474e+03
1681	3.362000e-02	5.000000e+00	9.557465e-05	8.881381e-06	4.333846e-05	1.000000e+00	2.192132e+03
1682	3.364000e-02	5.000000e+00	9.556231e-05	8.887114e-06	4.336085e-05	1.000000e+00	2.193795e+03
1683	3.366000e-02	5.000000e+00	9.554739e-05	8.886258e-06	4.335758e-05	1.000000e+00	2.195452e+03
1684	3.368000e-02	5.000000e+00	9.562521e-05	8.890347e-06	4.338393e-05	1.000000e+00	2.197113e+03
1685	3.370000e-02	5.000000e+00	9.565017e-05	8.902238e-06	4.342973e-05	1.000000e+00	2.198774e+03
1686	3.372000e-02	5.000000e+00	9.565809e-05	8.913649e-06	4.347316e-05	1.000000e+00	2.200432e+03
1687	3.374000e-02	5.000000e+00	9.573525e-05	8.924568e-06	4.352152e-05	1.000000e+00	2.202092e+03
1688	3.376000e-02	5.000000e+00	9.569933e-05	8.926103e-06	4.352000e-05	1.000000e+00	2.203751e+03
1689	3.378000e-02	5.000000e+00	9.564160e-05	8.927926e-06	4.352584e-05	1.000000e+00	2.205412e+03
1690	3.380000e-02	5.000000e+00	9.565489e-05	8.934829e-06	4.354634e-05	1.000000e+00	2.207071e+03
1691	3.382000e-02	5.000000e+00	9.564582e-05	8.943416e-06	4.357310e-05	1.000000e+00	2.208729e+03
1692	3.384000e-02	5.000000e+00	9.566783e-05	8.949607e-06	4.360747e-05	1.000000e+00	2.210391e+03
1693	3.386000e-02	5.000000e+00	9.579229e-05	8.958281e-06	4.365683e-05	1.000000e+00	2.212052e+03
1694	3.388000e-02	5.000000e+00	9.578748e-05	8.961571e-06	4.367525e-05	1.000000e+00	2.213714e+03
1695	3.390000e-02	5.000000e+00	9.574432e-05	8.962847e-06	4.367764e-05	1.000000e+00	2.215376e+03
1696	3.392000e-02	5.000000e+00	9.576659e-05	8.967320e-06	4.369510e-05	1.000000e+00	2.217038e+03
1697	3.394000e-02	5.000000e+00	9.582336e-05	8.973213e-06	4.373339e-05	1.000000e+00	2.218702e+03
1698	3.396000e-02	5.000000e+00	9.584520e-05	8.982658e-06	4.378491e-05	1.000000e+00	2.220361e+03
1699	3.398000e-02	5.000000e+00	9.598631e-05	8.991711e-06	4.382605e-05	1.000000e+00	2.222023e+03
1700	3.400000e-02	5.000000e+00	9.610161e-05	8.999156e-06	4.385364e-05	1.000000e+00	2.223682e+03
1701	3.402000e-02	5.000000e+00	9.617823e-05	9.000924e-06	4.386462e-05	1.000000e+00	2.225345e+03
1702	3.404000e-02	5.000000e+00	9.624367e-05	9.005489e-06	4.388951e-05	1.000000e+00	2.227004e+03
1703	3.406000e-02	5.000000e+00	9.631330e-05	9.020862e-06	4.395035e-05	1.000000e+00	2.228662e+03
1704	3.408000e-02	5.000000e+00	9.642183e-05	9.032908e-06	4.400551e-05	1.000000e+00	2.230325e+03
1705	3.410000e-02	5.000000e+00	9.633643e-05	9.038329e-06	4.402378e-05	1.000000e+00	2.231982e+03
1706	3.412000e-02	5.000000e+00	9.630083e-05	9.047920e-06	4.404757e-05	1.000000e+00	2.233645e+03
1707	3.414000e-02	5.000000e+00	9.642207e-05	9.056084e-06	4.408260e-05	1.000000e+00	2.235305e+03
1708	3.416000e-02	5.000000e+00	9.643986e-05	9.059409e-06	4.410745e-05	1.000000e+00	2.237066e+03
1709	3.418000e-02	5.000000e+00	9.645270e-05	9.060746e-06	4.411675e-05	1.000000e+00	2.238725e+03
1710	3.420000e-02	5.000000e+00	9.640262e-05	9.067408e-06	4.414349e-05	1.000000e+00	2.240385e+03
1711	3.422000e-02	5.000000e+00	9.640913e-05	9.078073e-06	4.417896e-05	1.000000e+00	2.242047e+03
1712	3.424000e-02	5.000000e+00	9.644829e-05	9.083228e-06	4.419812e-05	1.000000e+00	2.243704e+03
1713	3.426000e-02	5.000000e+00	9.645757e-05	9.085413e-06	4.421243e-05	1.000000e+00	2.245368e+03
1714	3.428000e-02	5.000000e+00	9.650818e-05	9.095051e-06	4.425473e-05	1.000000e+00	2.247030e+03
1715	3.430000e-02	5.000000e+00	9.648403e-05	9.101476e-06	4.427475e-05	1.000000e+00	2.248689e+03
1716	3.432000e-02	5.000000e+00	9.645856e-05	9.107610e-06	4.429294e-05	1.000000e+00	2.250351e+03
1717	3.434000e-02	5.000000e+00	9.641218e-05	9.110812e-06	4.430575e-05	1.000000e+00	2.252012e+03
1718	3.436000e-02	5.000000e+00	9.633863e-05	9.114195e-06	4.432098e-05	1.000000e+00	2.253674e+03
1719	3.438000e-02	5.000000e+00	9.633859e-05	9.123956e-06	4.434800e-05	1.000000e+00	2.255335e+03
1720	3.440000e-02	5.000000e+00	9.642795e-05	9.133067e-06	4.438263e-05	1.000000e+00	2.256996e+03
1721	3.442000e-02	5.000000e+00	9.652621e-05	9.140148e-06	4.441785e-05	1.000000e+00	2.258658e+03
1722	3.444000e-02	5.000000e+00	9.644586e-05	9.140880e-06	4.441507e-05	1.000000e+00	2.260318e+03
1723	3.446000e-02	5.000000e+00	9.638789e-05	9.137425e-06	4.440155e-05	1.000000e+00	2.261980e+03
1724	3.448000e-02	5.000000e+00	9.651275e-05	9.141520e-06	4.442800e-05	1.000000e+00	2.263641e+03
1725	3.450000e-02	5.000000e+00	9.657575e-05	9.153317e-06	4.446781e-05	1.000000e+00	2.265302e+03
1726	3.452000e-02	5.000000e+00	9.659137e-05	9.165002e-06	4.451161e-05	1.000000e+00	2.266965e+03
1727	3.454000e-02	5.000000e+00	9.655900e-05	9.166084e-06	4.452187e-05	1.000000e+00	2.268623e+03
1728	3.456000e-02	5.000000e+00	9.659784e-05	9.170491e-06	4.454682e-05	1.000000e+00	2.270288e+03
1729	3.458000e-02	5.000000e+00	9.658930e-05	9.176954e-06	4.457480e-05	1.000000e+00	2.271947e+03
1730	3.460000e-02	5.000000e+00	9.674134e-05	9.187107e-06	4.462268e-05	1.000000e+00	2.273604e+03
1731	3.462000e-02	5.000000e+00	9.681650e-05	9.199267e-06	4.467151e-05	1.000000e+00	2.275256e+03
1732	3.464000e-02	5.000000e+00	9.684811e-05	9.206163e-06	4.469974e-05	1.000000e+00	2.276915e+03
1733	3.466000e-02	5.000000e+00	9.688882e-05	9.208291e-06	4.472152e-05	1.000000e+00	2.278571e+03
1734	3.468000e-02	5.000000e+00	9.678684e-05	9.211512e-06	4.472279e-05	1.000000e+00	2.280224e+03
1735	3.470000e-02	5.000000e+00	9.667594e-05	9.212905e-06	4.473018e-05	1.000000e+00	2.281884e+03
1736	3.472000e-02	5.000000e+00	9.664230e-05	9.218009e-06	4.475847e-05	1.000000e+00	2.283541e+03
1737	3.474000e-02	5.000000e+00	9.661390e-05	9.224752e-06	4.478536e-05	1.000000e+00	2.285204e+03
1738	3.476000e-02	5.000000e+00	9.659986e-05	9.224983e-06	4.479123e-05	1.000000e+00	2.286862e+03
1739	3.478000e-02	5.000000e+00	9.661482e-05	9.223436e-06	4.479080e-05	1.000000e+00	2.288523e+03
1740	3.480000e-02	5.000000e+00	9.661417e-05	9.222321e-06	4.479081e-05	1.000000e+00	2.290183e+03
1741	3.482000e-02	5.000000e+00	9.667751e-05	9.227117e-06	4.481172e-05	1.000000e+00	2.291843e+03
1742	3.484000e-02	5.000000e+00	9.670532e-05	9.234156e-06	4.483605e-05	1.000000e+00	2.293507e+03
1743	3.486000e-02	5.000000e+00	9.687464e-05	9.245900e-06	4.488741e-05	1.000000e+00	2.295166e+03
1744	3.488000e-02	5.000000e+00	9.692020e-05	9.252101e-06	4.491792e-05	1.000000e+00	2.296827e+03
1745	3.490000e-02	5.000000e+00	9.681123e-05	9.255326e-06	4.492178e-05	1.000000e+00	2.298484e+03
1746	3.492000e-02	5.000000e+00	9.670206e-05	9.255607e-06	4.491298e-05	1.000000e+00	2.300148e+03
1747	3.494000e-02	5.000000e+00	9.665829e-05	9.253577e-06	4.490438e-05	1.000000e+00	2.301809e+03
1748	3.496000e-02	5.000000e+00	9.664014e-05	9.256532e-06	4.491623e-05	1.000000e+00	2.303473e+03
1749	3.498000e-02	5.000000e+00	9.662334e-05	9.259044e-06	4.493320e-05	1.000000e+00	2.305135e+03
1750	3.500000e-02	5.000000e+00	9.663362e-05	9.265415e-06	4.495799e-05	1.000000e+00	2.306798e+03
1751	3.502000e-02	5.000000e+00	9.657704e-05	9.268924e-06	4.496779e-05	1.000000e+00	2.308458e+03
1752	3.504000e-02	5.000000e+00	9.762759e-05	9.281110e-06	4.506591e-05	1.000000e+00	2.310123e+03
1753	3.506000e-02	5.000000e+00	9.674127e-05	9.282977e-06	4.504208e-05	1.000000e+00	2.311784e+03
1754	3.508000e-02	5.000000e+00	9.670089e-05	9.283293e-06	4.504991e-05	1.000000e+00	2.313447e+03
1755	3.510000e-02	5.000000e+00	9.681012e-05	9.290375e-06	4.508739e-05	1.000000e+00	2.315107e+03
1756	3.512000e-02	5.000000e+00	9.695006e-05	9.298438e-06	4.512740e-05	1.000000e+00	2.316770e+03
1757	3.514000e-02	5.000000e+00	9.703525e-05	9.301240e-06	4.514495e-05	1.000000e+00	2.318433e+03
1758	3.516000e-02	5.000000e+00	9.722113e-05	9.306929e-06	4.517061e-05	1.000000e+00	2.320092e+03
1759	3.518000e-02	5.000000e+00	9.729909e-05	9.316331e-06	4.520300e-05	1.000000e+00	2.321758e+03
1760	3.520000e-02	5.000000e+00	9.739683e-05	9.325270e-06	4.524434e-05	1.000000e+00	2.323419e+03
1761	3.522000e-02	5.000000e+00	9.736049e-05	9.331180e-06	4.526685e-05	1.000000e+00	2.325082e+03
1762	3.524000e-02	5.000000e+00	9.736243e-05	9.337633e-06	4.529205e-05	1.000000e+00	2.326745e+03
1763	3.526000e-02	5.000000e+00	9.736602e-05	9.339140e-06	4.529646e-05	1.000000e+00	2.328407e+03
1764	3.528000e-02	5.000000e+00	9.730738e-05	9.339133e-06	4.529936e-05	1.000000e+00	2.330071e+03
1765	3.530000e-02	5.000000e+00	9.740974e-05	9.350287e-06	4.535263e-05	1.000000e+00	2.331733e+03
1766	3.532000e-02	5.000000e+00	9.750677e-05	9.358213e-06	4.538968e-05	1.000000e+00	2.333397e+03
1767	3.534000e-02	5.000000e+00	9.751115e-05	9.362338e-06	4.540628e-05	1.000000e+00	2.335060e+03
1768	3.536000e-02	5.000000e+00	9.750075e-05	9.363754e-06	4.541360e-05	1.000000e+00	2.336728e+03
1769	3.538000e-02	5.000000e+00	9.744388e-05	9.361999e-06	4.540476e-05	1.000000e+00	2.338391e+03
1770	3.540000e-02	5.000000e+00	9.748620e-05	9.363767e-06	4.541554e-05	1.000000e+00	2.340054e+03
1771	3.542000e-02	5.000000e+00	9.755115e-05	9.373530e-06	4.545315e-05	1.000000e+00	2.341716e+03
1772	3.544000e-02	5.000000e+00	9.759185e-05	9.380920e-06	4.548994e-05	1.000000e+00	2.343380e+03
1773	3.546000e-02	5.000000e+00	9.776634e-05	9.386378e-06	4.551674e-05	1.000000e+00	2.345043e+03
1774	3.548000e-02	5.000000e+00	9.769279e-05	9.389919e-06	4.551757e-05	1.000000e+00	2.346707e+03
1775	3.550000e-02	5.000000e+00	9.768820e-05	9.390285e-06	4.552039e-05	1.000000e+00	2.348369e+03
1776	3.552000e-02	5.000000e+00	9.770668e-05	9.394768e-06	4.554426e-05	1.000000e+00	2.350035e+03
1777	3.554000e-02	5.000000e+00	9.766444e-05	9.401785e-06	4.557403e-05	1.000000e+00	2.351697e+03
1778	3.556000e-02	5.000000e+00	9.761943e-05	9.403939e-06	4.557781e-05	1.000000e+00	2.353362e+03
1779	3.558000e-02	5.000000e+00	9.751919e-05	9.403943e-06	4.556597e-05	1.000000e+00	2.355024e+03
1780	3.560000e-02	5.000000e+00	9.748785e-05	9.407830e-06	4.557048e-05	1.000000e+00	2.356690e+03
1781	3.562000e-02	5.000000e+00	9.749135e-05	9.411707e-06	4.558810e-05	1.000000e+00	2.358357e+03
1782	3.564000e-02	5.000000e+00	9.747927e-05	9.414632e-06	4.560979e-05	1.000000e+00	2.360019e+03
1783	3.566000e-02	5.000000e+00	9.742716e-05	9.418128e-06	4.562565e-05	1.000000e+00	2.361685e+03
1784	3.568000e-02	5.000000e+00	9.734844e-05	9.424191e-06	4.563958e-05	1.000000e+00	2.363347e+03
1785	3.570000e-02	5.000000e+00	9.735479e-05	9.427875e-06	4.564814e-05	1.000000e+00	2.365012e+03
1786	3.572000e-02	5.000000e+00	9.754839e-05	9.434602e-06	4.568769e-05	1.000000e+00	2.366673e+03
1787	3.574000e-02	5.000000e+00	9.773275e-05	9.444288e-06	4.573328e-05	1.000000e+00	2.368336e+03
1788	3.576000e-02	5.000000e+00	9.823779e-05	9.453435e-06	4.577853e-05	1.000000e+00	2.370002e+03
1789	3.578000e-02	5.000000e+00	9.821273e-05	9.459021e-06	4.579611e-05	1.000000e+00	2.371662e+03
1790	3.580000e-02	5.000000e+00	9.804834e-05	9.460516e-06	4.579108e-05	1.000000e+00	2.373326e+03
1791	3.582000e-02	5.000000e+00	9.809456e-05	9.459650e-06	4.579271e-05	1.000000e+00	2.374988e+03
1792	3.584000e-02	5.000000e+00	9.805393e-05	9.468399e-06	4.582543e-05	1.000000e+00	2.376654e+03
1793	3.586000e-02	5.000000e+00	9.805449e-05	9.475704e-06	4.584963e-05	1.000000e+00	2.378317e+03
1794	3.588000e-02	5.000000e+00	9.802713e-05	9.480731e-06	4.586585e-05	1.000000e+00	2.379980e+03
1795	3.590000e-02	5.000000e+00	9.796328e-05	9.477891e-06	4.584869e-05	1.000000e+00	2.381645e+03
1796	3.592000e-02	5.000000e+00	9.784108e-05	9.475076e-06	4.583554e-05	1.000000e+00	2.383308e+03
1797	3.594000e-02	5.000000e+00	9.786183e-05	9.481525e-06	4.586507e-05	1.000000e+00	2.384962e+03
1798	3.596000e-02	5.000000e+00	9.806373e-05	9.489292e-06	4.590605e-05	1.000000e+00	2.386625e+03
1799	3.598000e-02	5.000000e+00	9.804403e-05	9.495615e-06	4.593139e-05	1.000000e+00	2.388290e+03
1800	3.600000e-02	5.000000e+00	9.792644e-05	9.496336e-06	4.592593e-05	1.000000e+00	2.389956e+03
1801	3.602000e-02	5.000000e+00	9.791538e-05	9.499752e-06	4.593855e-05	1.000000e+00	2.391620e+03
1802	3.604000e-02	5.000000e+00	9.794641e-05	9.504283e-06	4.596059e-05	1.000000e+00	2.393285e+03
1803	3.606000e-02	5.000000e+00	9.793332e-05	9.519698e-06	4.600222e-05	1.000000e+00	2.394951e+03
1804	3.608000e-02	5.000000e+00	9.795936e-05	9.528042e-06	4.603229e-05	1.000000e+00	2.396616e+03
1805	3.610000e-02	5.000000e+00	9.790267e-05	9.534887e-06	4.605222e-05	1.000000e+00	2.398283e+03
1806	3.612000e-02	5.000000e+00	9.791273e-05	9.545054e-06	4.608729e-05	1.000000e+00	2.399948e+03
1807	3.614000e-02	5.000000e+00	9.787052e-05	9.547735e-06	4.610072e-05	1.000000e+00	2.401615e+03
1808	3.616000e-02	5.000000e+00	9.822460e-05	9.553948e-06	4.613671e-05	1.000000e+00	2.403279e+03
1809	3.618000e-02	5.000000e+00	9.785781e-05	9.555579e-06	4.613108e-05	1.000000e+00	2.404945e+03
1810	3.620000e-02	5.000000e+00	9.782200e-05	9.563614e-06	4.614869e-05	1.000000e+00	2.406610e+03
1811	3.622000e-02	5.000000e+00	9.781023e-05	9.566219e-06	4.615548e-05	1.000000e+00	2.408273e+03
1812	3.624000e-02	5.000000e+00	9.838937e-05	9.610294e-06	4.636177e-05	1.000000e+00	2.409942e+03
1813	3.626000e-02	5.000000e+00	9.778961e-05	9.570783e-06	4.617410e-05	1.000000e+00	2.411604e+03
1814	3.628000e-02	5.000000e+00	9.777942e-05	9.577341e-06	4.620606e-05	1.000000e+00	2.413285e+03
1815	3.630000e-02	5.000000e+00	9.800890e-05	9.578712e-06	4.622829e-05	1.000000e+00	2.414948e+03
1816	3.632000e-02	5.000000e+00	9.766556e-05	9.575596e-06	4.619323e-05	1.000000e+00	2.416613e+03
1817	3.634000e-02	5.000000e+00	9.765919e-05	9.576223e-06	4.620412e-05	1.000000e+00	2.418278e+03
1818	3.636000e-02	5.000000e+00	9.764333e-05	9.578927e-06	4.621667e-05	1.000000e+00	2.419942e+03
1819	3.638000e-02	5.000000e+00	9.751899e-05	9.578573e-06	4.620726e-05	1.000000e+00	2.421606e+03
1820	3.640000e-02	5.000000e+00	9.754502e-05	9.582344e-06	4.622923e-05	1.000000e+00	2.423270e+03
1821	3.642000e-02	5.000000e+00	9.745974e-05	9.585992e-06	4.623300e-05	1.000000e+00	2.424934e+03
1822	3.644000e-02	5.000000e+00	9.749175e-05	9.590681e-06	4.625479e-05	1.000000e+00	2.426598e+03
1823	3.646000e-02	5.000000e+00	9.754962e-05	9.603328e-06	4.630178e-05	1.000000e+00	2.428266e+03
1824	3.648000e-02	5.000000e+00	9.778829e-05	9.615111e-06	4.636901e-05	1.000000e+00	2.429933e+03
1825	3.650000e-02	5.000000e+00	9.763714e-05	9.616562e-06	4.635740e-05	1.000000e+00	2.431597e+03
1826	3.652000e-02	5.000000e+00	9.760195e-05	9.617437e-06	4.635997e-05	1.000000e+00	2.433263e+03
1827	3.654000e-02	5.000000e+00	9.758326e-05	9.616086e-06	4.636007e-05	1.000000e+00	2.434928e+03
1828	3.656000e-02	5.000000e+00	9.752127e-05	9.615371e-06	4.635509e-05	1.000000e+00	2.436594e+03
1829	3.658000e-02	5.000000e+00	9.750904e-05	9.619922e-06	4.637119e-05	1.000000e+00	2.438261e+03
1830	3.660000e-02	5.000000e+00	9.747216e-05	9.625982e-06	4.638664e-05	1.000000e+00	2.439926e+03
1831	3.662000e-02	5.000000e+00	9.743714e-05	9.630451e-06	4.639532e-05	1.000000e+00	2.441593e+03
1832	3.664000e-02	5.000000e+00	9.737865e-05	9.634751e-06	4.639765e-05	1.000000e+00	2.443257e+03
1833	3.666000e-02	5.000000e+00	9.740484e-05	9.638134e-06	4.641860e-05	1.000000e+00	2.444923e+03
1834	3.668000e-02	5.000000e+00	9.750688e-05	9.727470e-06	4.648231e-05	1.000000e+00	2.446591e+03
1835	3.670000e-02	5.000000e+00	9.760080e-05	9.661096e-06	4.650552e-05	1.000000e+00	2.448256e+03
1836	3.672000e-02	5.000000e+00	9.760434e-05	9.662646e-06	4.650758e-05	1.000000e+00	2.449927e+03
1837	3.674000e-02	5.000000e+00	9.758546e-05	9.667086e-06	4.652071e-05	1.000000e+00	2.451591e+03
1838	3.676000e-02	5.000000e+00	9.748696e-05	9.670268e-06	4.652485e-05	1.000000e+00	2.453260e+03
1839	3.678000e-02	5.000000e+00	9.755389e-05	9.677370e-06	4.655996e-05	1.000000e+00	2.454924e+03
1840	3.680000e-02	5.000000e+00	9.766129e-05	9.681412e-06	4.659401e-05	1.000000e+00	2.456592e+03
1841	3.682000e-02	5.000000e+00	9.765258e-05	9.687781e-06	4.662827e-05	1.000000e+00	2.458259e+03
1842	3.684000e-02	5.000000e+00	9.771687e-05	9.692107e-06	4.665106e-05	1.000000e+00	2.459925e+03
1843	3.686000e-02	5.000000e+00	9.760710e-05	9.687081e-06	4.661950e-05	1.000000e+00	2.461592e+03
1844	3.688000e-02	5.000000e+00	9.758197e-05	9.685214e-06	4.661348e-05	1.000000e+00	2.463257e+03
1845	3.690000e-02	5.000000e+00	9.751723e-05	9.682801e-06	4.660185e-05	1.000000e+00	2.464925e+03
1846	3.692000e-02	5.000000e+00	9.746083e-05	9.685486e-06	4.661311e-05	1.000000e+00	2.466590e+03
1847	3.694000e-02	5.000000e+00	9.749260e-05	9.689581e-06	4.662863e-05	1.000000e+00	2.468258e+03
1848	3.696000e-02	5.000000e+00	9.748165e-05	9.688663e-06	4.662225e-05	1.000000e+00	2.469925e+03
1849	3.698000e-02	5.000000e+00	9.748425e-05	9.688836e-06	4.662429e-05	1.000000e+00	2.471589e+03
1850	3.700000e-02	5.000000e+00	9.750859e-05	9.693212e-06	4.664036e-05	1.000000e+00	2.473257e+03
1851	3.702000e-02	5.000000e+00	9.757267e-05	9.703389e-06	4.668146e-05	1.000000e+00	2.474928e+03
1852	3.704000e-02	5.000000e+00	9.768031e-05	9.714905e-06	4.671419e-05	1.000000e+00	2.476595e+03
1853	3.706000e-02	5.000000e+00	9.766634e-05	9.717884e-06	4.675278e-05	1.000000e+00	2.478263e+03
1854	3.708000e-02	5.000000e+00	9.768705e-05	9.725242e-06	4.677971e-05	1.000000e+00	2.479933e+03
1855	3.710000e-02	5.000000e+00	9.763825e-05	9.730523e-06	4.677806e-05	1.000000e+00	2.481602e+03
1856	3.712000e-02	5.000000e+00	9.756230e-05	9.725003e-06	4.677231e-05	1.000000e+00	2.483266e+03
