// ================================================================================
// CHRONO WORKBENCH - github.com/Concrete-Chrono-Development/chrono-preprocessor
//
// Copyright (c) 2023 
// All rights reserved. 
//
// Use of the code that generated this file is governed by a BSD-style license that
// can be found in the LICENSE file at the top level of the distribution and at
// github.com/Concrete-Chrono-Development/chrono-preprocessor/blob/main/LICENSE
//
// ================================================================================
// Facet Data File
// ================================================================================
//
// Data Structure:
// Tet IDx IDy IDz Vol pArea cx cy cz px py pz qx qy qz sx sy sz mF
// One line per facet, ordering is Tet 1 (Facet 1-12),...,Tet N (Facet 1-12)
// Note: All indices are zero-indexed
//
// ================================================================================
0 0 1 2 23.76944715 6.643810026 14.24439362 13.3814061 159.7493738 -0.8875436647 -0.1517542002 0.4350136847 -0.4278548614 0.62172163 -0.6560506324 -0.1708989781 -0.7683963024 -0.6167338662 0
0 3 4 5 23.78207953 6.647340909 14.94541543 13.79529508 161.7820139 -0.8875436647 -0.1517542002 0.4350136847 -0.4396842643 0.561061693 -0.7013469358 -0.1376371711 -0.8137447016 -0.564690685 0
0 6 7 8 15.40854981 3.909645782 15.55855759 16.00653956 161.2140307 -0.3633194959 0.5888749694 0.7219592885 0.2783996437 0.8081288762 -0.519058145 -0.8890964977 0.01240926513 -0.4575515576 0
0 9 10 11 17.69489235 4.489764587 15.72525207 15.38018395 162.6125112 -0.3633194959 0.5888749694 0.7219592885 -0.6593919217 0.3849112994 -0.6457906667 -0.658180247 -0.7106824621 0.2484536185 0
0 12 13 14 17.19780316 3.879446135 14.67715012 15.44178885 158.246034 -0.7371216728 0.3260851637 -0.591878455 0.5041318117 -0.317904817 -0.8029867021 -0.4500030622 -0.8902836589 0.06994462617 0
0 15 16 17 21.27349342 4.798832215 14.14282278 14.40154425 157.6118744 -0.7371216728 0.3260851637 -0.591878455 0.4990051864 -0.3279630217 -0.8021434288 -0.4556813179 -0.8866277248 0.07903046325 0
0 18 19 20 15.84319029 4.410695379 13.32283801 15.64524103 162.3085923 0.4853707745 0.7972676595 0.358858594 0.8322121057 -0.2954648743 -0.4691732294 -0.2680265331 0.5263694398 -0.8069058126 0
0 21 22 23 18.4726059 5.142716584 14.35627983 15.16068799 163.2956645 0.4853707745 0.7972676595 0.358858594 0.2331682072 0.2775462885 -0.9319874703 -0.84264334 0.5360338953 -0.05118461382 0
0 24 25 26 17.52124705 3.78432847 12.27888208 15.03551278 159.4135936 -0.01994662909 0.429482576 -0.9028548327 0.4985798533 -0.7784653932 -0.3813263189 -0.8666142521 -0.4577514047 -0.1986035993 0
0 27 28 29 20.77854989 4.487857381 12.61130208 14.13707075 158.3680258 -0.01994662909 0.429482576 -0.9028548327 0.5378102671 -0.7566468232 -0.3718140686 -0.8428299049 -0.492981036 -0.2158875854 0
0 30 31 32 12.32058695 2.111462624 13.20903835 16.46204351 160.2960059 -0.3146136225 -0.1500057815 -0.9372921285 0.6793381388 -0.7252341232 -0.1119605277 -0.6629615085 -0.6719625972 0.330073183 0
0 33 34 35 12.23642445 2.097039124 14.07578569 16.60384607 159.8845976 -0.3146136225 -0.1500057815 -0.9372921285 -0.04101534734 -0.9843636658 0.1713064935 -0.9483332799 0.09233871869 0.3035416795 0
