#step	time	stress_0_0	stress_0_1	stress_0_2	strain_0_0	strain_0_1	strain_0_2	stress_1_0	stress_1_1	stress_1_2	strain_1_0	strain_1_1	strain_1_2	stress_2_0	stress_2_1	stress_2_2	strain_2_0	strain_2_1	strain_2_2	stress_3_0	stress_3_1	stress_3_2	strain_3_0	strain_3_1	strain_3_2	stress_4_0	stress_4_1	stress_4_2	strain_4_0	strain_4_1	strain_4_2	stress_5_0	stress_5_1	stress_5_2	strain_5_0	strain_5_1	strain_5_2	stress_6_0	stress_6_1	stress_6_2	strain_6_0	strain_6_1	strain_6_2	stress_7_0	stress_7_1	stress_7_2	strain_7_0	strain_7_1	strain_7_2	stress_8_0	stress_8_1	stress_8_2	strain_8_0	strain_8_1	strain_8_2	stress_9_0	stress_9_1	stress_9_2	strain_9_0	strain_9_1	strain_9_2	stress_10_0	stress_10_1	stress_10_2	strain_10_0	strain_10_1	strain_10_2	stress_11_0	stress_11_1	stress_11_2	strain_11_0	strain_11_1	strain_11_2
69	6.900000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	8.4144895176e-03	3.4253072566e-02	-5.4886398089e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.8064919915e-03	3.6250930582e-02	-5.9949861084e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.5142683054e-03	-4.5717165616e-02	-1.9491562380e-02	-1.7223816445e+07	1.2799829830e+07	6.3571691050e+06	-5.7412721484e-04	-4.9049021048e-02	-2.4360708336e-02	0.0000000000e+00	7.3838131549e+06	-1.3150297691e+06	-2.1802181772e-02	-6.9832260797e-02	1.2436866950e-02	0.0000000000e+00	7.4139461304e+06	-1.1328736801e+06	-2.4382558389e-02	-7.0838023142e-02	1.0824266936e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
70	7.000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	8.1430543719e-03	3.3148134742e-02	-5.3115869118e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.6191857982e-03	3.5081545724e-02	-5.8015994597e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.4331628762e-03	-4.4242418338e-02	-1.8862802304e-02	-1.6668209463e+07	1.2606327706e+07	6.2610642551e+06	-5.5560698211e-04	-4.7466794563e-02	-2.3574879035e-02	0.0000000000e+00	7.3838131549e+06	-1.3150297691e+06	-2.1098885586e-02	-6.7579607223e-02	1.2035677694e-02	0.0000000000e+00	7.4139461304e+06	-1.1328736801e+06	-2.3596024247e-02	-6.8552925621e-02	1.0475097035e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
71	7.100000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	7.8716192262e-03	3.2043196917e-02	-5.1345340148e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.4318796049e-03	3.3912160867e-02	-5.6082128111e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.3520574470e-03	-4.2767671060e-02	-1.8234042227e-02	-1.6112602481e+07	1.2412646313e+07	6.1648703697e+06	-5.3708674937e-04	-4.5884568077e-02	-2.2789049734e-02	0.0000000000e+00	7.3838131549e+06	-1.3150297691e+06	-2.0395589400e-02	-6.5326953649e-02	1.1634488437e-02	0.0000000000e+00	7.4139461304e+06	-1.1328736801e+06	-2.2809490106e-02	-6.6267828101e-02	1.0125927134e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
72	7.200000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	7.6001840805e-03	3.0938259092e-02	-4.9574811177e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.2445734117e-03	3.2742776009e-02	-5.4148261624e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.2709520178e-03	-4.1292923782e-02	-1.7605282150e-02	-1.5556995499e+07	1.2218785487e+07	6.0685873664e+06	-5.1856651663e-04	-4.4302341592e-02	-2.2003220433e-02	0.0000000000e+00	7.3838131549e+06	-1.3150297691e+06	-1.9692293213e-02	-6.3074300075e-02	1.1233299181e-02	0.0000000000e+00	7.4139461304e+06	-1.1328736801e+06	-2.2022955964e-02	-6.3982730580e-02	9.7767572326e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
73	7.300000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	7.3287489347e-03	2.9833321268e-02	-4.7804282207e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.0572672184e-03	3.1573391152e-02	-5.2214395137e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.1898465886e-03	-3.9818176504e-02	-1.6976522073e-02	-1.5001388517e+07	1.2024745060e+07	5.9722151626e+06	-5.0004628389e-04	-4.2720115107e-02	-2.1217391132e-02	0.0000000000e+00	7.3838131549e+06	-1.3150297691e+06	-1.8988997027e-02	-6.0821646501e-02	1.0832109924e-02	0.0000000000e+00	7.4139461304e+06	-1.1328736801e+06	-2.1236421823e-02	-6.1697633059e-02	9.4275873314e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
74	7.400000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	7.0573137890e-03	2.8728383443e-02	-4.6033753236e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.8699610251e-03	3.0404006294e-02	-5.0280528651e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.1087411594e-03	-3.8343429226e-02	-1.6347761996e-02	-1.4445781535e+07	1.1830524866e+07	5.8757536758e+06	-4.8152605116e-04	-4.1137888621e-02	-2.0431561830e-02	0.0000000000e+00	7.3838131549e+06	-1.3150297691e+06	-1.8285700841e-02	-5.8568992927e-02	1.0430920668e-02	0.0000000000e+00	7.4139461304e+06	-1.1328736801e+06	-2.0449887681e-02	-5.9412535539e-02	9.0784174302e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
75	7.500000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.7858786433e-03	2.7623445618e-02	-4.4263224265e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.6826548318e-03	2.9234621437e-02	-4.8346662164e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.0276357302e-03	-3.6868681948e-02	-1.5719001920e-02	-1.3890174553e+07	1.1636124738e+07	5.7792028230e+06	-4.6300581842e-04	-3.9555662136e-02	-1.9645732529e-02	0.0000000000e+00	7.3838131549e+06	-1.3150297691e+06	-1.7582404655e-02	-5.6316339352e-02	1.0029731411e-02	0.0000000000e+00	7.4139461304e+06	-1.1328736801e+06	-1.9663353539e-02	-5.7127438018e-02	8.7292475291e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
76	7.600000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.5144434975e-03	2.6518507793e-02	-4.2492695295e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.4953486386e-03	2.8065236579e-02	-4.6412795678e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9465303010e-03	-3.5393934670e-02	-1.5090241843e-02	-1.3334567571e+07	1.1441544510e+07	5.6825625217e+06	-4.4448558568e-04	-3.7973435650e-02	-1.8859903228e-02	0.0000000000e+00	7.3838131549e+06	-1.3150297691e+06	-1.6879108469e-02	-5.4063685778e-02	9.6285421549e-03	0.0000000000e+00	7.4139461304e+06	-1.1328736801e+06	-1.8876819398e-02	-5.4842340497e-02	8.3800776279e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
77	7.700000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.2430083518e-03	2.5413569969e-02	-4.0722166324e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.3080424453e-03	2.6895851722e-02	-4.4478929191e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.8654248718e-03	-3.3919187392e-02	-1.4461481766e-02	-1.2778960588e+07	1.1246784016e+07	5.5858326889e+06	-4.2596535295e-04	-3.6391209165e-02	-1.8074073927e-02	0.0000000000e+00	7.3838131549e+06	-1.3150297691e+06	-1.6175812282e-02	-5.1811032204e-02	9.2273528984e-03	0.0000000000e+00	7.4139461304e+06	-1.1328736801e+06	-1.8090285256e-02	-5.2557242976e-02	8.0309077268e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
78	7.800000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.9715732061e-03	2.4308632144e-02	-3.8951637354e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.1207362520e-03	2.5726466864e-02	-4.2545062705e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.7843194426e-03	-3.2444440114e-02	-1.3832721689e-02	-1.2223353606e+07	1.1051843087e+07	5.4890132416e+06	-4.0744512021e-04	-3.4808982679e-02	-1.7288244626e-02	0.0000000000e+00	7.3838131549e+06	-1.3150297691e+06	-1.5472516096e-02	-4.9558378630e-02	8.8261636420e-03	0.0000000000e+00	7.4139461304e+06	-1.1328736801e+06	-1.7303751115e-02	-5.0272145456e-02	7.6817378256e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
79	7.900000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.7001380603e-03	2.3203694319e-02	-3.7181108383e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.9334300587e-03	2.4557082007e-02	-4.0611196218e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.7032140133e-03	-3.0969692837e-02	-1.3203961612e-02	-1.1667746624e+07	1.0856721557e+07	5.3921040969e+06	-3.8892488747e-04	-3.3226756194e-02	-1.6502415325e-02	0.0000000000e+00	7.3838131549e+06	-1.3150297691e+06	-1.4769219910e-02	-4.7305725056e-02	8.4249743855e-03	0.0000000000e+00	7.4139461304e+06	-1.1328736801e+06	-1.6517216973e-02	-4.7987047935e-02	7.3325679244e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
80	8.000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.4287029146e-03	2.2098756494e-02	-3.5410579412e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.7461238655e-03	2.3387697150e-02	-3.8677329731e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.6221085841e-03	-2.9494945559e-02	-1.2575201536e-02	-1.1112139642e+07	1.0661419259e+07	5.2951051716e+06	-3.7040465474e-04	-3.1644529709e-02	-1.5716586023e-02	0.0000000000e+00	7.3838131549e+06	-1.3150297691e+06	-1.4065923724e-02	-4.5053071482e-02	8.0237851291e-03	0.0000000000e+00	7.4139461304e+06	-1.1328736801e+06	-1.5730682832e-02	-4.5701950414e-02	6.9833980233e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
81	8.100000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.1572677689e-03	2.0993818670e-02	-3.3640050442e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.5588176722e-03	2.2218312292e-02	-3.6743463245e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.5410031549e-03	-2.8020198281e-02	-1.1946441459e-02	-1.0556532660e+07	1.0465936025e+07	5.1980163826e+06	-3.5188442200e-04	-3.0062303223e-02	-1.4930756722e-02	0.0000000000e+00	7.3838131549e+06	-1.3150297691e+06	-1.3362627538e-02	-4.2800417908e-02	7.6225958726e-03	0.0000000000e+00	7.4139461304e+06	-1.1328736801e+06	-1.4944148690e-02	-4.3416852894e-02	6.6342281221e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
82	8.200000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.8858326232e-03	1.9888880845e-02	-3.1869521471e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.3715114789e-03	2.1048927435e-02	-3.4809596758e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.4598977257e-03	-2.6545451003e-02	-1.1317681382e-02	-1.0000925678e+07	1.0270271687e+07	5.1008376466e+06	-3.3336418926e-04	-2.8480076738e-02	-1.4144927421e-02	0.0000000000e+00	7.3838131549e+06	-1.3150297691e+06	-1.2659331352e-02	-4.0547764334e-02	7.2214066161e-03	0.0000000000e+00	7.4139461304e+06	-1.1328736801e+06	-1.4157614548e-02	-4.1131755373e-02	6.2850582209e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
83	8.300000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.6143974774e-03	1.8783943020e-02	-3.0098992500e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1842052856e-03	1.9879542577e-02	-3.2875730272e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.3787922965e-03	-2.5070703725e-02	-1.0688921305e-02	-9.4453186958e+06	1.0074426077e+07	5.0035688803e+06	-3.1484395653e-04	-2.6897850252e-02	-1.3359098120e-02	0.0000000000e+00	7.3838131549e+06	-1.3150297691e+06	-1.1956035165e-02	-3.8295110760e-02	6.8202173597e-03	0.0000000000e+00	7.4139461304e+06	-1.1328736801e+06	-1.3371080407e-02	-3.8846657852e-02	5.9358883198e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
84	8.400000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.3429623317e-03	1.7679005196e-02	-2.8328463530e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.9968990924e-03	1.8710157720e-02	-3.0941863785e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.2976868673e-03	-2.3595956447e-02	-1.0060161229e-02	-8.8897117137e+06	9.8783990288e+06	4.9062100002e+06	-2.9632372379e-04	-2.5315623767e-02	-1.2573268819e-02	0.0000000000e+00	7.3838131549e+06	-1.3150297691e+06	-1.1252738979e-02	-3.6042457186e-02	6.4190281032e-03	0.0000000000e+00	7.4139461304e+06	-1.1328736801e+06	-1.2584546265e-02	-3.6561560331e-02	5.5867184186e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
85	8.500000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.0715271860e-03	1.6574067371e-02	-2.6557934559e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.8095928991e-03	1.7540772862e-02	-2.9007997299e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.2165814381e-03	-2.2121209169e-02	-9.4314011518e-03	-8.3341047316e+06	9.6821903728e+06	4.8087609230e+06	-2.7780349105e-04	-2.3733397281e-02	-1.1787439518e-02	0.0000000000e+00	7.3838131549e+06	-1.3150297691e+06	-1.0549442793e-02	-3.3789803611e-02	6.0178388468e-03	0.0000000000e+00	7.4139461304e+06	-1.1328736801e+06	-1.1798012124e-02	-3.4276462811e-02	5.2375485174e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
86	8.600000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.8000920402e-03	1.5469129546e-02	-2.4787405589e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.6222867058e-03	1.6371388005e-02	-2.7074130812e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.1354760089e-03	-2.0646461891e-02	-8.8026410750e-03	-7.7784977495e+06	9.4857999412e+06	4.7112215649e+06	-2.5928325832e-04	-2.2151170796e-02	-1.1001610216e-02	0.0000000000e+00	7.3838131549e+06	-1.3150297691e+06	-9.8461466067e-03	-3.1537150037e-02	5.6166495903e-03	0.0000000000e+00	7.4139461304e+06	-1.1328736801e+06	-1.1011477982e-02	-3.1991365290e-02	4.8883786163e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
