#step	time	stress_0_0	stress_0_1	stress_0_2	strain_0_0	strain_0_1	strain_0_2	stress_1_0	stress_1_1	stress_1_2	strain_1_0	strain_1_1	strain_1_2	stress_2_0	stress_2_1	stress_2_2	strain_2_0	strain_2_1	strain_2_2	stress_3_0	stress_3_1	stress_3_2	strain_3_0	strain_3_1	strain_3_2	stress_4_0	stress_4_1	stress_4_2	strain_4_0	strain_4_1	strain_4_2	stress_5_0	stress_5_1	stress_5_2	strain_5_0	strain_5_1	strain_5_2	stress_6_0	stress_6_1	stress_6_2	strain_6_0	strain_6_1	strain_6_2	stress_7_0	stress_7_1	stress_7_2	strain_7_0	strain_7_1	strain_7_2	stress_8_0	stress_8_1	stress_8_2	strain_8_0	strain_8_1	strain_8_2	stress_9_0	stress_9_1	stress_9_2	strain_9_0	strain_9_1	strain_9_2	stress_10_0	stress_10_1	stress_10_2	strain_10_0	strain_10_1	strain_10_2	stress_11_0	stress_11_1	stress_11_2	strain_11_0	strain_11_1	strain_11_2
1	1.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.7327308962e+06	2.1861847170e+06	0.0000000000e+00	1.1764705882e-04	4.7058823529e-04	0.0000000000e+00	2.7327308962e+06	2.1861847170e+06	0.0000000000e+00	1.1764705882e-04	4.7058823529e-04	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.5789473684e+06	1.3058572502e+06	2.9958419938e+05	-5.2631578947e-05	2.1764287503e-04	4.9930699897e-05	-1.5789473684e+06	1.3058572502e+06	2.9958419938e+05	-5.2631578947e-05	2.1764287503e-04	4.9930699897e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-8.1818181818e+06	-1.8090680675e+06	7.7138921584e+05	-2.7272727273e-04	-3.0151134458e-04	1.2856486931e-04	-8.1818181818e+06	-1.8090680675e+06	7.7138921584e+05	-2.7272727273e-04	-3.0151134458e-04	1.2856486931e-04
2	2.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.6864425754e+06	2.1491540603e+06	0.0000000000e+00	2.3529411765e-04	9.4117647059e-04	0.0000000000e+00	2.6864425754e+06	2.1491540603e+06	0.0000000000e+00	2.3529411765e-04	9.4117647059e-04	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-3.1578947368e+06	2.6117145004e+06	5.9916839877e+05	-1.0526315789e-04	4.3528575007e-04	9.9861399795e-05	-3.1578947368e+06	2.6117145004e+06	5.9916839877e+05	-1.0526315789e-04	4.3528575007e-04	9.9861399795e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.6363636364e+07	-3.6181361349e+06	1.5427784317e+06	-5.4545454545e-04	-6.0302268916e-04	2.5712973861e-04	-1.6363636364e+07	-3.6181361349e+06	1.5427784317e+06	-5.4545454545e-04	-6.0302268916e-04	2.5712973861e-04
3	3.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.6409383086e+06	2.1127506469e+06	0.0000000000e+00	3.5294117647e-04	1.4117647059e-03	0.0000000000e+00	2.6409383086e+06	2.1127506469e+06	0.0000000000e+00	3.5294117647e-04	1.4117647059e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-4.7368421053e+06	3.9175717506e+06	8.9875259815e+05	-1.5789473684e-04	6.5292862510e-04	1.4979209969e-04	-4.7368421053e+06	3.9175717506e+06	8.9875259815e+05	-1.5789473684e-04	6.5292862510e-04	1.4979209969e-04	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-2.4545454545e+07	-5.4272042024e+06	2.3141676475e+06	-8.1818181818e-04	-9.0453403373e-04	3.8569460792e-04	-2.4545454545e+07	-5.4272042024e+06	2.3141676475e+06	-8.1818181818e-04	-9.0453403373e-04	3.8569460792e-04
4	4.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.5962048151e+06	2.0769638521e+06	0.0000000000e+00	4.7058823529e-04	1.8823529412e-03	0.0000000000e+00	2.5962048151e+06	2.0769638521e+06	0.0000000000e+00	4.7058823529e-04	1.8823529412e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-6.3157894737e+06	5.2234290008e+06	1.1983367975e+06	-2.1052631579e-04	8.7057150013e-04	1.9972279959e-04	-6.3157894737e+06	5.2234290008e+06	1.1983367975e+06	-2.1052631579e-04	8.7057150013e-04	1.9972279959e-04	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-3.2727272727e+07	-7.2362722699e+06	3.0855568634e+06	-1.0909090909e-03	-1.2060453783e-03	5.1425947723e-04	-3.2727272727e+07	-7.2362722699e+06	3.0855568634e+06	-1.0909090909e-03	-1.2060453783e-03	5.1425947723e-04
5	5.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.5522290393e+06	2.0417832314e+06	0.0000000000e+00	5.8823529412e-04	2.3529411765e-03	0.0000000000e+00	2.5522290393e+06	2.0417832314e+06	0.0000000000e+00	5.8823529412e-04	2.3529411765e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-7.8947368421e+06	6.5292862510e+06	1.4979209969e+06	-2.6315789474e-04	1.0882143752e-03	2.4965349949e-04	-7.8947368421e+06	6.5292862510e+06	1.4979209969e+06	-2.6315789474e-04	1.0882143752e-03	2.4965349949e-04	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-4.0909090909e+07	-9.0453403373e+06	3.8569460792e+06	-1.3636363636e-03	-1.5075567229e-03	6.4282434653e-04	-4.0909090909e+07	-9.0453403373e+06	3.8569460792e+06	-1.3636363636e-03	-1.5075567229e-03	6.4282434653e-04
6	6.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.5089981464e+06	2.0071985171e+06	0.0000000000e+00	7.0588235294e-04	2.8235294118e-03	0.0000000000e+00	2.5089981464e+06	2.0071985171e+06	0.0000000000e+00	7.0588235294e-04	2.8235294118e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-9.4736842105e+06	7.8351435012e+06	1.7975051963e+06	-3.1578947368e-04	1.3058572502e-03	2.9958419938e-04	-9.4736842105e+06	7.8351435012e+06	1.7975051963e+06	-3.1578947368e-04	1.3058572502e-03	2.9958419938e-04	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-4.9090909091e+07	-1.0854408405e+07	4.6283352950e+06	-1.6363636364e-03	-1.8090680675e-03	7.7138921584e-04	-4.9090909091e+07	-1.0854408405e+07	4.6283352950e+06	-1.6363636364e-03	-1.8090680675e-03	7.7138921584e-04
7	7.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.4664995194e+06	1.9731996155e+06	0.0000000000e+00	8.2352941176e-04	3.2941176471e-03	0.0000000000e+00	2.4664995194e+06	1.9731996155e+06	0.0000000000e+00	8.2352941176e-04	3.2941176471e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.1052631579e+07	9.1410007514e+06	2.0970893957e+06	-3.6842105263e-04	1.5235001252e-03	3.4951489928e-04	-1.1052631579e+07	9.1410007514e+06	2.0970893957e+06	-3.6842105263e-04	1.5235001252e-03	3.4951489928e-04	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.7272727273e+07	-1.2663476472e+07	5.3997245109e+06	-1.9090909091e-03	-2.1105794120e-03	8.9995408515e-04	-5.7272727273e+07	-1.2663476472e+07	5.3997245109e+06	-1.9090909091e-03	-2.1105794120e-03	8.9995408515e-04
8	8.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.4247207547e+06	1.9397766038e+06	0.0000000000e+00	9.4117647059e-04	3.7647058824e-03	0.0000000000e+00	2.4247207547e+06	1.9397766038e+06	0.0000000000e+00	9.4117647059e-04	3.7647058824e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.2631578947e+07	1.0446858002e+07	2.3966735951e+06	-4.2105263158e-04	1.7411430003e-03	3.9944559918e-04	-1.2631578947e+07	1.0446858002e+07	2.3966735951e+06	-4.2105263158e-04	1.7411430003e-03	3.9944559918e-04	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-6.5454545455e+07	-1.4472544540e+07	6.1711137267e+06	-2.1818181818e-03	-2.4120907566e-03	1.0285189545e-03	-6.5454545455e+07	-1.4472544540e+07	6.1711137267e+06	-2.1818181818e-03	-2.4120907566e-03	1.0285189545e-03
9	9.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.3836496590e+06	1.9069197272e+06	0.0000000000e+00	1.0588235294e-03	4.2352941176e-03	0.0000000000e+00	2.3836496590e+06	1.9069197272e+06	0.0000000000e+00	1.0588235294e-03	4.2352941176e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.4210526316e+07	1.1752715252e+07	2.6962577945e+06	-4.7368421053e-04	1.9587858753e-03	4.4937629908e-04	-1.4210526316e+07	1.1752715252e+07	2.6962577945e+06	-4.7368421053e-04	1.9587858753e-03	4.4937629908e-04	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-7.3636363636e+07	-1.6281612607e+07	6.9425029426e+06	-2.4545454545e-03	-2.7136021012e-03	1.1570838238e-03	-7.3636363636e+07	-1.6281612607e+07	6.9425029426e+06	-2.4545454545e-03	-2.7136021012e-03	1.1570838238e-03
10	1.000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.3432742454e+06	1.8746193963e+06	0.0000000000e+00	1.1764705882e-03	4.7058823529e-03	0.0000000000e+00	2.3432742454e+06	1.8746193963e+06	0.0000000000e+00	1.1764705882e-03	4.7058823529e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.5789473684e+07	1.3058572502e+07	2.9958419938e+06	-5.2631578947e-04	2.1764287503e-03	4.9930699897e-04	-1.5789473684e+07	1.3058572502e+07	2.9958419938e+06	-5.2631578947e-04	2.1764287503e-03	4.9930699897e-04	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-8.1818181818e+07	-1.8090680675e+07	7.7138921584e+06	-2.7272727273e-03	-3.0151134458e-03	1.2856486931e-03	-8.1818181818e+07	-1.8090680675e+07	7.7138921584e+06	-2.7272727273e-03	-3.0151134458e-03	1.2856486931e-03
