#step	time	ux0	ux1	ux2	ux3	uy0	uy1	uy2	uy3	uz0	uz1	uz2	uz3	fx0	fx1	fx2	fx3	fy0	fy1	fy2	fy3	fz0	fz1	fz2	fz3	fx0	fx1	fx2	fx3	fy0	fy1	fy2	fy3	fz0	fz1	fz2	fz3	mx0	mx1	mx2	mx3	my0	my1	my2	my3	mz0	mz1	mz2	mz3
11	1.100000e-01	-8.9814623910e-06	8.9814623910e-06	0.0000000000e+00	0.0000000000e+00	-5.1854497310e-06	-5.1854497310e-06	1.0370899456e-05	0.0000000000e+00	-3.6666666685e-06	-3.6666666685e-06	-3.6666666685e-06	1.1000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-2.8902896914e+01	-6.6695405391e+00	2.9830407603e+01	5.7420298505e+00	-6.4903815343e+00	3.4399832150e-01	1.1139589802e+01	-4.9932065896e+00	-7.1546272898e-01	-3.4181941765e+01	-3.5403177708e+00	3.8437722264e+01	3.1026609221e-03	7.9676655734e-03	-9.3633217766e-03	-2.9500589340e-02	-1.6072954088e-02	-2.6243777147e-02	2.0812342200e-02	-1.0549186553e-02	2.1807161779e-02	-1.4329047129e-03	1.0540753356e-02	4.9185202598e-03
12	1.200000e-01	-9.7979589720e-06	9.7979589720e-06	0.0000000000e+00	0.0000000000e+00	-5.6568542520e-06	-5.6568542520e-06	1.1313708498e-05	0.0000000000e+00	-4.0000000020e-06	-4.0000000020e-06	-4.0000000020e-06	1.2000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-3.1397297124e+01	-7.6605715192e+00	3.2512280915e+01	6.5455877276e+00	-6.6958603674e+00	5.3463859815e-01	1.1597130193e+01	-5.4359084233e+00	-6.8245789280e-01	-3.7094523597e+01	-3.5117817945e+00	4.1288763284e+01	3.2339129600e-03	8.9163630488e-03	-9.6456771122e-03	-3.1516441801e-02	-1.7409455283e-02	-2.7814375720e-02	2.2273354407e-02	-1.1328738224e-02	2.3496299334e-02	-1.8677562145e-03	1.0739825328e-02	5.4297577613e-03
13	1.300000e-01	-1.0614455553e-05	1.0614455553e-05	0.0000000000e+00	0.0000000000e+00	-6.1282587730e-06	-6.1282587730e-06	1.2256517539e-05	0.0000000000e+00	-4.3333333355e-06	-4.3333333355e-06	-4.3333333355e-06	1.3000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-3.3890032721e+01	-8.6577081220e+00	3.5191844171e+01	7.3558966724e+00	-6.8942388855e+00	7.2882833653e-01	1.2045894725e+01	-5.8804841758e+00	-6.5109356921e-01	-4.0000803952e+01	-3.4832302762e+00	4.4135127798e+01	3.3603024388e-03	9.8689154338e-03	-9.9233125913e-03	-3.3527338976e-02	-1.8745735700e-02	-2.9369163522e-02	2.3733036566e-02	-1.2102816950e-02	2.5179606012e-02	-2.3074444011e-03	1.0927001814e-02	5.9447088469e-03
14	1.400000e-01	-1.1430952134e-05	1.1430952134e-05	0.0000000000e+00	0.0000000000e+00	-6.5996632940e-06	-6.5996632940e-06	1.3199326581e-05	0.0000000000e+00	-4.6666666690e-06	-4.6666666690e-06	-4.6666666690e-06	1.4000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-3.6381108702e+01	-9.6609063223e+00	3.7869123088e+01	8.1728919363e+00	-7.0855169655e+00	9.2653119685e-01	1.2485977486e+01	-6.3269917176e+00	-6.2128334201e-01	-4.2900849909e+01	-3.4546624469e+00	4.6976795698e+01	3.4818836636e-03	1.0825286522e-02	-1.0196277827e-02	-3.5533275795e-02	-2.0081766328e-02	-3.0908273170e-02	2.5191402670e-02	-1.2871459007e-02	2.6857113559e-02	-2.7519295156e-03	1.1102409935e-02	6.4633198715e-03
15	1.500000e-01	-1.2247448715e-05	1.2247448715e-05	0.0000000000e+00	0.0000000000e+00	-7.0710678150e-06	-7.0710678150e-06	1.4142135622e-05	0.0000000000e+00	-5.0000000025e-06	-5.0000000025e-06	-5.0000000025e-06	1.5000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-3.8870530493e+01	-1.0670122111e+01	4.0544143096e+01	8.9965095083e+00	-7.2696988806e+00	1.1277113018e+00	1.2917471554e+01	-6.7754839754e+00	-5.9294553400e-01	-4.5794727644e+01	-3.4260775516e+00	4.9813750729e+01	3.5987103043e-03	1.1785440484e-02	-1.0464621908e-02	-3.7534250167e-02	-2.1417519975e-02	-3.2431836481e-02	2.6648466553e-02	-1.3634701178e-02	2.8528854983e-02	-3.2011720295e-03	1.1266175454e-02	6.9855388091e-03
16	1.600000e-01	-1.3063945296e-05	1.3063945296e-05	0.0000000000e+00	0.0000000000e+00	-7.5424723360e-06	-7.5424723360e-06	1.5084944664e-05	0.0000000000e+00	-5.3333333360e-06	-5.3333333360e-06	-5.3333333360e-06	1.6000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-4.1358303927e+01	-1.1685311507e+01	4.3216929335e+01	9.8266860999e+00	-7.4467929994e+00	1.3323332281e+00	1.3340469008e+01	-7.2260092362e+00	-5.6600294029e-01	-4.8682502445e+01	-3.3974748495e+00	5.2645980234e+01	3.7108354043e-03	1.2749341859e-02	-1.0728393408e-02	-3.9530262784e-02	-2.2752971177e-02	-3.3939984463e-02	2.8104241896e-02	-1.4392580696e-02	3.0194864452e-02	-3.6551326451e-03	1.1418422796e-02	7.5113151718e-03
17	1.700000e-01	-1.3880441877e-05	1.3880441877e-05	0.0000000000e+00	0.0000000000e+00	-8.0138768570e-06	-8.0138768570e-06	1.6027753705e-05	0.0000000000e+00	-5.6666666695e-06	-5.6666666695e-06	-5.6666666695e-06	1.7000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-4.3844435223e+01	-1.2706430571e+01	4.5887506663e+01	1.0663359131e+01	-7.6168115035e+00	1.5403619977e+00	1.3755060937e+01	-7.6786114314e+00	-5.4038257696e-01	-5.1564238732e+01	-3.3688536128e+00	5.5473474922e+01	3.8183113879e-03	1.3716955553e-02	-1.0987640387e-02	-4.1521316932e-02	-2.4088096101e-02	-3.5432847310e-02	2.9558742223e-02	-1.5145135197e-02	3.1855177203e-02	-4.1137722971e-03	1.1559275056e-02	8.0405999346e-03
18	1.800000e-01	-1.4696938458e-05	1.4696938458e-05	0.0000000000e+00	0.0000000000e+00	-8.4852813780e-06	-8.4852813780e-06	1.6970562747e-05	0.0000000000e+00	-6.0000000030e-06	-6.0000000030e-06	-6.0000000030e-06	1.8000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-4.6328930959e+01	-1.3733435413e+01	4.8555899657e+01	1.1506466715e+01	-7.7797701206e+00	1.7517630701e+00	1.4161337456e+01	-8.1333304059e+00	-5.1601544395e-01	-5.4440000075e+01	-3.3402131274e+00	5.8296228646e+01	3.9211900684e-03	1.4688246834e-02	-1.1242410400e-02	-4.3507418314e-02	-2.5422872459e-02	-3.6910554399e-02	3.1011980908e-02	-1.5892402670e-02	3.3509829454e-02	-4.5770521549e-03	1.1688854017e-02	8.5733454630e-03
19	1.900000e-01	-1.5513435039e-05	1.5513435039e-05	0.0000000000e+00	0.0000000000e+00	-8.9566858990e-06	-8.9566858990e-06	1.7913371789e-05	0.0000000000e+00	-6.3333333365e-06	-6.3333333365e-06	-6.3333333365e-06	1.9000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-4.8811798057e+01	-1.4766282206e+01	5.1222132616e+01	1.2355947647e+01	-7.9356878754e+00	1.9665023342e+00	1.4559387712e+01	-8.5902021703e+00	-4.9283630159e-01	-5.7309849203e+01	-3.3115526922e+00	6.1114238197e+01	4.0195226558e-03	1.5663181324e-02	-1.1492750501e-02	-4.5488574889e-02	-2.6757279427e-02	-3.8373234281e-02	3.2463971177e-02	-1.6634421414e-02	3.5158858316e-02	-5.0449336237e-03	1.1807280159e-02	9.1095054456e-03
20	2.000000e-01	-1.6329931620e-05	1.6329931620e-05	0.0000000000e+00	0.0000000000e+00	-9.4280904200e-06	-9.4280904200e-06	1.8856180830e-05	0.0000000000e+00	-6.6666666700e-06	-6.6666666700e-06	-6.6666666700e-06	2.0000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.1293043762e+01	-1.5804927198e+01	5.3886229568e+01	1.3211741392e+01	-8.0845868537e+00	2.1845461005e+00	1.4949299892e+01	-9.0492591391e+00	-4.7078345981e-01	-6.0173848028e+01	-3.2828716188e+00	6.3927503107e+01	4.1133597641e-03	1.6641724996e-02	-1.1738707246e-02	-4.7464796714e-02	-2.8091297568e-02	-3.9821014680e-02	3.3914726102e-02	-1.7371229997e-02	3.6802301719e-02	-5.5173783462e-03	1.1914672682e-02	9.6490348308e-03
21	2.100000e-01	-1.5513435039e-05	1.5513435039e-05	0.0000000000e+00	0.0000000000e+00	-8.9566858990e-06	-8.9566858990e-06	1.7913371788e-05	0.0000000000e+00	-6.3333333365e-06	-6.3333333365e-06	-6.3333333365e-06	1.9000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-4.8232805684e+01	-1.6069485373e+01	5.1327159278e+01	1.2975131778e+01	-6.6595403042e+00	2.4117780044e+00	1.2122320779e+01	-7.8745584796e+00	-3.6765314512e-17	-5.7119725064e+01	-1.2286099830e+00	5.8348335047e+01	3.6106757249e-03	1.6471320729e-02	-8.5510603487e-03	-4.2572938078e-02	-2.6150907221e-02	-3.6043374323e-02	3.0088269475e-02	-1.6497336213e-02	3.4120572595e-02	-6.1453451691e-03	8.4299896731e-03	8.9999823523e-03
22	2.200000e-01	-1.4696938458e-05	1.4696938458e-05	0.0000000000e+00	0.0000000000e+00	-8.4852813780e-06	-8.4852813780e-06	1.6970562747e-05	0.0000000000e+00	-6.0000000030e-06	-6.0000000030e-06	-6.0000000030e-06	1.8000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-4.5522840042e+01	-1.5728517227e+01	4.8504527843e+01	1.2746829425e+01	-5.6234504952e+00	2.5508442679e+00	9.5097713714e+00	-6.4371651442e+00	2.0416230055e-16	-5.3695869821e+01	7.0844750381e-01	5.2987422317e+01	3.0489275934e-03	1.5922666176e-02	-5.6856715672e-03	-3.7855818198e-02	-2.4681615541e-02	-3.2932847663e-02	2.6120235457e-02	-1.5673525986e-02	3.1802975855e-02	-6.2285329589e-03	5.4109584397e-03	8.4178614996e-03
23	2.300000e-01	-1.3880441877e-05	1.3880441877e-05	0.0000000000e+00	0.0000000000e+00	-8.0138768570e-06	-8.0138768570e-06	1.6027753705e-05	0.0000000000e+00	-5.6666666695e-06	-5.6666666695e-06	-5.6666666695e-06	1.7000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-4.2812874400e+01	-1.5366754746e+01	4.5661102073e+01	1.2518527072e+01	-4.5873606861e+00	2.6729925484e+00	6.9141399465e+00	-4.9997718088e+00	4.4508991561e-16	-5.0262767455e+01	2.6362578678e+00	4.7626509587e+01	2.4871794620e-03	1.5339435934e-02	-2.8457081686e-03	-3.3138698317e-02	-2.3212323861e-02	-2.9845792525e-02	2.2141031327e-02	-1.4849715759e-02	2.9485379114e-02	-6.2769112593e-03	2.4286660009e-03	7.8357406469e-03
24	2.400000e-01	-1.3063945296e-05	1.3063945296e-05	0.0000000000e+00	0.0000000000e+00	-7.5424723360e-06	-7.5424723360e-06	1.5084944664e-05	0.0000000000e+00	-5.3333333360e-06	-5.3333333360e-06	-5.3333333360e-06	1.6000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-4.0102908757e+01	-1.5004992266e+01	4.2817676304e+01	1.2290224719e+01	-3.5512708771e+00	2.7951408288e+00	4.3185085216e+00	-3.5623784733e+00	-3.1044657922e-16	-4.6829665089e+01	4.5640682318e+00	4.2265596858e+01	1.9254313305e-03	1.4756205692e-02	-5.7447699046e-06	-2.8421578436e-02	-2.1743032182e-02	-2.6758737387e-02	1.8161827196e-02	-1.4025905532e-02	2.7167782373e-02	-6.3252895597e-03	-5.5362643801e-04	7.2536197942e-03
25	2.500000e-01	-1.2247448715e-05	1.2247448715e-05	0.0000000000e+00	0.0000000000e+00	-7.0710678150e-06	-7.0710678150e-06	1.4142135622e-05	0.0000000000e+00	-5.0000000025e-06	-5.0000000025e-06	-5.0000000025e-06	1.5000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-3.7392943115e+01	-1.4643229785e+01	3.9974250534e+01	1.2061922366e+01	-2.5151810681e+00	2.9172891093e+00	1.7228770967e+00	-2.1249851379e+00	-1.1930946584e-16	-4.3396562724e+01	6.4918785957e+00	3.6904684128e+01	1.3636831991e-03	1.4172975450e-02	2.8342186287e-03	-2.3704458556e-02	-2.0273740502e-02	-2.3671682250e-02	1.4182623066e-02	-1.3202095305e-02	2.4850185633e-02	-6.3736678601e-03	-3.5359188769e-03	6.6714989415e-03
26	2.600000e-01	-1.1430952134e-05	1.1430952134e-05	0.0000000000e+00	0.0000000000e+00	-6.5996632940e-06	-6.5996632940e-06	1.3199326581e-05	0.0000000000e+00	-4.6666666690e-06	-4.6666666690e-06	-4.6666666690e-06	1.4000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-3.4682977473e+01	-1.4281467304e+01	3.7098072305e+01	1.1866372473e+01	-1.4790912591e+00	3.0394373898e+00	4.9439227425e-01	-2.0547384049e+00	1.2161814922e-16	-3.9963460358e+01	6.4180977460e+00	3.3545362612e+01	8.0193506760e-04	1.3589745207e-02	3.5051502989e-03	-2.1187840370e-02	-1.8804448822e-02	-2.0584627112e-02	1.2675929415e-02	-1.1881161197e-02	2.2532588892e-02	-6.4220461605e-03	-4.7939204602e-03	6.4649358268e-03
