#step	time	ux0	ux1	ux2	ux3	uy0	uy1	uy2	uy3	uz0	uz1	uz2	uz3	fx0	fx1	fx2	fx3	fy0	fy1	fy2	fy3	fz0	fz1	fz2	fz3	fx0	fx1	fx2	fx3	fy0	fy1	fy2	fy3	fz0	fz1	fz2	fz3	mx0	mx1	mx2	mx3	my0	my1	my2	my3	mz0	mz1	mz2	mz3
1	1.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.0000000000e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.0941474780e+01	-1.5967392583e-01	1.3399656758e+01	-2.2985080526e+00	2.1612789688e+00	5.3797697858e-02	-1.9977324712e+00	-2.1734419555e-01	5.9079805960e+00	5.6763980125e-01	-9.5033720842e+00	3.0277516869e+00	2.4532446317e-03	-2.0278128339e-04	-1.7250630044e-03	-2.7366284795e-03	-2.6641533786e-03	1.0731303566e-03	2.1504768367e-02	9.2429261162e-04	5.5172444038e-03	-1.5181198192e-04	-5.6420796662e-03	-2.0179861086e-03
2	2.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	8.0000000000e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-2.1865439119e+01	-1.4957318350e-01	2.5086639668e+01	-3.0716273658e+00	4.3925997003e+00	4.9911649248e-02	-3.6435018795e+00	-7.9900947006e-01	1.0919916689e+01	5.2806985696e-01	-1.4332958706e+01	2.8849721598e+00	4.3037135039e-03	-1.8814194090e-04	-1.5282632321e-03	-2.6321526053e-03	-5.9267684663e-03	1.0002518237e-03	3.5280587449e-02	9.1777729888e-04	1.0975929013e-02	-1.4140474329e-04	-9.8278284373e-03	-2.5674106484e-03
3	3.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.2000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-3.2767965661e+01	-1.4013298287e-01	3.6752199300e+01	-3.8441006568e+00	6.7096716210e+00	4.6317087791e-02	-5.3757443342e+00	-1.3802443745e+00	1.5011064524e+01	4.9137089862e-01	-1.8245185230e+01	2.7427498078e+00	5.5325834574e-03	-1.7460010231e-04	-1.1709284014e-03	-2.5283114134e-03	-9.7208467269e-03	9.3252555096e-04	4.7751485580e-02	9.1170165673e-04	1.6371796372e-02	-1.3174027706e-04	-1.4133808406e-02	-3.1164767698e-03
4	4.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.6000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-3.8600295481e+01	-1.3130845781e-01	4.3347521342e+01	-4.6159174040e+00	7.9895976839e+00	4.2991419059e-02	-6.0715215792e+00	-1.9610675237e+00	1.7054950766e+01	4.5732671901e-01	-2.0113287922e+01	2.6010104371e+00	6.2239759190e-03	-1.6207073274e-04	-1.3003307549e-03	-2.4250346897e-03	-1.1142897454e-02	8.6957266814e-04	5.3760528607e-02	9.0603629957e-04	1.9230210074e-02	-1.2276347788e-04	-1.6363884674e-02	-3.6651670851e-03
5	5.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.0000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-4.2772534812e+01	-1.2305791461e-01	4.8282660415e+01	-5.3870676882e+00	8.9148164095e+00	3.9913847667e-02	-6.4132334726e+00	-2.5414967846e+00	1.8473813522e+01	4.2573792609e-01	-2.1359234516e+01	2.4596830683e+00	6.7228816986e-03	-1.5047556573e-04	-1.5502619009e-03	-2.3222552410e-03	-1.2017543908e-02	8.1104317734e-04	5.7976354516e-02	9.0075307065e-04	2.1267611916e-02	-1.1442347216e-04	-1.7894244611e-02	-4.2134650592e-03
6	6.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.4000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-4.2772534812e+01	-1.1534259866e-01	4.9045419580e+01	-6.1575421686e+00	8.9148164095e+00	3.7065231022e-02	-5.8303323343e+00	-3.1215493062e+00	1.8473813522e+01	3.9642060057e-01	-2.1188933930e+01	2.3186998078e+00	6.7228816986e-03	-1.3974255308e-04	-2.0111475368e-03	-2.2199087732e-03	-1.2017543908e-02	7.5661368546e-04	5.8483613751e-02	8.9582499296e-04	2.1267611916e-02	-1.0667328358e-04	-1.7623476656e-02	-4.7613549748e-03
7	7.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.8000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-4.2772534812e+01	-1.0812647887e-01	4.9807993349e+01	-6.9273320581e+00	8.9148164095e+00	3.4427945141e-02	-5.2480028061e+00	-3.7012415486e+00	1.8473813522e+01	3.6920506285e-01	-2.1021014309e+01	2.1779957237e+00	6.7228816986e-03	-1.2980536025e-04	-2.4723921639e-03	-2.1179337750e-03	-1.2017543908e-02	7.0598531898e-04	5.8994279679e-02	8.9122622198e-04	2.1267611916e-02	-9.9469525685e-05	-1.7353231983e-02	-5.3088218989e-03
8	8.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.2000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-4.2772534812e+01	-1.0137604858e-01	5.0570339962e+01	-7.6964291009e+00	8.9148164095e+00	3.1985761538e-02	-4.6662128616e+00	-4.2805893094e+00	1.8473813522e+01	3.4393474024e-01	-2.0855256989e+01	2.0375087266e+00	6.7228816986e-03	-1.2060290323e-04	-2.9339304829e-03	-2.0162714065e-03	-1.2017543908e-02	6.5888180624e-04	5.9507981702e-02	8.8693200038e-04	2.1267611916e-02	-9.2772119335e-05	-1.7083446579e-02	-5.8558516512e-03
9	9.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.6000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-4.2772534812e+01	-9.5060141489e-02	5.1332420504e+01	-8.4648255502e+00	8.9148164095e+00	2.9723734255e-02	-4.0849323925e+00	-4.8596077513e+00	1.8473813522e+01	3.2046512626e-01	-2.0691458104e+01	1.8971794553e+00	6.7228816986e-03	-1.1207892364e-04	-3.3957014804e-03	-1.9148653913e-03	-1.2017543908e-02	6.1504771345e-04	6.0024375160e-02	8.8291861448e-04	2.1267611916e-02	-8.6544032850e-05	-1.6814060566e-02	-6.4024307731e-03
10	1.000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.0000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-4.2772534812e+01	-8.9149761506e-02	5.2094198721e+01	-9.2325141471e+00	8.9148164095e+00	2.7628096192e-02	-3.5041330795e+00	-5.4383114262e+00	1.8473813522e+01	2.9866282430e-01	-2.0529427513e+01	1.7569511671e+00	6.7228816986e-03	-1.0418159873e-04	-3.8576481374e-03	-1.8136619139e-03	-1.2017543908e-02	5.7424682198e-04	6.0543139432e-02	8.7916335249e-04	2.1267611916e-02	-8.0751043120e-05	-1.6545017919e-02	-6.9485464981e-03
11	1.100000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.4000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-4.2772534812e+01	-8.3617925483e-02	5.2855640838e+01	-9.9994881003e+00	8.9148164095e+00	2.5686163956e-02	-2.9237882731e+00	-6.0167143004e+00	1.8473813522e+01	2.7840466881e-01	-2.0368987823e+01	1.6167696323e+00	6.7228816986e-03	-9.6863183539e-05	-4.3197171592e-03	-1.7126095206e-03	-1.2017543908e-02	5.3626063527e-04	6.1063976184e-02	8.7564446432e-04	2.1267611916e-02	-7.5361515879e-05	-1.6276266206e-02	-7.4941867240e-03
