#step	time	ux0	ux1	ux2	ux3	uy0	uy1	uy2	uy3	uz0	uz1	uz2	uz3	fx0	fx1	fx2	fx3	fy0	fy1	fy2	fy3	fz0	fz1	fz2	fz3	fx0	fx1	fx2	fx3	fy0	fy1	fy2	fy3	fz0	fz1	fz2	fz3	mx0	mx1	mx2	mx3	my0	my1	my2	my3	mz0	mz1	mz2	mz3
1	1.000000e-02	0.0000000000e+00	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.6549203523e-01	2.1237824700e+00	-3.4523041886e-01	-1.2130600159e+00	-2.0879705916e-01	4.9334250104e-02	-7.5323000478e-02	2.3478580954e-01	-4.1759411833e-01	1.5827063579e+00	-2.2596900143e-01	-9.3914323815e-01	-9.9194199147e-05	-4.5724626371e-04	-1.1934119536e-05	5.6837458239e-04	-6.6765828390e-04	-1.7529603184e-03	-6.9834525962e-05	-1.6361828607e-04	4.6815461996e-04	7.6974071332e-04	4.1510857946e-05	-7.7505507378e-04
2	2.000000e-02	0.0000000000e+00	2.0000000000e-06	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-6.3780610089e-01	2.1259524646e+00	-3.2746280915e-01	-1.1606835546e+00	-2.3549763725e-01	8.2295638426e-02	-7.1446431087e-02	2.2464842991e-01	-4.7099527451e-01	1.5839282874e+00	-2.1433929326e-01	-8.9859371966e-01	-1.1187896813e-04	-4.2063490690e-04	-1.1319918798e-05	5.4383379383e-04	-7.5303717869e-04	-1.7794387841e-03	-6.6240426098e-05	-1.5655371653e-04	5.2802135869e-04	7.6516048929e-04	3.9374462419e-05	-7.4159041283e-04
3	3.000000e-02	0.0000000000e+00	3.0000000000e-06	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-6.2497020774e-01	2.0461483929e+00	-3.1060962626e-01	-1.1105685589e+00	-2.3075823055e-01	8.3578850208e-02	-6.7769373002e-02	2.1494875334e-01	-4.6151646110e-01	1.5246195935e+00	-2.0330811901e-01	-8.5979501338e-01	-1.0962739594e-04	-3.9998788189e-04	-1.0737328481e-05	5.2035260632e-04	-7.3788225190e-04	-1.7162355549e-03	-6.2831299980e-05	-1.4979417489e-04	5.1739489128e-04	7.3596518928e-04	3.7348018506e-05	-7.0957066021e-04
4	4.000000e-02	0.0000000000e+00	4.0000000000e-06	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-6.1239263785e-01	1.9696338317e+00	-2.9462380836e-01	-1.0626173855e+00	-2.2611420474e-01	8.4727881868e-02	-6.4281558187e-02	2.0566788106e-01	-4.5222840949e-01	1.4677446083e+00	-1.9284467456e-01	-8.2267152425e-01	-1.0742113680e-04	-3.8027941078e-04	-1.0184721725e-05	4.9788526931e-04	-7.2303231908e-04	-1.6555579523e-03	-5.9597627758e-05	-1.4332649093e-04	5.0698228229e-04	7.0797229386e-04	3.5425867444e-05	-6.7893342892e-04
5	5.000000e-02	0.0000000000e+00	5.0000000000e-06	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-6.0006819244e-01	1.8962655146e+00	-2.7946071567e-01	-1.0167366065e+00	-2.2156364029e-01	8.5749157047e-02	-6.0973247056e-02	1.9678773030e-01	-4.4312728057e-01	1.4131979429e+00	-1.8291974117e-01	-7.8715092118e-01	-1.0525927878e-04	-3.6146817346e-04	-9.6605553985e-06	4.7638800764e-04	-7.0848124222e-04	-1.5972973667e-03	-5.6530379533e-05	-1.3713806305e-04	4.9677922779e-04	6.8113007120e-04	3.3602641703e-05	-6.4961902563e-04
6	6.000000e-02	0.0000000000e+00	6.0000000000e-06	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.8799177738e-01	1.8259066116e+00	-2.6507800589e-01	-9.7283682836e-01	-2.1710465626e-01	8.6648858511e-02	-5.7835201284e-02	1.8829099904e-01	-4.3420931253e-01	1.3608789125e+00	-1.7350560385e-01	-7.5316399615e-01	-1.0314092830e-04	-3.4351464214e-04	-9.1633657868e-06	4.5581893624e-04	-6.9422300682e-04	-1.5413500575e-03	-5.3620990136e-05	-1.3121683379e-04	4.8678151049e-04	6.5538907015e-04	3.1873249997e-05	-6.2157033442e-04
7	7.000000e-02	0.0000000000e+00	7.0000000000e-06	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.7615840103e-01	1.7584264339e+00	-2.5143551584e-01	-9.3083251703e-01	-2.1273540961e-01	8.7432935286e-02	-5.4858658003e-02	1.8016113233e-01	-4.2547081922e-01	1.3106913225e+00	-1.6457597401e-01	-7.2064452931e-01	-1.0106520978e-04	-3.2638100420e-04	-8.6917645083e-06	4.3613797849e-04	-6.8025171942e-04	-1.4876169286e-03	-5.0861335213e-05	-1.2555126627e-04	4.7698499796e-04	6.3070201817e-04	3.0232863070e-05	-5.9473270545e-04
8	8.000000e-02	0.0000000000e+00	8.0000000000e-06	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.6456317222e-01	1.6937001534e+00	-2.3849514944e-01	-8.9064183170e-01	-2.0845409436e-01	8.8107109685e-02	-5.2035305333e-02	1.7238229001e-01	-4.1690818872e-01	1.2625432647e+00	-1.5610591600e-01	-6.8952916003e-01	-9.9031265247e-05	-3.1003108833e-04	-8.2444346352e-06	4.1730678821e-04	-6.6656160517e-04	-1.4360033162e-03	-4.8243708538e-05	-1.2013032174e-04	4.6738564094e-04	6.0702372397e-04	2.8676900205e-05	-5.6905384854e-04
9	9.000000e-02	0.0000000000e+00	9.0000000000e-06	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.5320129822e-01	1.6316085346e+00	-2.2622077123e-01	-8.5218646520e-01	-2.0425894088e-01	8.8676884212e-02	-4.9357259177e-02	1.6493931584e-01	-4.0851788176e-01	1.2163469227e+00	-1.4807177753e-01	-6.5975726338e-01	-9.7038253989e-05	-2.9443029384e-04	-7.8201270167e-06	3.9928867485e-04	-6.5314700545e-04	-1.3864187853e-03	-4.5760800494e-05	-1.1494343810e-04	4.5797947167e-04	5.8431098441e-04	2.7201016440e-05	-5.4448373121e-04
10	1.000000e-01	0.0000000000e+00	1.0000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.4206808273e-01	1.5720376796e+00	-2.1457810549e-01	-8.1539149141e-01	-2.0014821516e-01	8.9147548345e-02	-4.6817041197e-02	1.5781770802e-01	-4.0029643033e-01	1.1720183860e+00	-1.4045112359e-01	-6.3127083206e-01	-9.5085352224e-05	-2.7954552307e-04	-7.4176567907e-06	3.8204853208e-04	-6.4000237550e-04	-1.3387769359e-03	-4.3405677658e-05	-1.0998050925e-04	4.4876260222e-04	5.6252249576e-04	2.5801090427e-05	-5.2097448125e-04
