#step	time	ux0	ux1	ux2	ux3	uy0	uy1	uy2	uy3	uz0	uz1	uz2	uz3	fx0	fx1	fx2	fx3	fy0	fy1	fy2	fy3	fz0	fz1	fz2	fz3	fx0	fx1	fx2	fx3	fy0	fy1	fy2	fy3	fz0	fz1	fz2	fz3	mx0	mx1	mx2	mx3	my0	my1	my2	my3	mz0	mz1	mz2	mz3
11	1.100000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.4000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-6.0897245213e-02	-3.1698675269e+01	2.4023581613e-01	3.1519336698e+01	-5.7678249402e-01	3.9357676817e+01	-8.1721182440e-01	-3.7963682499e+01	-2.1393603594e-03	-4.6587251185e+01	5.2936511896e-01	4.6060025426e+01	6.8792004485e-04	7.1018756576e-02	1.1999491314e-03	-1.5301134435e-02	-6.9308995246e-05	-1.1470145967e-03	-5.8090706189e-04	-5.3020743722e-03	3.6209158352e-05	-4.9114645397e-02	-1.3934728256e-03	6.1087457499e-03
12	1.200000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.8000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.7147642884e-02	-3.1729443411e+01	2.6725435590e-01	3.1519336698e+01	-5.4203539603e-01	3.9318326881e+01	-8.1260898615e-01	-3.7963682499e+01	-1.6241815775e-03	-4.6617204113e+01	5.5880286879e-01	4.6060025426e+01	6.4658848753e-04	7.0968407001e-02	1.2037909735e-03	-1.5301134435e-02	-6.5029753606e-05	-1.1319230528e-03	-5.9680184944e-04	-5.3020743722e-03	3.4286516067e-05	-4.9093541412e-02	-1.3967414984e-03	6.1087457499e-03
13	1.300000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.2000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.3632233154e-02	-3.1759927926e+01	2.9422346045e-01	3.1519336698e+01	-5.0941307466e-01	3.9281450124e+01	-8.0835455051e-01	-3.7963682499e+01	-1.1639083456e-03	-4.6647136991e+01	5.8827547304e-01	4.6060025426e+01	6.0777763257e-04	7.0922431612e-02	1.2081099601e-03	-1.5301134435e-02	-6.1018478616e-05	-1.1173452219e-03	-6.1281549843e-04	-5.3020743722e-03	3.2465770115e-05	-4.9074791852e-02	-1.4005269035e-03	6.1087457499e-03
14	1.400000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.6000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.0336192050e-02	-3.1790145420e+01	3.2114491367e-01	3.1519336698e+01	-4.7878369153e-01	3.9246901705e+01	-8.0443551452e-01	-3.7963682499e+01	-7.5373714255e-04	-4.6677053210e+01	6.1778152123e-01	4.6060025426e+01	5.7133147580e-04	7.0880575465e-02	1.2128883118e-03	-1.5301134435e-02	-5.7258167922e-05	-1.1032533927e-03	-6.2894347118e-04	-5.3020743722e-03	3.0741533423e-05	-4.9058263852e-02	-1.4048096906e-03	6.1087457499e-03
15	1.500000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.0000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-4.7245645429e-02	-3.1820111488e+01	3.4802043519e-01	3.1519336698e+01	-4.5002370253e-01	3.9214545545e+01	-8.0083934397e-01	-3.7963682499e+01	-3.8924880207e-04	-4.6706955831e+01	6.4731965382e-01	4.6060025426e+01	5.3710380401e-04	7.0842598945e-02	1.2181088902e-03	-1.5301134435e-02	-5.3732910915e-05	-1.0896214089e-03	-6.4518139366e-04	-5.3020743722e-03	2.9108702811e-05	-4.9043832346e-02	-1.4095712071e-03	6.1087457499e-03
16	1.600000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.4000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-4.4347607453e-02	-3.1849840774e+01	3.7485168272e-01	3.1519336698e+01	-4.2301732927e-01	3.9184253784e+01	-7.9755395649e-01	-3.7963682499e+01	-6.6379255782e-05	-4.6736847607e+01	6.7688856039e-01	4.6060025426e+01	5.0495757252e-04	7.0808276821e-02	1.2237551746e-03	-1.5301134435e-02	-5.0427817882e-05	-1.0764245787e-03	-6.6152504962e-04	-5.3020743722e-03	2.7562444094e-05	-4.9031379590e-02	-1.4147934726e-03	6.1087457499e-03
17	1.700000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.8000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-4.1629923094e-02	-3.1879347029e+01	4.0164025425e-01	3.1519336698e+01	-3.9765606465e-01	3.9155906269e+01	-7.9456770525e-01	-3.7963682499e+01	2.1860756510e-04	-4.6766731011e+01	7.0648697784e-01	4.6060025426e+01	4.7476432263e-04	7.0777397355e-02	1.2298112400e-03	-1.5301134435e-02	-4.7328953800e-05	-1.0636395890e-03	-6.7797037490e-04	-5.3020743722e-03	2.6098177964e-05	-4.9020794721e-02	-1.4204591553e-03	6.1087457499e-03
18	1.800000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	7.2000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-3.9081214387e-02	-3.1908643174e+01	4.2838769022e-01	3.1519336698e+01	-3.7383821026e-01	3.9129390072e+01	-7.9186936334e-01	-3.7963682499e+01	4.6914482536e-04	-4.6796608259e+01	7.3611368872e-01	4.6060025426e+01	4.4640363666e-04	7.0749761474e-02	1.2362617352e-03	-1.5301134435e-02	-4.4423276460e-05	-1.0512444252e-03	-6.9451345193e-04	-5.3020743722e-03	2.4711566601e-05	-4.9011973336e-02	-1.4265515480e-03	6.1087457499e-03
19	1.900000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	7.6000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-3.6690830204e-02	-3.1937741344e+01	4.5509547559e-01	3.1519336698e+01	-3.5146844357e-01	3.9104599051e+01	-7.8944810860e-01	-3.7963682499e+01	6.8838602341e-04	-4.6826481331e+01	7.6576751955e-01	4.6060025426e+01	4.1976262789e-04	7.0725181983e-02	1.2430918629e-03	-1.5301134435e-02	-4.1698578643e-05	-1.0392182955e-03	-7.1115050450e-04	-5.3020743722e-03	2.3398500994e-05	-4.9004817103e-02	-1.4330545461e-03	6.1087457499e-03
20	2.000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	8.0000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-3.4448799293e-02	-3.1966652941e+01	4.8176504183e-01	3.1519336698e+01	-3.3045741293e-01	3.9081433421e+01	-7.8729350903e-01	-3.7963682499e+01	8.7922650576e-04	-4.6856351992e+01	7.9544733928e-01	4.6060025426e+01	3.9473546330e-04	7.0703482842e-02	1.2502873587e-03	-1.5301134435e-02	-3.9143434074e-05	-1.0275415602e-03	-7.2787789261e-04	-5.3020743722e-03	2.2155088918e-05	-4.8999233395e-02	-1.4399526255e-03	6.1087457499e-03
