#step	time	ux0	ux1	ux2	ux3	uy0	uy1	uy2	uy3	uz0	uz1	uz2	uz3	fx0	fx1	fx2	fx3	fy0	fy1	fy2	fy3	fz0	fz1	fz2	fz3	fx0	fx1	fx2	fx3	fy0	fy1	fy2	fy3	fz0	fz1	fz2	fz3	mx0	mx1	mx2	mx3	my0	my1	my2	my3	mz0	mz1	mz2	mz3
11	1.100000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.1000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.5044126619e-01	-1.3524525429e+00	2.7928592335e+01	-2.7226581058e+01	-8.5370416188e-01	-2.5218650705e+00	4.7240616492e+01	-4.3865047260e+01	0.0000000000e+00	-1.3524525429e+00	1.9503506582e+01	-1.8151054039e+01	4.6286211251e-04	-3.7023289194e-03	-2.7133691715e-02	7.5215496513e-03	3.5265684763e-04	4.7201082321e-04	-2.2676535867e-03	1.4429859158e-03	1.1078577934e-04	2.8221888996e-03	4.4389595424e-02	-1.4769540440e-02
12	1.200000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.2000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.3942377668e-01	-1.4911651894e+00	3.0553466203e+01	-2.9701724791e+01	-8.3924370689e-01	-2.6565510396e+00	5.1348573576e+01	-4.7852778829e+01	0.0000000000e+00	-1.4911651894e+00	2.1292315050e+01	-1.9801149860e+01	4.5502192964e-04	-3.8647200192e-03	-2.9425170771e-02	8.2053268923e-03	3.4668337496e-04	5.2042203793e-04	-2.4412718665e-03	1.5741664536e-03	1.0890923610e-04	2.9375741096e-03	4.8129587102e-02	-1.6112225935e-02
13	1.300000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.3000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.2859290674e-01	-1.6299145390e+00	3.3178190155e+01	-3.2176868523e+01	-8.2502819009e-01	-2.7910167901e+00	5.5456555378e+01	-5.1840510398e+01	0.0000000000e+00	-1.6299145390e+00	2.3081160221e+01	-2.1451245682e+01	4.4731454759e-04	-4.0267055275e-03	-3.1716490860e-02	8.8891041334e-03	3.4081108388e-04	5.6884606216e-04	-2.6150041375e-03	1.7053469914e-03	1.0706447866e-04	3.0526305852e-03	5.1869574936e-02	-1.7454911429e-02
14	1.400000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.4000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.1794549533e-01	-1.7687004952e+00	3.5802767255e+01	-3.4652012256e+01	-8.1105346261e-01	-2.9252629007e+00	5.9564558331e+01	-5.5828241967e+01	0.0000000000e+00	-1.7687004952e+00	2.4870041999e+01	-2.3101341504e+01	4.3973771691e-04	-4.1882865101e-03	-3.4007650500e-02	9.5728813744e-03	3.3503826051e-04	6.1728286225e-04	-2.7888486520e-03	1.8365275292e-03	1.0525096861e-04	3.1673591902e-03	5.5609553717e-02	-1.8797596924e-02
15	1.500000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.5000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.0747843493e-01	-1.9075229619e+00	3.7395890627e+01	-3.6095846100e+01	-7.9731544585e-01	-3.0592899486e+00	6.2641269042e+01	-5.8784663648e+01	0.0000000000e+00	-1.9075229619e+00	2.5971420362e+01	-2.4063897400e+01	4.3228922627e-04	-4.3494640302e-03	-3.5874465702e-02	9.8324760741e-03	3.2936322001e-04	6.6573240462e-04	-2.9081451342e-03	1.9130495096e-03	1.0346817667e-04	3.2817607864e-03	5.8631256688e-02	-1.9422020770e-02
16	1.600000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.6000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.9718867068e-01	-2.0463818430e+00	3.6926253339e+01	-3.5477060166e+01	-7.8381013026e-01	-3.1930985097e+00	6.3655374191e+01	-5.9678465551e+01	0.0000000000e+00	-2.0463818430e+00	2.5697755287e+01	-2.3651373444e+01	4.2496690177e-04	-4.5102391480e-03	-3.6892752516e-02	9.2437056910e-03	3.2378430611e-04	7.1419465577e-04	-2.9182333370e-03	1.8802543752e-03	1.0171558253e-04	3.3958362331e-03	6.0216417193e-02	-1.8609921320e-02
17	1.700000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.7000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.8707319944e-01	-2.1852770430e+00	3.6456478077e+01	-3.4858274233e+01	-7.7053357427e-01	-3.3266891580e+00	6.4669490187e+01	-6.0572267455e+01	0.0000000000e+00	-2.1852770430e+00	2.5424126532e+01	-2.3238849489e+01	4.1776860635e-04	-4.6706129213e-03	-3.7910874645e-02	8.6549353078e-03	3.1829989055e-04	7.6266958231e-04	-2.9284287136e-03	1.8474592407e-03	9.9992674683e-05	3.5095863875e-03	6.1801553620e-02	-1.7797821870e-02
18	1.800000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.8000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.7712906896e-01	-2.3242084662e+00	3.5986567697e+01	-3.4239488300e+01	-7.5748190301e-01	-3.4600624663e+00	6.5683613728e+01	-6.1466069358e+01	0.0000000000e+00	-2.3242084662e+00	2.5150534000e+01	-2.2826325533e+01	4.1069223915e-04	-4.8305864048e-03	-3.8928830750e-02	8.0661649247e-03	3.1290837269e-04	8.1115715092e-04	-2.9387296299e-03	1.8146641063e-03	9.8298950280e-05	3.6230121046e-03	6.3386661157e-02	-1.6985722420e-02
19	1.900000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.6735337698e-01	-2.4631760176e+00	3.5516525008e+01	-3.3620702367e+01	-7.4465130729e-01	-3.5932190059e+00	6.6697741575e+01	-6.2359871262e+01	0.0000000000e+00	-2.4631760176e+00	2.4876977596e+01	-2.2413801578e+01	4.0373573489e-04	-4.9901606504e-03	-3.9946619521e-02	7.4773945416e-03	3.0760817897e-04	8.5965732838e-04	-2.9491344792e-03	1.7818689718e-03	9.6633915002e-05	3.7361142369e-03	6.4971735086e-02	-1.6173622970e-02
20	2.000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.0000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.5774327042e-01	-2.6021796022e+00	3.5046352766e+01	-3.3001916434e+01	-7.3203804242e-01	-3.7261593463e+00	6.7711870554e+01	-6.3253673165e+01	0.0000000000e+00	-2.6021796022e+00	2.4603457225e+01	-2.2001277623e+01	3.9689706327e-04	-5.1493367075e-03	-4.0964239682e-02	6.8886241585e-03	3.0239776249e-04	9.0817008156e-04	-2.9596416814e-03	1.7490738374e-03	9.4997082899e-05	3.8488936349e-03	6.6556770785e-02	-1.5361523520e-02
21	2.100000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-2.4800370530e+00	3.3006809754e+01	-3.0526772701e+01	0.0000000000e+00	-3.4920527936e+00	6.2757994390e+01	-5.9265941596e+01	0.0000000000e+00	-2.4800370530e+00	2.2831218854e+01	-2.0351181801e+01	0.0000000000e+00	-4.8038359754e-03	-3.8136301164e-02	6.2048469175e-03	0.0000000000e+00	8.6554189064e-04	-2.4834351902e-03	1.6178932996e-03	0.0000000000e+00	3.5850969354e-03	6.1538615760e-02	-1.4018838026e-02
22	2.200000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.8000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-2.3578945038e+00	3.0409523473e+01	-2.8051628969e+01	0.0000000000e+00	-3.2579462409e+00	5.8536156268e+01	-5.5278210027e+01	0.0000000000e+00	-2.3578945038e+00	2.1058980483e+01	-1.8701085979e+01	0.0000000000e+00	-4.4583352432e-03	-3.5705259710e-02	5.5210696765e-03	0.0000000000e+00	8.2291369972e-04	-2.3096264615e-03	1.4867127618e-03	0.0000000000e+00	3.3213002358e-03	5.7610668101e-02	-1.2676152531e-02
23	2.300000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.7000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-2.2357519546e+00	2.7812237191e+01	-2.5576485236e+01	0.0000000000e+00	-3.0238396883e+00	5.4314318146e+01	-5.1290478458e+01	0.0000000000e+00	-2.2357519546e+00	1.9286742112e+01	-1.7050990158e+01	0.0000000000e+00	-4.1128345111e-03	-3.3274218256e-02	4.8372924355e-03	0.0000000000e+00	7.8028550881e-04	-2.1358177328e-03	1.3555322240e-03	0.0000000000e+00	3.0575035363e-03	5.3682720443e-02	-1.1333467037e-02
24	2.400000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.6000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-2.1136094054e+00	2.5214950909e+01	-2.3101341504e+01	0.0000000000e+00	-2.7897331356e+00	5.0092480024e+01	-4.7302746889e+01	0.0000000000e+00	-2.1136094054e+00	1.7514503741e+01	-1.5400894336e+01	0.0000000000e+00	-3.7673337790e-03	-3.0843176802e-02	4.1535151944e-03	0.0000000000e+00	7.3765731789e-04	-1.9620090040e-03	1.2243516862e-03	0.0000000000e+00	2.7937068367e-03	4.9754772784e-02	-9.9907815420e-03
25	2.500000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.5000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.9914668561e+00	2.2617664627e+01	-2.0626197771e+01	0.0000000000e+00	-2.5556265829e+00	4.5870641902e+01	-4.3315015320e+01	0.0000000000e+00	-1.9914668561e+00	1.5742265370e+01	-1.3750798514e+01	0.0000000000e+00	-3.4218330469e-03	-2.8412135348e-02	3.4697379534e-03	0.0000000000e+00	6.9502912697e-04	-1.7882002753e-03	1.0931711483e-03	0.0000000000e+00	2.5299101372e-03	4.5826825125e-02	-8.6480960474e-03
26	2.600000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.4000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.8693243069e+00	2.0020378346e+01	-1.8151054039e+01	0.0000000000e+00	-2.3215200303e+00	4.1648803781e+01	-3.9327283750e+01	0.0000000000e+00	-1.8693243069e+00	1.3970026999e+01	-1.2100702692e+01	0.0000000000e+00	-3.0763323147e-03	-2.5981093893e-02	2.7859607124e-03	0.0000000000e+00	6.5240093605e-04	-1.6143915466e-03	9.6199061055e-04	0.0000000000e+00	2.2661134377e-03	4.1898877467e-02	-7.3054105528e-03
27	2.700000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.3000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.7471817577e+00	1.7423092064e+01	-1.5675910306e+01	0.0000000000e+00	-2.0874134776e+00	3.7426965659e+01	-3.5339552181e+01	0.0000000000e+00	-1.7471817577e+00	1.2197788628e+01	-1.0450606871e+01	0.0000000000e+00	-2.7308315826e-03	-2.3550052439e-02	2.1021834713e-03	0.0000000000e+00	6.0977274513e-04	-1.4405828179e-03	8.3081007275e-04	0.0000000000e+00	2.0023167381e-03	3.7970929808e-02	-5.9627250583e-03
