#step	time	stress_0_0	stress_0_1	stress_0_2	strain_0_0	strain_0_1	strain_0_2	stress_1_0	stress_1_1	stress_1_2	strain_1_0	strain_1_1	strain_1_2	stress_2_0	stress_2_1	stress_2_2	strain_2_0	strain_2_1	strain_2_2	stress_3_0	stress_3_1	stress_3_2	strain_3_0	strain_3_1	strain_3_2	stress_4_0	stress_4_1	stress_4_2	strain_4_0	strain_4_1	strain_4_2	stress_5_0	stress_5_1	stress_5_2	strain_5_0	strain_5_1	strain_5_2	stress_6_0	stress_6_1	stress_6_2	strain_6_0	strain_6_1	strain_6_2	stress_7_0	stress_7_1	stress_7_2	strain_7_0	strain_7_1	strain_7_2	stress_8_0	stress_8_1	stress_8_2	strain_8_0	strain_8_1	strain_8_2	stress_9_0	stress_9_1	stress_9_2	strain_9_0	strain_9_1	strain_9_2	stress_10_0	stress_10_1	stress_10_2	strain_10_0	strain_10_1	strain_10_2	stress_11_0	stress_11_1	stress_11_2	strain_11_0	strain_11_1	strain_11_2
133	1.330000e+00	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.2397417475e-02	3.6103462006e-02	2.0630549718e-02	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.2397417475e-02	3.6103462006e-02	2.0630549718e-02	1.4827358004e+05	-1.0366573291e+05	-9.4539600397e-13	2.0260572567e-02	-7.0826073798e-02	-6.4590955241e-19	1.4827358004e+05	-1.0366573291e+05	-9.4539600397e-13	2.0260572567e-02	-7.0826073798e-02	-6.4590955241e-19	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.3088409506e-02	-3.6791488062e-02	4.4098598855e-02	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.3088409506e-02	-3.6791488062e-02	4.4098598855e-02	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.0674044624e-03	-3.4133640589e-02	4.8073619780e-03	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.0674044624e-03	-3.4133640589e-02	4.8073619780e-03	1.2636159244e+05	-1.0096503533e+04	8.2874783255e+04	1.7258217962e-02	-6.8948030516e-03	5.6594375135e-02	1.2636159244e+05	-1.0096503533e+04	8.2874783255e+04	1.7258217962e-02	-6.8948030516e-03	5.6594375135e-02	4.0237594106e+05	1.5556422003e+06	-3.4775906925e+06	1.3676111407e-03	2.6436888826e-02	-5.9098858660e-02	4.0237594106e+05	1.5556422003e+06	-3.4775906925e+06	1.3676111407e-03	2.6436888826e-02	-5.9098858660e-02
134	1.340000e+00	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.2530723039e-02	3.6491671275e-02	2.0852383586e-02	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.2530723039e-02	3.6491671275e-02	2.0852383586e-02	1.4364328778e+05	-1.0042845598e+05	8.4991403778e-13	2.0478428186e-02	-7.1587644484e-02	6.0583769197e-19	1.4364328778e+05	-1.0042845598e+05	8.4991403778e-13	2.0478428186e-02	-7.1587644484e-02	6.0583769197e-19	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.3444198855e-02	-3.7187095461e-02	4.4572777337e-02	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.3444198855e-02	-3.7187095461e-02	4.4572777337e-02	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.1218926825e-03	-3.4500668983e-02	4.8590540423e-03	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.1218926825e-03	-3.4500668983e-02	4.8590540423e-03	1.2219176518e+05	-9.7633273291e+03	8.0139984463e+04	1.7443790198e-02	-6.9689407189e-03	5.7202916803e-02	1.2219176518e+05	-9.7633273291e+03	8.0139984463e+04	1.7443790198e-02	-6.9689407189e-03	5.7202916803e-02	3.9998134338e+05	1.5463843475e+06	-3.4568950450e+06	1.3823166368e-03	2.6721156448e-02	-5.9734330258e-02	3.9998134338e+05	1.5463843475e+06	-3.4568950450e+06	1.3823166368e-03	2.6721156448e-02	-5.9734330258e-02
135	1.350000e+00	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.2664028603e-02	3.6879880544e-02	2.1074217454e-02	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.2664028603e-02	3.6879880544e-02	2.1074217454e-02	1.3915759044e+05	-9.7292272837e+04	4.1060577276e-13	2.0696283805e-02	-7.2349215170e-02	3.0533776771e-19	1.3915759044e+05	-9.7292272837e+04	4.1060577276e-13	2.0696283805e-02	-7.2349215170e-02	3.0533776771e-19	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.3799988205e-02	-3.7582702859e-02	4.5046955819e-02	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.3799988205e-02	-3.7582702859e-02	4.5046955819e-02	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.1763809025e-03	-3.4867697376e-02	4.9107461065e-03	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.1763809025e-03	-3.4867697376e-02	4.9107461065e-03	1.1815953874e+05	-9.4411456626e+03	7.7495431753e+04	1.7629362435e-02	-7.0430783861e-03	5.7811458472e-02	1.1815953874e+05	-9.4411456626e+03	7.7495431753e+04	1.7629362435e-02	-7.0430783861e-03	5.7811458472e-02	3.9760099629e+05	1.5371815896e+06	-3.4363225604e+06	1.3970221330e-03	2.7005424069e-02	-6.0369801857e-02	3.9760099629e+05	1.5371815896e+06	-3.4363225604e+06	1.3970221330e-03	2.7005424069e-02	-6.0369801857e-02
136	1.360000e+00	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.2797334168e-02	3.7268089813e-02	2.1296051322e-02	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.2797334168e-02	3.7268089813e-02	2.1296051322e-02	1.3481197261e+05	-9.4254026525e+04	6.2369214079e-15	2.0914139424e-02	-7.3110785856e-02	4.8378434563e-21	1.3481197261e+05	-9.4254026525e+04	6.2369214079e-15	2.0914139424e-02	-7.3110785856e-02	4.8378434563e-21	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.4155777554e-02	-3.7978310258e-02	4.5521134302e-02	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.4155777554e-02	-3.7978310258e-02	4.5521134302e-02	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.2308691225e-03	-3.5234725770e-02	4.9624381708e-03	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.2308691225e-03	-3.5234725770e-02	4.9624381708e-03	1.1426037242e+05	-9.1295957226e+03	7.4938147078e+04	1.7814934671e-02	-7.1172160533e-03	5.8420000140e-02	1.1426037242e+05	-9.1295957226e+03	7.4938147078e+04	1.7814934671e-02	-7.1172160533e-03	5.8420000140e-02	3.9523481499e+05	1.5280335986e+06	-3.4158725056e+06	1.4117276291e-03	2.7289691691e-02	-6.1005273455e-02	3.9523481499e+05	1.5280335986e+06	-3.4158725056e+06	1.4117276291e-03	2.7289691691e-02	-6.1005273455e-02
137	1.370000e+00	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.2930639732e-02	3.7656299082e-02	2.1517885190e-02	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.2930639732e-02	3.7656299082e-02	2.1517885190e-02	1.3060205987e+05	-9.1310658670e+04	-3.6545604615e-13	2.1131995043e-02	-7.3872356542e-02	-2.9566208080e-19	1.3060205987e+05	-9.1310658670e+04	-3.6545604615e-13	2.1131995043e-02	-7.3872356542e-02	-2.9566208080e-19	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.4511566904e-02	-3.8373917656e-02	4.5995312784e-02	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.4511566904e-02	-3.8373917656e-02	4.5995312784e-02	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.2853573426e-03	-3.5601754163e-02	5.0141302351e-03	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.2853573426e-03	-3.5601754163e-02	5.0141302351e-03	1.1048987534e+05	-8.8283266709e+03	7.2465250667e+04	1.8000506907e-02	-7.1913537205e-03	5.9028541808e-02	1.1048987534e+05	-8.8283266709e+03	7.2465250667e+04	1.8000506907e-02	-7.1913537205e-03	5.9028541808e-02	3.9288271519e+05	1.5189400487e+06	-3.3955441520e+06	1.4264331252e-03	2.7573959313e-02	-6.1640745054e-02	3.9288271519e+05	1.5189400487e+06	-3.3955441520e+06	1.4264331252e-03	2.7573959313e-02	-6.1640745054e-02
138	1.380000e+00	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.3063945296e-02	3.8044508351e-02	2.1739719058e-02	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.3063945296e-02	3.8044508351e-02	2.1739719058e-02	1.2652361443e+05	-8.8459206404e+04	-7.0659577774e-13	2.1349850662e-02	-7.4633927228e-02	-5.9616200506e-19	1.2652361443e+05	-8.8459206404e+04	-7.0659577774e-13	2.1349850662e-02	-7.4633927228e-02	-5.9616200506e-19	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.4867356253e-02	-3.8769525055e-02	4.6469491266e-02	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.4867356253e-02	-3.8769525055e-02	4.6469491266e-02	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.3398455626e-03	-3.5968782557e-02	5.0658222994e-03	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.3398455626e-03	-3.5968782557e-02	5.0658222994e-03	1.0684380152e+05	-8.5369992470e+03	7.0073957776e+04	1.8186079143e-02	-7.2654913877e-03	5.9637083476e-02	1.0684380152e+05	-8.5369992470e+03	7.0073957776e+04	1.8186079143e-02	-7.2654913877e-03	5.9637083476e-02	3.9054461307e+05	1.5099006158e+06	-3.3753367754e+06	1.4411386214e-03	2.7858226935e-02	-6.2276216652e-02	3.9054461307e+05	1.5099006158e+06	-3.3753367754e+06	1.4411386214e-03	2.7858226935e-02	-6.2276216652e-02
139	1.390000e+00	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.3197250860e-02	3.8432717620e-02	2.1961552925e-02	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.3197250860e-02	3.8432717620e-02	2.1961552925e-02	1.2257253082e+05	-8.5696799383e+04	-1.0191730222e-12	2.1567706281e-02	-7.5395497914e-02	-8.9666192932e-19	1.2257253082e+05	-8.5696799383e+04	-1.0191730222e-12	2.1567706281e-02	-7.5395497914e-02	-8.9666192932e-19	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.5223145603e-02	-3.9165132453e-02	4.6943669749e-02	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.5223145603e-02	-3.9165132453e-02	4.6943669749e-02	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.3943337826e-03	-3.6335810950e-02	5.1175143637e-03	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.3943337826e-03	-3.6335810950e-02	5.1175143637e-03	1.0331804509e+05	-8.2552853853e+03	6.7761575559e+04	1.8371651379e-02	-7.3396290550e-03	6.0245625144e-02	1.0331804509e+05	-8.2552853853e+03	6.7761575559e+04	1.8371651379e-02	-7.3396290550e-03	6.0245625144e-02	3.8822042534e+05	1.5009149778e+06	-3.3552496559e+06	1.4558441175e-03	2.8142494556e-02	-6.2911688251e-02	3.8822042534e+05	1.5009149778e+06	-3.3552496559e+06	1.4558441175e-03	2.8142494556e-02	-6.2911688251e-02
140	1.400000e+00	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.3330556424e-02	3.8820926888e-02	2.2183386793e-02	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.3330556424e-02	3.8820926888e-02	2.2183386793e-02	1.1874483177e+05	-8.3020656900e+04	-1.3050550044e-12	2.1785561900e-02	-7.6157068600e-02	-1.1971618536e-18	1.1874483177e+05	-8.3020656900e+04	-1.3050550044e-12	2.1785561900e-02	-7.6157068600e-02	-1.1971618536e-18	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.5578934952e-02	-3.9560739852e-02	4.7417848231e-02	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.5578934952e-02	-3.9560739852e-02	4.7417848231e-02	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.4488220026e-03	-3.6702839343e-02	5.1692064279e-03	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.4488220026e-03	-3.6702839343e-02	5.1692064279e-03	9.9908635696e+04	-7.9828678463e+03	6.5525500028e+04	1.8557223615e-02	-7.4137667222e-03	6.0854166812e-02	9.9908635696e+04	-7.9828678463e+03	6.5525500028e+04	1.8557223615e-02	-7.4137667222e-03	6.0854166812e-02	3.8591006918e+05	1.4919828147e+06	-3.3352820777e+06	1.4705496136e-03	2.8426762178e-02	-6.3547159849e-02	3.8591006918e+05	1.4919828147e+06	-3.3352820777e+06	1.4705496136e-03	2.8426762178e-02	-6.3547159849e-02
141	1.410000e+00	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.3463861989e-02	3.9209136157e-02	2.2405220661e-02	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.3463861989e-02	3.9209136157e-02	2.2405220661e-02	1.1503666424e+05	-8.0428085083e+04	-1.7567951035e-12	2.2003417519e-02	-7.6918639286e-02	-1.6801380852e-18	1.1503666424e+05	-8.0428085083e+04	-1.7567951035e-12	2.2003417519e-02	-7.6918639286e-02	-1.6801380852e-18	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.5934724302e-02	-3.9956347250e-02	4.7892026713e-02	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.5934724302e-02	-3.9956347250e-02	4.7892026713e-02	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.5033102227e-03	-3.7069867737e-02	5.2208984922e-03	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.5033102227e-03	-3.7069867737e-02	5.2208984922e-03	9.6611733967e+04	-7.7194398591e+03	6.3363213126e+04	1.8742795852e-02	-7.4879043894e-03	6.1462708480e-02	9.6611733967e+04	-7.7194398591e+03	6.3363213126e+04	1.8742795852e-02	-7.4879043894e-03	6.1462708480e-02	3.8361346230e+05	1.4831038083e+06	-3.3154333295e+06	1.4852551098e-03	2.8711029800e-02	-6.4182631448e-02	3.8361346230e+05	1.4831038083e+06	-3.3154333295e+06	1.4852551098e-03	2.8711029800e-02	-6.4182631448e-02
142	1.420000e+00	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.3597167553e-02	3.9597345426e-02	2.2627054529e-02	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.3597167553e-02	3.9597345426e-02	2.2627054529e-02	1.1144429549e+05	-7.7916474184e+04	1.4933371521e-12	2.2221273138e-02	-7.7680209972e-02	1.4888089425e-18	1.1144429549e+05	-7.7916474184e+04	1.4933371521e-12	2.2221273138e-02	-7.7680209972e-02	1.4888089425e-18	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.6290513651e-02	-4.0351954649e-02	4.8366205195e-02	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.6290513651e-02	-4.0351954649e-02	4.8366205195e-02	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.5577984427e-03	-3.7436896130e-02	5.2725905565e-03	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.5577984427e-03	-3.7436896130e-02	5.2725905565e-03	9.3423627248e+04	-7.4647047760e+03	6.1272279890e+04	1.8928368088e-02	-7.5620420566e-03	6.2071250148e-02	9.3423627248e+04	-7.4647047760e+03	6.1272279890e+04	1.8928368088e-02	-7.5620420566e-03	6.2071250148e-02	3.8133052285e+05	1.4742776420e+06	-3.2957027041e+06	1.4999606059e-03	2.8995297422e-02	-6.4818103046e-02	3.8133052285e+05	1.4742776420e+06	-3.2957027041e+06	1.4999606059e-03	2.8995297422e-02	-6.4818103046e-02
143	1.430000e+00	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.3730473117e-02	3.9985554695e-02	2.2848888397e-02	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.3730473117e-02	3.9985554695e-02	2.2848888397e-02	1.0796410935e+05	-7.5483295953e+04	1.1434911415e-12	2.2439128757e-02	-7.8441780658e-02	1.1883090183e-18	1.0796410935e+05	-7.5483295953e+04	1.1434911415e-12	2.2439128757e-02	-7.8441780658e-02	1.1883090183e-18	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.6646303001e-02	-4.0747562047e-02	4.8840383678e-02	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.6646303001e-02	-4.0747562047e-02	4.8840383678e-02	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.6122866627e-03	-3.7803924524e-02	5.3242826208e-03	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.6122866627e-03	-3.7803924524e-02	5.3242826208e-03	9.0340725394e+04	-7.2183757384e+03	5.9250345709e+04	1.9113940324e-02	-7.6361797238e-03	6.2679791817e-02	9.0340725394e+04	-7.2183757384e+03	5.9250345709e+04	1.9113940324e-02	-7.6361797238e-03	6.2679791817e-02	3.7906116950e+05	1.4655040016e+06	-3.2760894985e+06	1.5146661020e-03	2.9279565044e-02	-6.5453574645e-02	3.7906116950e+05	1.4655040016e+06	-3.2760894985e+06	1.5146661020e-03	2.9279565044e-02	-6.5453574645e-02
144	1.440000e+00	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.3863778681e-02	4.0373763964e-02	2.3070722265e-02	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.3863778681e-02	4.0373763964e-02	2.3070722265e-02	1.0459260257e+05	-7.3126101093e+04	8.1968775889e-13	2.2656984376e-02	-7.9203351344e-02	8.8780909401e-19	1.0459260257e+05	-7.3126101093e+04	8.1968775889e-13	2.2656984376e-02	-7.9203351344e-02	8.8780909401e-19	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.7002092350e-02	-4.1143169446e-02	4.9314562160e-02	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.7002092350e-02	-4.1143169446e-02	4.9314562160e-02	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.6667748827e-03	-3.8170952917e-02	5.3759746851e-03	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.6667748827e-03	-3.8170952917e-02	5.3759746851e-03	8.7359556732e+04	-6.9801753537e+03	5.7295133671e+04	1.9299512560e-02	-7.7103173911e-03	6.3288333485e-02	8.7359556732e+04	-6.9801753537e+03	5.7295133671e+04	1.9299512560e-02	-7.7103173911e-03	6.3288333485e-02	3.7680532141e+05	1.4567825744e+06	-3.2565930139e+06	1.5293715982e-03	2.9563832665e-02	-6.6089046243e-02	3.7680532141e+05	1.4567825744e+06	-3.2565930139e+06	1.5293715982e-03	2.9563832665e-02	-6.6089046243e-02
145	1.450000e+00	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.3997084246e-02	4.0761973233e-02	2.3292556133e-02	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.3997084246e-02	4.0761973233e-02	2.3292556133e-02	1.0132638132e+05	-7.0842516791e+04	5.2030888874e-13	2.2874839995e-02	-7.9964922030e-02	5.8730916975e-19	1.0132638132e+05	-7.0842516791e+04	5.2030888874e-13	2.2874839995e-02	-7.9964922030e-02	5.8730916975e-19	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.7357881700e-02	-4.1538776844e-02	4.9788740642e-02	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.7357881700e-02	-4.1538776844e-02	4.9788740642e-02	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.7212631028e-03	-3.8537981311e-02	5.4276667493e-03	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.7212631028e-03	-3.8537981311e-02	5.4276667493e-03	8.4476764153e+04	-6.7498353833e+03	5.5404442001e+04	1.9485084796e-02	-7.7844550583e-03	6.3896875153e-02	8.4476764153e+04	-6.7498353833e+03	5.5404442001e+04	1.9485084796e-02	-7.7844550583e-03	6.3896875153e-02	3.7456289820e+05	1.4481130496e+06	-3.2372125558e+06	1.5440770943e-03	2.9848100287e-02	-6.6724517842e-02	3.7456289820e+05	1.4481130496e+06	-3.2372125558e+06	1.5440770943e-03	2.9848100287e-02	-6.6724517842e-02
146	1.460000e+00	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.4130389810e-02	4.1150182502e-02	2.3514390001e-02	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.4130389810e-02	4.1150182502e-02	2.3514390001e-02	9.8162157740e+04	-6.8630244336e+04	2.4383307058e-13	2.3092695614e-02	-8.0726492716e-02	2.8680924549e-19	9.8162157740e+04	-6.8630244336e+04	2.4383307058e-13	2.3092695614e-02	-8.0726492716e-02	2.8680924549e-19	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.7713671050e-02	-4.1934384243e-02	5.0262919125e-02	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.7713671050e-02	-4.1934384243e-02	5.0262919125e-02	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.7757513228e-03	-3.8905009704e-02	5.4793588136e-03	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.7757513228e-03	-3.8905009704e-02	5.4793588136e-03	8.1689101326e+04	-6.5270964399e+03	5.3576141581e+04	1.9670657032e-02	-7.8585927255e-03	6.4505416821e-02	8.1689101326e+04	-6.5270964399e+03	5.3576141581e+04	1.9670657032e-02	-7.8585927255e-03	6.4505416821e-02	3.7233381998e+05	1.4394951185e+06	-3.2179474335e+06	1.5587825905e-03	3.0132367909e-02	-6.7359989440e-02	3.7233381998e+05	1.4394951185e+06	-3.2179474335e+06	1.5587825905e-03	3.0132367909e-02	-6.7359989440e-02
147	1.470000e+00	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.4263695374e-02	4.1538391771e-02	2.3736223869e-02	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.4263695374e-02	4.1538391771e-02	2.3736223869e-02	9.5096746634e+04	-6.6487056798e+04	-1.1170383717e-14	2.3310551233e-02	-8.1488063402e-02	-1.3690678764e-20	9.5096746634e+04	-6.6487056798e+04	-1.1170383717e-14	2.3310551233e-02	-8.1488063402e-02	-1.3690678764e-20	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.8069460399e-02	-4.2329991641e-02	5.0737097607e-02	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.8069460399e-02	-4.2329991641e-02	5.0737097607e-02	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.8302395428e-03	-3.9272038097e-02	5.5310508779e-03	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.8302395428e-03	-3.9272038097e-02	5.5310508779e-03	7.8993429050e+04	-6.3117076961e+03	5.1808173551e+04	1.9856229268e-02	-7.9327303927e-03	6.5113958489e-02	7.8993429050e+04	-6.3117076961e+03	5.1808173551e+04	1.9856229268e-02	-7.9327303927e-03	6.5113958489e-02	3.7011800732e+05	1.4309284739e+06	-3.1987969608e+06	1.5734880866e-03	3.0416635531e-02	-6.7995461039e-02	3.7011800732e+05	1.4309284739e+06	-3.1987969608e+06	1.5734880866e-03	3.0416635531e-02	-6.7995461039e-02
148	1.480000e+00	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.4397000938e-02	4.1926601039e-02	2.3958057737e-02	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.4397000938e-02	4.1926601039e-02	2.3958057737e-02	9.2127062288e+04	-6.4410796791e+04	-3.8894655022e-13	2.3528406852e-02	-8.2249634088e-02	-4.9666691036e-19	9.2127062288e+04	-6.4410796791e+04	-3.8894655022e-13	2.3528406852e-02	-8.2249634088e-02	-4.9666691036e-19	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.8425249749e-02	-4.2725599040e-02	5.1211276089e-02	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.8425249749e-02	-4.2725599040e-02	5.1211276089e-02	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.8847277628e-03	-3.9639066491e-02	5.5827429422e-03	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.8847277628e-03	-3.9639066491e-02	5.5827429422e-03	7.6386711712e+04	-6.1034266014e+03	5.0098546993e+04	2.0041801505e-02	-8.0068680600e-03	6.5722500157e-02	7.6386711712e+04	-6.1034266014e+03	5.0098546993e+04	2.0041801505e-02	-8.0068680600e-03	6.5722500157e-02	3.6791538128e+05	1.4224128106e+06	-3.1797604554e+06	1.5881935827e-03	3.0700903153e-02	-6.8630932637e-02	3.6791538128e+05	1.4224128106e+06	-3.1797604554e+06	1.5881935827e-03	3.0700903153e-02	-6.8630932637e-02
149	1.490000e+00	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.4530306503e-02	4.2314810308e-02	2.4179891605e-02	-1.2000000000e+08	4.4284410890e+07	2.5305377652e+07	-1.4530306503e-02	4.2314810308e-02	2.4179891605e-02	8.9250115342e+04	-6.2399374300e+04	-5.9922888516e-13	2.3746262471e-02	-8.3011204774e-02	-7.9716683461e-19	8.9250115342e+04	-6.2399374300e+04	-5.9922888516e-13	2.3746262471e-02	-8.3011204774e-02	-7.9716683461e-19	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.8781039098e-02	-4.3121206438e-02	5.1685454572e-02	-1.2000000000e+08	-3.2674713271e+07	3.9164196642e+07	-3.8781039098e-02	-4.3121206438e-02	5.1685454572e-02	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.9392159829e-03	-4.0006094884e-02	5.6344350065e-03	-1.2000000000e+08	-5.0506165321e+07	7.1132587859e+06	-5.9392159829e-03	-4.0006094884e-02	5.6344350065e-03	7.3866013875e+04	-5.9020186092e+03	4.8445336687e+04	2.0227373741e-02	-8.0810057272e-03	6.6331041825e-02	7.3866013875e+04	-5.9020186092e+03	4.8445336687e+04	2.0227373741e-02	-8.0810057272e-03	6.6331041825e-02	3.6572586340e+05	1.4139478253e+06	-3.1608372389e+06	1.6028990789e-03	3.0985170774e-02	-6.9266404236e-02	3.6572586340e+05	1.4139478253e+06	-3.1608372389e+06	1.6028990789e-03	3.0985170774e-02	-6.9266404236e-02
