#step	time	ux0	ux1	ux2	ux3	uy0	uy1	uy2	uy3	uz0	uz1	uz2	uz3	fx0	fx1	fx2	fx3	fy0	fy1	fy2	fy3	fz0	fz1	fz2	fz3	fx0	fx1	fx2	fx3	fy0	fy1	fy2	fy3	fz0	fz1	fz2	fz3	mx0	mx1	mx2	mx3	my0	my1	my2	my3	mz0	mz1	mz2	mz3
11	1.100000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.4000000000e-02	-1.3786637831e+01	-5.4436444315e+01	-3.9355806641e-01	6.8616640212e+01	1.6149042152e+01	-4.7588822525e+00	-1.6845199243e-01	-1.1221707907e+01	8.3728402220e+00	-3.9552835901e+01	-1.4349192992e-01	3.1323487609e+01	-2.1855428013e-03	1.6296164526e-03	5.4570669610e-05	-2.8242974386e-02	-4.4311671791e-03	4.1193553130e-02	-1.3010300034e-04	3.1328139361e-03	4.4488256468e-03	-7.3321174917e-03	7.3282843950e-06	5.7068922793e-02
12	1.200000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.8000000000e-02	-1.3960260775e+01	-5.4436444315e+01	-3.4554245482e-01	6.8742247544e+01	1.6444102794e+01	-4.7588822525e+00	-1.4795031543e-01	-1.1537270226e+01	8.5199247636e+00	-3.9552835901e+01	-1.2599815411e-01	3.1158909292e+01	-2.2364373307e-03	1.6296164526e-03	4.8031517801e-05	-2.8180693278e-02	-4.4626253604e-03	4.1193553130e-02	-1.1451319573e-04	3.0703765874e-03	4.4672545043e-03	-7.3321174917e-03	6.4844140035e-06	5.7209782471e-02
13	1.300000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.2000000000e-02	-1.3945524254e+01	-5.4436444315e+01	-3.0339364848e-01	6.8685362218e+01	1.6455987948e+01	-4.7588822525e+00	-1.2994751877e-01	-1.1567158177e+01	8.5228734464e+00	-3.9552835901e+01	-1.1064029802e-01	3.1140602753e+01	-2.2445920647e-03	1.6296164526e-03	4.2276851787e-05	-2.8167737679e-02	-4.4486816601e-03	4.1193553130e-02	-1.0079362205e-04	3.0780361975e-03	4.4518067171e-03	-7.3321174917e-03	5.7375167256e-06	5.7154342523e-02
14	1.400000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.6000000000e-02	-1.3931286009e+01	-5.4436444315e+01	-2.6639374473e-01	6.8634124068e+01	1.6467471239e+01	-4.7588822525e+00	-1.1413856958e-01	-1.1594450417e+01	8.5257224277e+00	-3.9552835901e+01	-9.7157186633e-02	3.1124270660e+01	-2.2524710688e-03	1.6296164526e-03	3.7212446106e-05	-2.8156163879e-02	-4.4352094275e-03	4.1193553130e-02	-8.8719648651e-05	3.0849279644e-03	4.4368812542e-03	-7.3321174917e-03	5.0764749078e-06	5.7103924460e-02
15	1.500000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.0000000000e-02	-1.3917529190e+01	-5.4436444315e+01	-2.3391281837e-01	6.8587886323e+01	1.6478566253e+01	-4.7588822525e+00	-1.0025572507e-01	-1.1619428276e+01	8.5284750785e+00	-3.9552835901e+01	-8.5319628112e-02	3.1109680451e+01	-2.2600836662e-03	1.6296164526e-03	3.2755406824e-05	-2.8145810462e-02	-4.4221927213e-03	4.1193553130e-02	-7.8093658291e-05	3.0911430005e-03	4.4224604546e-03	-7.3321174917e-03	4.4914421287e-06	5.7057972025e-02
16	1.600000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.4000000000e-02	-1.3904237520e+01	-5.4436444315e+01	-2.0539812436e-01	6.8546079959e+01	1.6489286121e+01	-4.7588822525e+00	-8.8063967061e-02	-1.1642339901e+01	8.5311346560e+00	-3.9552835901e+01	-7.4926491425e-02	3.1096627737e+01	-2.2674388646e-03	1.6296164526e-03	2.8832807065e-05	-2.8136535430e-02	-4.4096161390e-03	4.1193553130e-02	-6.8741794451e-05	3.0967610020e-03	4.4085272544e-03	-7.3321174917e-03	3.9736982800e-06	5.7015995291e-02
17	1.700000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.8000000000e-02	-1.3891395271e+01	-5.4436444315e+01	-1.8036462757e-01	6.8508204214e+01	1.6499643526e+01	-4.7588822525e+00	-7.7356996343e-02	-1.1663404277e+01	8.5337043073e+00	-3.9552835901e+01	-6.5801265681e-02	3.1084932860e+01	-2.2745453673e-03	1.6296164526e-03	2.5380487065e-05	-2.8128213841e-02	-4.3974647991e-03	4.1193553130e-02	-6.0511100802e-05	3.1018517010e-03	4.3950651669e-03	-7.3321174917e-03	3.5155211112e-06	5.6977562567e-02
18	1.800000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	7.2000000000e-02	-1.3878987248e+01	-5.4436444315e+01	-1.5838669634e-01	6.8473818259e+01	1.6509650723e+01	-4.7588822525e+00	-6.7953718012e-02	-1.1682814753e+01	8.5361870729e+00	-3.9552835901e+01	-5.7789041964e-02	3.1074437870e+01	-2.2814115833e-03	1.6296164526e-03	2.2341998877e-05	-2.8120735746e-02	-4.3857243231e-03	4.1193553130e-02	-5.3267005511e-05	3.1064761319e-03	4.3820582628e-03	-7.3321174917e-03	3.1100723747e-06	5.6942293294e-02
19	1.900000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	7.6000000000e-02	-1.3866998767e+01	-5.4436444315e+01	-1.3909081641e-01	6.8442533898e+01	1.6519319555e+01	-4.7588822525e+00	-5.9695157602e-02	-1.1700742145e+01	8.5385858906e+00	-3.9552835901e+01	-5.0753865704e-02	3.1065003876e+01	-2.2880456371e-03	1.6296164526e-03	1.9667678264e-05	-2.8114004364e-02	-4.3743808190e-03	4.1193553130e-02	-4.6891108749e-05	3.1106877359e-03	4.3694911511e-03	-7.3321174917e-03	2.7512969184e-06	5.6909851825e-02
20	2.000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	8.0000000000e-02	-1.3855415644e+01	-5.4436444315e+01	-1.2214919988e-01	6.8414009159e+01	1.6528661463e+01	-4.7588822525e+00	-5.2441755096e-02	-1.1717337455e+01	8.5409035989e+00	-3.9552835901e+01	-4.4576414035e-02	3.1056508716e+01	-2.2944553787e-03	1.6296164526e-03	1.7313828438e-05	-2.8107934488e-02	-4.3634208641e-03	4.1193553130e-02	-4.1279236802e-05	3.1145333255e-03	4.3573489616e-03	-7.3321174917e-03	2.4338332593e-06	5.6879941957e-02
21	2.100000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	8.4000000000e-02	-1.3844224172e+01	-5.4436444315e+01	-1.0727417907e-01	6.8387942666e+01	1.6537687499e+01	-4.7588822525e+00	-4.6070990445e-02	-1.1732734256e+01	8.5431429404e+00	-3.9552835901e+01	-3.9151958174e-02	3.1048844919e+01	-2.3006483927e-03	1.6296164526e-03	1.5242002134e-05	-2.8102451083e-02	-4.3528314897e-03	4.1193553130e-02	-3.6339730624e-05	3.1180539247e-03	4.3456173267e-03	-7.3321174917e-03	2.1529343365e-06	5.6852302144e-02
22	2.200000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	8.8000000000e-02	-1.3833411109e+01	-5.4436444315e+01	-9.4213288660e-02	6.8364068712e+01	1.6546408345e+01	-4.7588822525e+00	-4.0475299937e-02	-1.1747050792e+01	8.5453065647e+00	-3.9552835901e+01	-3.4388575812e-02	3.1041917912e+01	-2.3066320070e-03	1.6296164526e-03	1.3418370182e-05	-2.8097488051e-02	-4.3426001658e-03	4.1193553130e-02	-3.1991940550e-05	3.1212855030e-03	4.3342823646e-03	-7.3321174917e-03	1.9043972889e-06	5.6826701294e-02
23	2.300000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	9.2000000000e-02	-1.3822963659e+01	-5.4436444315e+01	-8.2744951533e-02	6.8342152926e+01	1.6554834319e+01	-4.7588822525e+00	-3.5560247721e-02	-1.1760391819e+01	8.5473970320e+00	-3.9552835901e+01	-3.0205582788e-02	3.1035644452e+01	-2.3124133018e-03	1.6296164526e-03	1.1813166109e-05	-2.8092987154e-02	-4.3327147859e-03	4.1193553130e-02	-2.8164902296e-05	3.1242596154e-03	4.3233306629e-03	-7.3321174917e-03	1.6845012340e-06	5.6802935078e-02
24	2.400000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	9.6000000000e-02	-1.3812869462e+01	-5.4436444315e+01	-7.2674694140e-02	6.8321988471e+01	1.6562975393e+01	-4.7588822525e+00	-3.1242921201e-02	-1.1772850219e+01	8.5494168160e+00	-3.9552835901e+01	-2.6532157108e-02	3.1029951242e+01	-2.3179991182e-03	1.6296164526e-03	1.0400197637e-05	-2.8088897063e-02	-4.3231636528e-03	4.1193553130e-02	-2.4796172391e-05	3.1270039610e-03	4.3127492628e-03	-7.3321174917e-03	1.4899521398e-06	5.6780822699e-02
25	2.500000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.0000000000e-01	-1.3803116571e+01	-5.4436444315e+01	-6.3831826245e-02	6.8303392712e+01	1.6570841199e+01	-4.7588822525e+00	-2.7450522859e-02	-1.1784508423e+01	8.5513683065e+00	-3.9552835901e+01	-2.3306131686e-02	3.1024773726e+01	-2.3233960657e-03	1.6296164526e-03	9.1564169826e-06	-2.8085172520e-02	-4.3139354648e-03	4.1193553130e-02	-2.1830803810e-05	3.1295428698e-03	4.3025256435e-03	-7.3321174917e-03	1.3178339821e-06	5.6760204049e-02
26	2.600000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.0400000000e-01	-1.3793693448e+01	-5.4436444315e+01	-5.6066528012e-02	6.8286204291e+01	1.6578441044e+01	-4.7588822525e+00	-2.4119134405e-02	-1.1795439657e+01	8.5532538128e+00	-3.9552835901e+01	-2.0472935085e-02	3.1020055024e+01	-2.3286105302e-03	1.6296164526e-03	8.0615428874e-06	-2.8081773607e-02	-4.3050193025e-03	4.1193553130e-02	-1.9220444917e-05	3.1318977284e-03	4.2926477076e-03	-7.3321174917e-03	1.1655654763e-06	5.6740937219e-02
27	2.700000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.0800000000e-01	-1.3784588942e+01	-5.4436444315e+01	-4.9247294388e-02	6.8270280551e+01	1.6585783921e+01	-4.7588822525e+00	-2.1192632157e-02	-1.1805709036e+01	8.5550755659e+00	-3.9552835901e+01	-1.7984662097e-02	3.1015744997e+01	-2.3336486821e-03	1.6296164526e-03	7.0977281359e-06	-2.8078665105e-02	-4.2964046157e-03	4.1193553130e-02	-1.6922546844e-05	3.1340873505e-03	4.2831037669e-03	-7.3321174917e-03	1.0308617455e-06	5.6722896315e-02
