#step	time	stress_0_0	stress_0_1	stress_0_2	strain_0_0	strain_0_1	strain_0_2	stress_1_0	stress_1_1	stress_1_2	strain_1_0	strain_1_1	strain_1_2	stress_2_0	stress_2_1	stress_2_2	strain_2_0	strain_2_1	strain_2_2	stress_3_0	stress_3_1	stress_3_2	strain_3_0	strain_3_1	strain_3_2	stress_4_0	stress_4_1	stress_4_2	strain_4_0	strain_4_1	strain_4_2	stress_5_0	stress_5_1	stress_5_2	strain_5_0	strain_5_1	strain_5_2	stress_6_0	stress_6_1	stress_6_2	strain_6_0	strain_6_1	strain_6_2	stress_7_0	stress_7_1	stress_7_2	strain_7_0	strain_7_1	strain_7_2	stress_8_0	stress_8_1	stress_8_2	strain_8_0	strain_8_1	strain_8_2	stress_9_0	stress_9_1	stress_9_2	strain_9_0	strain_9_1	strain_9_2	stress_10_0	stress_10_1	stress_10_2	strain_10_0	strain_10_1	strain_10_2	stress_11_0	stress_11_1	stress_11_2	strain_11_0	strain_11_1	strain_11_2
62	6.200000e-01	-5.3877551020e+07	2.4407831538e+07	1.3947332307e+07	-1.7959183673e-03	5.2300304216e-03	2.9885888123e-03	-5.3877551020e+07	2.4407831538e+07	1.3947332307e+07	-1.7959183673e-03	5.2300304216e-03	2.9885888123e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.0421052632e+08	-9.5762865015e+06	1.9772557159e+07	-3.4736842105e-03	-1.5960477502e-03	3.2954261932e-03	-1.0421052632e+08	-9.5762865015e+06	1.9772557159e+07	-3.4736842105e-03	-1.5960477502e-03	3.2954261932e-03	-1.2000000000e+08	1.6372584966e+07	3.8531137029e+07	-5.0769230769e-03	2.7287641610e-03	6.4218561714e-03	-1.2000000000e+08	1.6372584966e+07	3.8531137029e+07	-5.0769230769e-03	2.7287641610e-03	6.4218561714e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
63	6.300000e-01	-5.6326530612e+07	2.5183725966e+07	1.4390700552e+07	-1.8775510204e-03	5.4677590771e-03	3.1244337583e-03	-5.6326530612e+07	2.5183725966e+07	1.4390700552e+07	-1.8775510204e-03	5.4677590771e-03	3.1244337583e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.0894736842e+08	-1.0011572252e+07	2.0671309758e+07	-3.6315789474e-03	-1.6685953753e-03	3.4452182929e-03	-1.0894736842e+08	-1.0011572252e+07	2.0671309758e+07	-3.6315789474e-03	-1.6685953753e-03	3.4452182929e-03	-1.2000000000e+08	1.7116793373e+07	4.0282552348e+07	-5.3076923077e-03	2.8527988956e-03	6.7137587247e-03	-1.2000000000e+08	1.7116793373e+07	4.0282552348e+07	-5.3076923077e-03	2.8527988956e-03	6.7137587247e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
64	6.400000e-01	-5.8775510204e+07	2.5956459933e+07	1.4832262819e+07	-1.9591836735e-03	5.7054877326e-03	3.2602787043e-03	-5.8775510204e+07	2.5956459933e+07	1.4832262819e+07	-1.9591836735e-03	5.7054877326e-03	3.2602787043e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.1368421053e+08	-1.0446858002e+07	2.1570062356e+07	-3.7894736842e-03	-1.7411430003e-03	3.5950103926e-03	-1.1368421053e+08	-1.0446858002e+07	2.1570062356e+07	-3.7894736842e-03	-1.7411430003e-03	3.5950103926e-03	-1.2000000000e+08	1.7861001781e+07	4.2033967667e+07	-5.5384615385e-03	2.9768336301e-03	7.0056612779e-03	-1.2000000000e+08	1.7861001781e+07	4.2033967667e+07	-5.5384615385e-03	2.9768336301e-03	7.0056612779e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
65	6.500000e-01	-6.1224489796e+07	2.6726046312e+07	1.5272026464e+07	-2.0408163265e-03	5.9432163881e-03	3.3961236504e-03	-6.1224489796e+07	2.6726046312e+07	1.5272026464e+07	-2.0408163265e-03	5.9432163881e-03	3.3961236504e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.1842105263e+08	-1.0882143752e+07	2.2468814954e+07	-3.9473684211e-03	-1.8136906253e-03	3.7448024923e-03	-1.1842105263e+08	-1.0882143752e+07	2.2468814954e+07	-3.9473684211e-03	-1.8136906253e-03	3.7448024923e-03	-1.2000000000e+08	1.8605210188e+07	4.3785382987e+07	-5.7692307692e-03	3.1008683647e-03	7.2975638312e-03	-1.2000000000e+08	1.8605210188e+07	4.3785382987e+07	-5.7692307692e-03	3.1008683647e-03	7.2975638312e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
66	6.600000e-01	-6.3673469388e+07	2.7492497924e+07	1.5709998813e+07	-2.1224489796e-03	6.1809450437e-03	3.5319685964e-03	-6.3673469388e+07	2.7492497924e+07	1.5709998813e+07	-2.1224489796e-03	6.1809450437e-03	3.5319685964e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.2000000000e+08	-1.1317429502e+07	2.3367567552e+07	-4.1052631579e-03	-1.8862382503e-03	3.8945945920e-03	-1.2000000000e+08	-1.1317429502e+07	2.3367567552e+07	-4.1052631579e-03	-1.8862382503e-03	3.8945945920e-03	-1.2000000000e+08	1.9349418596e+07	4.5536798306e+07	-6.0000000000e-03	3.2249030993e-03	7.5894663844e-03	-1.2000000000e+08	1.9349418596e+07	4.5536798306e+07	-6.0000000000e-03	3.2249030993e-03	7.5894663844e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
67	6.700000e-01	-6.6122448980e+07	2.8255827537e+07	1.6146187164e+07	-2.2040816327e-03	6.4186736992e-03	3.6678135424e-03	-6.6122448980e+07	2.8255827537e+07	1.6146187164e+07	-2.2040816327e-03	6.4186736992e-03	3.6678135424e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.2000000000e+08	-1.1752715252e+07	2.4266320150e+07	-4.2631578947e-03	-1.9587858753e-03	4.0443866917e-03	-1.2000000000e+08	-1.1752715252e+07	2.4266320150e+07	-4.2631578947e-03	-1.9587858753e-03	4.0443866917e-03	-1.2000000000e+08	1.9946730653e+07	4.6942508691e+07	-6.2307692308e-03	3.3489378339e-03	7.8813689377e-03	-1.2000000000e+08	1.9946730653e+07	4.6942508691e+07	-6.2307692308e-03	3.3489378339e-03	7.8813689377e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
68	6.800000e-01	-6.8571428571e+07	2.9016047869e+07	1.6580598782e+07	-2.2857142857e-03	6.6564023547e-03	3.8036584884e-03	-6.8571428571e+07	2.9016047869e+07	1.6580598782e+07	-2.2857142857e-03	6.6564023547e-03	3.8036584884e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.2000000000e+08	-1.2188001002e+07	2.5165072748e+07	-4.4210526316e-03	-2.0313335003e-03	4.1941787914e-03	-1.2000000000e+08	-1.2188001002e+07	2.5165072748e+07	-4.4210526316e-03	-2.0313335003e-03	4.1941787914e-03	-1.2000000000e+08	1.9946730653e+07	4.6942508691e+07	-6.4615384615e-03	3.4729725685e-03	8.1732714909e-03	-1.2000000000e+08	1.9946730653e+07	4.6942508691e+07	-6.4615384615e-03	3.4729725685e-03	8.1732714909e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
69	6.900000e-01	-7.1020408163e+07	2.9773171585e+07	1.7013240906e+07	-2.3673469388e-03	6.8941310102e-03	3.9395034344e-03	-7.1020408163e+07	2.9773171585e+07	1.7013240906e+07	-2.3673469388e-03	6.8941310102e-03	3.9395034344e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.2000000000e+08	-1.2623286752e+07	2.6063825346e+07	-4.5789473684e-03	-2.1038811253e-03	4.3439708911e-03	-1.2000000000e+08	-1.2623286752e+07	2.6063825346e+07	-4.5789473684e-03	-2.1038811253e-03	4.3439708911e-03	-1.2000000000e+08	1.9946730653e+07	4.6942508691e+07	-6.6923076923e-03	3.5970073031e-03	8.4651740441e-03	-1.2000000000e+08	1.9946730653e+07	4.6942508691e+07	-6.6923076923e-03	3.5970073031e-03	8.4651740441e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
70	7.000000e-01	-7.3469387755e+07	3.0527211299e+07	1.7444120742e+07	-2.4489795918e-03	7.1318596658e-03	4.0753483804e-03	-7.3469387755e+07	3.0527211299e+07	1.7444120742e+07	-2.4489795918e-03	7.1318596658e-03	4.0753483804e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.2000000000e+08	-1.3058572502e+07	2.6962577945e+07	-4.7368421053e-03	-2.1764287503e-03	4.4937629908e-03	-1.2000000000e+08	-1.3058572502e+07	2.6962577945e+07	-4.7368421053e-03	-2.1764287503e-03	4.4937629908e-03	-1.2000000000e+08	1.9946730653e+07	4.6942508691e+07	-6.9230769231e-03	3.7210420377e-03	8.7570765974e-03	-1.2000000000e+08	1.9946730653e+07	4.6942508691e+07	-6.9230769231e-03	3.7210420377e-03	8.7570765974e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
71	7.100000e-01	-7.5918367347e+07	3.1278179571e+07	1.7873245469e+07	-2.5306122449e-03	7.3695883213e-03	4.2111933264e-03	-7.5918367347e+07	3.1278179571e+07	1.7873245469e+07	-2.5306122449e-03	7.3695883213e-03	4.2111933264e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.2000000000e+08	-1.3493858252e+07	2.7861330543e+07	-4.8947368421e-03	-2.2489763753e-03	4.6435550905e-03	-1.2000000000e+08	-1.3493858252e+07	2.7861330543e+07	-4.8947368421e-03	-2.2489763753e-03	4.6435550905e-03	-1.2000000000e+08	1.9946730653e+07	4.6942508691e+07	-7.1538461538e-03	3.8450767723e-03	9.0489791506e-03	-1.2000000000e+08	1.9946730653e+07	4.6942508691e+07	-7.1538461538e-03	3.8450767723e-03	9.0489791506e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
72	7.200000e-01	-7.8367346939e+07	3.2026088914e+07	1.8300622237e+07	-2.6122448980e-03	7.6073169768e-03	4.3470382725e-03	-7.8367346939e+07	3.2026088914e+07	1.8300622237e+07	-2.6122448980e-03	7.6073169768e-03	4.3470382725e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.2000000000e+08	-1.3929144002e+07	2.8760083141e+07	-5.0526315789e-03	-2.3215240004e-03	4.7933471901e-03	-1.2000000000e+08	-1.3929144002e+07	2.8760083141e+07	-5.0526315789e-03	-2.3215240004e-03	4.7933471901e-03	-1.2000000000e+08	1.9946730653e+07	4.6942508691e+07	-7.3846153846e-03	3.9691115069e-03	9.3408817039e-03	-1.2000000000e+08	1.9946730653e+07	4.6942508691e+07	-7.3846153846e-03	3.9691115069e-03	9.3408817039e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
73	7.300000e-01	-8.0816326531e+07	3.2770951788e+07	1.8726258164e+07	-2.6938775510e-03	7.8450456323e-03	4.4828832185e-03	-8.0816326531e+07	3.2770951788e+07	1.8726258164e+07	-2.6938775510e-03	7.8450456323e-03	4.4828832185e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.2000000000e+08	-1.4364429752e+07	2.9658835739e+07	-5.2105263158e-03	-2.3940716254e-03	4.9431392898e-03	-1.2000000000e+08	-1.4364429752e+07	2.9658835739e+07	-5.2105263158e-03	-2.3940716254e-03	4.9431392898e-03	-1.2000000000e+08	1.9946730653e+07	4.6942508691e+07	-7.6153846154e-03	4.0931462414e-03	9.6327842571e-03	-1.2000000000e+08	1.9946730653e+07	4.6942508691e+07	-7.6153846154e-03	4.0931462414e-03	9.6327842571e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
74	7.400000e-01	-8.3265306122e+07	3.3512780601e+07	1.9150160343e+07	-2.7755102041e-03	8.0827742879e-03	4.6187281645e-03	-8.3265306122e+07	3.3512780601e+07	1.9150160343e+07	-2.7755102041e-03	8.0827742879e-03	4.6187281645e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.2000000000e+08	-1.4799715502e+07	3.0557588337e+07	-5.3684210526e-03	-2.4666192504e-03	5.0929313895e-03	-1.2000000000e+08	-1.4799715502e+07	3.0557588337e+07	-5.3684210526e-03	-2.4666192504e-03	5.0929313895e-03	-1.2000000000e+08	1.9946730653e+07	4.6942508691e+07	-7.8461538462e-03	4.2171809760e-03	9.9246868104e-03	-1.2000000000e+08	1.9946730653e+07	4.6942508691e+07	-7.8461538462e-03	4.2171809760e-03	9.9246868104e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
75	7.500000e-01	-8.5714285714e+07	3.4251587712e+07	1.9572335835e+07	-2.8571428571e-03	8.3205029434e-03	4.7545731105e-03	-8.5714285714e+07	3.4251587712e+07	1.9572335835e+07	-2.8571428571e-03	8.3205029434e-03	4.7545731105e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.2000000000e+08	-1.5235001252e+07	3.1456340935e+07	-5.5263157895e-03	-2.5391668754e-03	5.2427234892e-03	-1.2000000000e+08	-1.5235001252e+07	3.1456340935e+07	-5.5263157895e-03	-2.5391668754e-03	5.2427234892e-03	-1.2000000000e+08	1.9946730653e+07	4.6942508691e+07	-8.0769230769e-03	4.3412157106e-03	1.0216589364e-02	-1.2000000000e+08	1.9946730653e+07	4.6942508691e+07	-8.0769230769e-03	4.3412157106e-03	1.0216589364e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
76	7.600000e-01	-8.8163265306e+07	3.4987385429e+07	1.9992791674e+07	-2.9387755102e-03	8.5582315989e-03	4.8904180565e-03	-8.8163265306e+07	3.4987385429e+07	1.9992791674e+07	-2.9387755102e-03	8.5582315989e-03	4.8904180565e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.2000000000e+08	-1.5670287002e+07	3.2355093534e+07	-5.6842105263e-03	-2.6117145004e-03	5.3925155889e-03	-1.2000000000e+08	-1.5670287002e+07	3.2355093534e+07	-5.6842105263e-03	-2.6117145004e-03	5.3925155889e-03	-1.2000000000e+08	1.9946730653e+07	4.6942508691e+07	-8.3076923077e-03	4.4652504452e-03	1.0508491917e-02	-1.2000000000e+08	1.9946730653e+07	4.6942508691e+07	-8.3076923077e-03	4.4652504452e-03	1.0508491917e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
77	7.700000e-01	-9.0612244898e+07	3.5720186012e+07	2.0411534864e+07	-3.0204081633e-03	8.7959602544e-03	5.0262630025e-03	-9.0612244898e+07	3.5720186012e+07	2.0411534864e+07	-3.0204081633e-03	8.7959602544e-03	5.0262630025e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.2000000000e+08	-1.6105572752e+07	3.3253846132e+07	-5.8421052632e-03	-2.6842621254e-03	5.5423076886e-03	-1.2000000000e+08	-1.6105572752e+07	3.3253846132e+07	-5.8421052632e-03	-2.6842621254e-03	5.5423076886e-03	-1.2000000000e+08	1.9946730653e+07	4.6942508691e+07	-8.5384615385e-03	4.5892851798e-03	1.0800394470e-02	-1.2000000000e+08	1.9946730653e+07	4.6942508691e+07	-8.5384615385e-03	4.5892851798e-03	1.0800394470e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
78	7.800000e-01	-9.3061224490e+07	3.6450001667e+07	2.0828572381e+07	-3.1020408163e-03	9.0336889100e-03	5.1621079485e-03	-9.3061224490e+07	3.6450001667e+07	2.0828572381e+07	-3.1020408163e-03	9.0336889100e-03	5.1621079485e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.2000000000e+08	-1.6540858503e+07	3.4152598730e+07	-6.0000000000e-03	-2.7568097504e-03	5.6920997883e-03	-1.2000000000e+08	-1.6540858503e+07	3.4152598730e+07	-6.0000000000e-03	-2.7568097504e-03	5.6920997883e-03	-1.2000000000e+08	1.9946730653e+07	4.6942508691e+07	-8.7692307692e-03	4.7133199144e-03	1.1092297023e-02	-1.2000000000e+08	1.9946730653e+07	4.6942508691e+07	-8.7692307692e-03	4.7133199144e-03	1.1092297023e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
79	7.900000e-01	-9.5510204082e+07	3.7176844554e+07	2.1243911174e+07	-3.1836734694e-03	9.2714175655e-03	5.2979528946e-03	-9.5510204082e+07	3.7176844554e+07	2.1243911174e+07	-3.1836734694e-03	9.2714175655e-03	5.2979528946e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.2000000000e+08	-1.6976144253e+07	3.5051351328e+07	-6.1578947368e-03	-2.8293573754e-03	5.8418918880e-03	-1.2000000000e+08	-1.6976144253e+07	3.5051351328e+07	-6.1578947368e-03	-2.8293573754e-03	5.8418918880e-03	-1.2000000000e+08	1.9946730653e+07	4.6942508691e+07	-9.0000000000e-03	4.8373546490e-03	1.1384199577e-02	-1.2000000000e+08	1.9946730653e+07	4.6942508691e+07	-9.0000000000e-03	4.8373546490e-03	1.1384199577e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
