// ================================================================================
// CHRONO WORKBENCH - github.com/Concrete-Chrono-Development/chrono-preprocessor
//
// Copyright (c) 2023 
// All rights reserved. 
//
// Use of the code that generated this file is governed by a BSD-style license that
// can be found in the LICENSE file at the top level of the distribution and at
// github.com/Concrete-Chrono-Development/chrono-preprocessor/blob/main/LICENSE
//
// ================================================================================
// Tetrahedra Data File
// ================================================================================
//
// Data Structure:
// Node 1 Node 2 Node 3 Node 4
// Note: Node numbers are zero-indexed
//
// ================================================================================
1603 1441 1158 1747
324 453 410 1343
2180 1227 1261 1403
1199 1588 1261 1897
9 11 10 2204
1603 1657 1588 1261
1023 979 2202 1615
1048 996 103 1739
844 672 1925 1619
1845 1448 2178 1096
1256 1684 2208 1258
1609 1239 1093 1116
74 72 723 73
1123 1832 1492 2104
729 862 1801 2196
1044 1005 982 1676
1596 1415 1280 1449
433 1045 290 1541
2198 1656 1179 1511
1138 1481 1759 1604
970 971 977 1491
1859 968 1336 1852
667 2110 1228 1359
98 94 1407 1525
2245 2143 1742 1315
1024 1227 2169 1184
1903 1113 1175 1400
1805 1494 2164 1441
1551 1587 1211 1101
781 142 11 2204
1110 2154 2113 1087
781 2204 1160 1948
1189 1698 1932 1480
154 1703 1790 2005
1682 760 1200 1471
72 781 723 1831
155 1490 2005 1936
921 942 2116 1616
1613 1714 2013 1356
131 187 210 1981
2240 1659 1554 1420
594 156 8 1296
589 648 588 2098
759 1471 1231 1770
622 474 1194 1860
2198 1806 1303 1766
1180 1732 1068 1433
384 383 2157 2214
54 125 1481 1106
1608 2034 1674 1220
1818 1423 1334 1851
402 933 291 1641
1637 851 1434 2093
1293 1691 1511 1303
2249 764 1828 1205
2088 1635 1076 1080
682 851 1637 2093
1565 1469 1528 1695
1115 1681 1525 1943
1465 96 2147 1431
734 733 735 2143
1748 1335 1226 1402
1005 1046 985 2211
673 736 823 1771
1096 1072 1196 1487
