// ================================================================================
// CHRONO WORKBENCH - github.com/Concrete-Chrono-Development/chrono-preprocessor
//
// Copyright (c) 2023 
// All rights reserved. 
//
// Use of the code that generated this file is governed by a BSD-style license that
// can be found in the LICENSE file at the top level of the distribution and at
// github.com/Concrete-Chrono-Development/chrono-preprocessor/blob/main/LICENSE
//
// ================================================================================
// Tetrahedra Data File
// ================================================================================
//
// Data Structure:
// Node 1 Node 2 Node 3 Node 4
// Note: Node numbers are zero-indexed
//
// ================================================================================
1426 1765 2188 1149
810 697 811 1487
782 780 1267 2177
1228 1113 1913 1947
1768 2158 1195 1323
1295 1773 1812 1432
2188 1149 2014 1133
206 205 1939 1371
1310 1213 1737 1778
1463 716 1408 1734
1244 1818 1556 1931
1006 1027 1401 1745
1243 1841 1574 2099
1498 1307 1266 1352
1054 1024 1023 1796
898 115 117 116
656 609 566 1422
8 70 594 158
540 483 1968 1838
391 447 1231 1735
1169 2128 2091 1294
1916 1216 1826 1915
1556 1244 1931 1473
1075 1400 1077 1672
2194 1892 1182 1248
183 218 1243 2183
1699 364 1375 1238
679 21 1580 1930
453 419 1571 1760
448 299 389 1638
779 790 720 1867
1254 1761 1122 1370
224 207 2132 1370
513 1226 2223 2045
1094 1501 1472 1986
2070 1244 1320 1497
2112 1389 1560 1296
455 1343 1287 1751
1791 1205 1385 1143
1527 1253 1840 1094
213 1971 2220 1415
854 1928 2054 1271
2158 2010 1562 2107
2249 1492 1107 2246
2106 1501 1094 1986
1232 856 2153 2197
1785 2190 1393 2019
115 114 614 174
1196 2013 1396 1162
1100 1909 1682 1596
50 697 48 1807
233 147 92 1630
2165 1326 1545 1925
582 633 585 1791
520 66 65 2178
218 184 1841 2183
1292 1589 1746 2009
730 788 693 2057
686 798 685 2083
1945 1795 1424 1132
769 832 1861 2028
2039 2233 2156 2140
1710 1461 1252 1091
234 151 1657 1572
1598 1878 1536 2092
1607 1840 1094 2118
1286 1083 2225 1278
114 115 550 116
2040 1244 2070 1556
834 860 1877 1508
1390 1683 1975 1159
564 565 1853 2182
2050 1272 1354 1320
898 551 550 116
18 66 604 164
110 750 111 897
1298 1600 1853 1613
985 964 1858 1973
715 854 845 1928
1413 1719 1451 1157
594 521 587 1829
1803 1130 2201 1887
545 585 665 1292
800 931 1599 1625
428 376 1387 1641
372 436 296 1904
604 164 2178 1338
1296 1967 1573 1736
580 243 393 303
183 621 36 2183
931 956 1599 1625
1117 1481 1414 1531
53 129 1447 2027
923 922 954 1677
205 125 79 1586
94 227 1122 2192
1417 1631 2036 1581
1534 439 2135 1891
2233 1150 2216 1935
2005 756 1175 1958
1321 1654 2073 1989
877 29 28 1107
1879 1612 1475 2019
1877 1636 1563 1656
17 163 603 68
1698 2118 2065 1655
1131 1795 1424 1266
1765 2188 1149 1634
1174 1310 1920 1126
1302 1986 1881 1280
1077 1075 1850 1702
431 275 1335 1587
179 808 22 45
652 602 1406 1847
1898 151 1330 1572
898 949 909 1298
115 200 131 1298
1044 546 547 993
1895 2243 2034 1805
128 2 1649 1526
735 731 1297 1329
2223 1523 1409 1952
156 212 1648 1580
35 619 15 181
724 822 809 1962
358 2030 1825 1273
430 1335 2116 2144
808 809 1131 1930
620 653 1766 1784
2169 1236 1847 1219
723 866 1754 1584
1175 790 1905 1397
1139 2018 1716 1750
845 854 711 1271
1534 1086 1097 1758
670 1788 1835 2047
1874 2105 1720 2177
1446 1210 2088 2043
2071 1766 1756 1306
763 855 798 2083
2083 1025 2041 1295
1379 1293 2088 1261
435 341 364 1789
1390 2239 1975 1392
1196 1396 1711 1162
422 262 423 2022
1972 1189 1065 2145
1195 1739 1323 2029
217 211 2071 1069
644 647 1897 1592
638 514 1046 2223
1926 1312 1101 1744
529 632 631 1332
532 657 1984 1395
900 895 945 1315
1199 2173 2067 1887
31 30 32 972
1512 1367 1984 1183
1180 1100 1415 2147
163 17 603 1069
1586 2020 2119 1264
734 815 1567 1345
1692 759 1084 1998
88 5 3 1909
608 1032 2060 1938
809 696 808 1962
325 445 443 2186
357 433 1523 2113
1340 1350 1772 1276
2213 1320 2110 1213
1090 2058 1095 2123
1413 1387 1157 1711
250 305 605 398
2224 1928 1860 1076
2033 1708 1517 1379
1406 1068 2103 2210
548 338 991 549
1372 1342 1867 1263
304 522 303 305
71 721 72 2174
520 66 67 65
173 122 103 1879
77 78 234 1965
1559 1124 2087 2150
759 758 1084 1998
1028 55 32 167
1832 1233 1353 1885
55 57 56 984
221 186 2188 1717
1639 746 1315 1215
1268 1198 1478 1520
635 588 1756 1350
1994 1147 1663 1854
1855 1719 1955 1164
779 778 1867 1742
616 615 2210 1500
1745 1007 2031 1313
2229 1449 1209 1261
1359 1757 1286 2151
1240 2094 1109 1597
269 2030 1455 2113
70 594 158 1829
2153 2139 1599 1351
947 295 434 352
322 451 410 2061
891 940 2023 2170
655 563 2064 2085
762 705 1603 1773
1841 2099 2056 2183
1435 1406 1418 1068
150 158 196 1377
607 516 517 1401
1987 1859 2204 1181
381 399 301 1177
680 797 26 2075
1113 1785 2074 1674
790 725 1175 1905
1962 1551 1521 1266
206 1533 1717 1371
2052 1982 1561 1887
240 2121 2016 1258
1063 2091 1294 1741
1237 1523 2113 1409
269 357 2030 2113
1050 1021 1007 1313
301 302 523 300
1024 1009 1651 1961
2035 2016 1420 1907
1026 265 402 2171
1948 1340 1792 1604
1771 1394 1200 1793
1169 1255 1821 2128
779 1801 1397 2076
1201 999 2223 1952
1402 1792 1695 1830
1260 225 1372 1764
654 481 505 1574
1818 2230 1556 1171
421 361 456 1449
1545 1326 2094 1319
1858 964 1845 1208
215 1596 1971 1415
982 1043 2084 1603
390 316 1703 1333
944 895 345 348
1853 1098 1082 2182
1340 1772 1476 1276
1015 981 1523 1825
825 859 1801 1411
1078 1794 1787 1399
1637 1972 1842 1673
1744 1274 1400 1676
120 175 121 1312
444 441 1449 1940
1427 1866 1937 1465
0 87 1723 1132
1969 1210 1446 1816
221 31 167 1628
495 564 1600 1853
1171 1398 1721 1662
667 573 539 1746
182 34 1738 1624
1359 1757 1748 1949
1461 2232 2002 1241
133 130 132 1666
566 506 1422 2089
2067 1255 1059 2163
591 581 2130 1716
1521 2027 1649 1526
1206 1679 1675 1106
798 704 1025 686
2226 862 1805 2237
363 362 235 1665
407 804 687 1460
1889 1351 1834 1316
2240 1540 1158 1547
165 156 1151 1580
34 181 182 1738
180 179 1327 1424
986 2006 1594 1096
46 696 45 47
1127 1745 1313 1997
1926 1471 2233 2156
469 1357 1485 1882
869 920 1494 1531
844 714 2181 1605
789 714 788 2150
829 828 1303 1644
895 747 945 1315
370 371 1904 1388
246 375 792 306
932 508 609 2089
2146 1368 1440 1089
2165 1334 1326 1925
2242 1710 1675 1129
1123 1303 1866 1709
1668 666 1070 2206
2012 1808 1211 1087
413 284 2016 1123
701 801 683 935
675 2034 1396 1641
372 371 1420 1904
2120 367 2247 1548
1269 1632 1229 1886
883 901 934 2001
747 831 703 945
2244 1239 1509 1459
1721 1321 1417 1763
143 80 194 1372
2125 662 1142 1140
1300 1869 1929 1414
1224 1501 1986 1280
645 505 482 1212
922 913 954 1677
1536 1579 2092 1191
2121 2186 1427 1258
2233 2156 1314 1430
969 1050 1008 2049
949 639 507 2102
1488 1269 1167 1886
620 619 1738 1766
844 2181 1734 1605
761 803 1700 1901
222 1203 1416 2249
925 912 924 1820
583 584 1121 1968
918 916 2038 1148
2100 1858 1208 1525
118 94 1122 2192
2198 1439 1299 1647
949 507 888 2102
844 797 680 2075
1555 591 1448 1831
1103 1337 1569 1114
1120 1547 2143 1998
1574 1458 2215 1456
132 222 1203 1416
1298 2102 1098 1613
1395 1183 1919 1190
969 967 2049 1386
2149 1743 1274 1744
1973 964 1208 1482
1511 1209 1261 2173
846 757 2078 1754
550 898 116 1298
2158 1562 1221 2107
523 579 578 1177
1491 1010 1796 1998
868 740 1246 1417
583 584 1143 1121
1004 1008 1313 1715
550 1298 1853 2102
644 643 1897 1730
331 330 276 1728
1337 1075 2216 1935
1137 2010 2158 2211
1605 1180 1415 2147
114 38 614 174
1487 178 1873 1596
2147 1174 1090 1099
115 114 550 614
193 84 1204 1479
1325 2166 1064 2063
584 1338 1121 2137
508 489 932 609
58 117 950 200
60 58 889 59
551 949 639 507
1435 1406 1068 2103
1098 1298 1613 1270
495 628 2182 1912
38 495 37 36
164 146 2178 1338
2066 1710 1285 1675
1761 2200 1360 1922
130 131 59 1270
1212 1578 1470 2215
153 154 71 2241
614 1298 1600 1853
521 70 69 1829
1469 282 1460 1238
604 66 520 2178
6 476 1999 1377
66 164 65 2178
922 1270 1437 1993
1681 1726 2125 1142
584 2178 1160 1121
200 131 1298 1613
1456 2242 1126 1981
1485 1357 1517 1882
583 582 1791 1143
1298 1853 2102 1613
183 218 19 1243
1979 1185 1697 1731
1268 1768 1617 1198
1367 1080 2018 1183
1444 1578 1212 2215
51 14 2200 1922
1512 1995 1919 1190
200 131 1613 1270
628 505 2182 2099
1143 583 1121 1968
621 1243 2056 2183
1618 884 1851 1384
146 65 2178 1160
130 133 134 1666
195 145 147 1974
66 604 164 2178
961 963 2118 1698
67 593 65 157
20 183 621 36
37 36 1912 2183
1493 2010 1802 1125
1111 2151 1265 1510
909 950 1298 1270
1820 1268 2162 1768
1385 1143 1726 1681
654 622 621 2056
1082 2182 2099 1912
1135 1088 1205 1385
1916 2125 1216 1106
950 58 200 1270
1902 1838 1444 1140
1870 1189 1691 1281
1710 1461 1285 1129
2198 1143 1121 1968
2170 918 2038 1148
49 697 810 1487
691 826 2034 1396
937 958 878 1685
697 49 48 1487
2020 1978 1694 1362
622 621 2056 1912
988 987 1516 1594
101 89 1260 1269
844 2181 1856 2075
1920 1262 1252 1759
100 98 219 2149
903 960 901 1650
1067 1226 1201 2060
1234 627 1784 2074
274 431 1484 1587
49 810 177 1487
67 7 593 157
565 2010 1098 1137
1144 521 1829 1668
1176 1889 1640 1351
140 9 776 72
195 157 1974 1999
73 721 71 2241
520 67 593 65
911 1098 2089 1562
526 533 1876 1670
777 776 2174 1515
780 739 828 1267
147 145 1630 1974
157 195 6 1999
1204 1233 1479 1263
825 778 676 2196
1603 2185 1295 1381
157 1974 1999 1205
1062 1397 1151 1958
694 2073 1989 1246
1726 2125 1142 2167
1441 1578 1690 2080
1820 913 1437 1768
131 130 190 1613
115 174 1298 1613
872 873 879 1698
161 1682 1415 1811
140 193 1917 1479
624 623 1592 1932
1232 773 2197 1862
1134 818 1176 1640
1919 1395 1190 1459
771 2197 1862 2227
398 304 1555 1793
1920 1262 1759 1217
1082 1841 2148 1146
2093 744 2126 1118
307 375 306 1542
1307 1637 1116 1065
215 178 177 1487
1237 638 2223 2045
184 218 183 2183
129 1447 2027 1901
238 2121 1427 1709
1334 2165 1184 1925
78 234 1965 1330
1131 1648 1945 1424
178 48 177 1487
1739 1203 1253 1840
1359 1286 1736 2008
1841 2055 1247 1170
1869 1929 1685 1328
1694 1978 1186 1362
848 679 1584 1930
604 520 584 2178
982 704 1025 2041
1717 1533 1149 1371
156 1648 1062 1151
1917 2174 1977 1515
27 60 933 168
12 1112 1360 1122
789 2181 1124 1856
1485 1068 2134 1517
1842 1972 2145 1561
2234 274 1951 1587
218 1243 1841 2200
19 197 1338 2200
944 436 345 2133
286 247 442 2164
911 910 1098 1562
1249 1769 1602 1110
564 628 565 2182
904 869 1117 1531
1295 2185 1773 1432
593 157 1999 1205
1664 127 1857 1526
1853 1098 1613 1082
949 909 1298 2102
508 507 506 888
1051 1012 2083 1295
1389 1950 1494 1481
1254 1370 2017 1922
69 70 158 1829
1416 1677 1492 2249
1586 2020 1264 1330
197 1338 2200 1360
490 489 488 878
1174 1759 1611 1217
628 622 505 2056
2248 1300 1718 1168
62 169 884 1224
2102 1853 1098 1613
295 886 947 2025
654 621 1243 2056
174 131 1600 1613
889 909 922 1270
909 1298 2102 1098
2088 1210 2173 1199
1285 1710 1466 1093
1753 1248 1108 2225
745 865 1291 2101
714 695 693 2150
1498 1877 1636 1352
539 1838 1746 1142
893 891 1878 1598
184 37 1082 2183
1726 2167 1439 1647
1128 1643 1204 2213
92 233 1630 1112
1033 1022 1858 2100
485 654 1243 2137
387 386 2069 1394
392 302 578 2003
1761 159 1122 1370
183 20 621 1243
881 880 1117 1685
1786 1386 1154 1749
1144 1364 1495 1155
1018 1028 972 1628
1072 1117 1414 1531
1422 957 1562 2107
909 922 1270 1437
2202 1334 1214 1294
221 124 2188 1628
1408 1376 1280 1623
429 378 377 1202
2236 1259 2216 2161
936 169 884 61
136 187 1107 2106
28 187 1840 1107
462 374 1249 1769
2070 1213 1166 1099
2108 1081 1362 1697
1787 1801 1329 2076
510 509 511 1706
1553 2115 1433 2169
633 593 1999 1205
720 75 1742 1151
897 113 946 1988
2023 1222 2038 1655
564 614 1600 1853
2138 1274 1572 1797
2053 334 1287 1740
930 2120 1548 2025
1221 1493 2107 1537
568 645 1802 1212
568 565 2182 1137
627 620 1234 1784
297 298 883 296
1371 2020 2014 2119
757 756 1175 1754
761 822 762 1179
1184 1189 1524 1780
1545 2094 1691 1362
1385 1539 1361 1428
172 47 803 1700
2078 846 1754 1877
897 946 906 1988
822 724 1551 1962
1311 1341 1649 1526
1096 1375 1547 1651
1310 1911 2159 1213
721 797 1856 2241
750 112 111 2028
574 658 575 1145
533 543 1257 1670
740 741 1775 2101
1493 2010 1221 2107
1113 2119 1264 1624
1726 1216 2167 1647
761 752 1901 1603
84 193 1204 1917
232 41 1135 1488
21 212 165 1580
1266 1307 1341 1060
2005 1074 2104 1331
1948 2119 1264 1913
1615 1081 1496 1939
632 664 576 1332
1131 1327 1795 1266
