#step	time	iterations	error_displacements	error_residuals	error_energy	converged	elapsed_time
93	1.860000e-03	1.000000e+00	0.000000e+00	1.067043e-15	5.394647e-09	1.000000e+00	6.927999e+01
94	1.880000e-03	1.000000e+00	0.000000e+00	1.055765e-15	6.764716e-09	1.000000e+00	6.988091e+01
95	1.900000e-03	1.000000e+00	0.000000e+00	1.050057e-15	5.770544e-09	1.000000e+00	7.048210e+01
96	1.920000e-03	1.000000e+00	0.000000e+00	1.055172e-15	5.087995e-09	1.000000e+00	7.108460e+01
97	1.940000e-03	1.000000e+00	0.000000e+00	1.093942e-15	2.301365e-09	1.000000e+00	7.168454e+01
98	1.960000e-03	1.000000e+00	0.000000e+00	1.079273e-15	2.971671e-09	1.000000e+00	7.228558e+01
99	1.980000e-03	1.000000e+00	0.000000e+00	1.108838e-15	3.143605e-09	1.000000e+00	7.288824e+01
100	2.000000e-03	1.000000e+00	0.000000e+00	1.079269e-15	5.066160e-09	1.000000e+00	7.349136e+01
101	2.020000e-03	1.000000e+00	0.000000e+00	1.096824e-15	3.319419e-10	1.000000e+00	7.409423e+01
102	2.040000e-03	1.000000e+00	0.000000e+00	1.078833e-15	3.693182e-09	1.000000e+00	7.469762e+01
103	2.060000e-03	1.000000e+00	0.000000e+00	1.041012e-15	4.194506e-09	1.000000e+00	7.530100e+01
104	2.080000e-03	1.000000e+00	0.000000e+00	1.092346e-15	3.235550e-09	1.000000e+00	7.590582e+01
105	2.100000e-03	1.000000e+00	0.000000e+00	1.040860e-15	9.373916e-10	1.000000e+00	7.650885e+01
106	2.120000e-03	1.000000e+00	0.000000e+00	1.073673e-15	3.318920e-09	1.000000e+00	7.711152e+01
107	2.140000e-03	1.000000e+00	0.000000e+00	1.076563e-15	4.064903e-09	1.000000e+00	7.771650e+01
108	2.160000e-03	1.000000e+00	0.000000e+00	1.094739e-15	3.017092e-09	1.000000e+00	7.832262e+01
109	2.180000e-03	1.000000e+00	0.000000e+00	1.079384e-15	2.503625e-09	1.000000e+00	7.892651e+01
110	2.200000e-03	1.000000e+00	0.000000e+00	1.047545e-15	1.600452e-09	1.000000e+00	7.953192e+01
111	2.220000e-03	1.000000e+00	0.000000e+00	1.089325e-15	9.885109e-10	1.000000e+00	8.013745e+01
112	2.240000e-03	1.000000e+00	0.000000e+00	1.028442e-15	1.057866e-09	1.000000e+00	8.074285e+01
113	2.260000e-03	1.000000e+00	0.000000e+00	1.090894e-15	2.108391e-09	1.000000e+00	8.134717e+01
114	2.280000e-03	1.000000e+00	0.000000e+00	1.028312e-15	1.727575e-09	1.000000e+00	8.195085e+01
115	2.300000e-03	1.000000e+00	0.000000e+00	1.089104e-15	4.142164e-09	1.000000e+00	8.255582e+01
116	2.320000e-03	1.000000e+00	0.000000e+00	1.045455e-15	2.633685e-09	1.000000e+00	8.316283e+01
117	2.340000e-03	1.000000e+00	0.000000e+00	1.019199e-15	2.637766e-09	1.000000e+00	8.376791e+01
