#step	time	ux0	ux1	ux2	ux3	uy0	uy1	uy2	uy3	uz0	uz1	uz2	uz3	fx0	fx1	fx2	fx3	fy0	fy1	fy2	fy3	fz0	fz1	fz2	fz3	fx0	fx1	fx2	fx3	fy0	fy1	fy2	fy3	fz0	fz1	fz2	fz3	mx0	mx1	mx2	mx3	my0	my1	my2	my3	mz0	mz1	mz2	mz3
11	1.100000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.4000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.1415545663e-01	-3.3978208889e+00	4.4821839758e+00	-9.7020763028e-01	-9.8861525418e-02	3.1308597884e+00	-3.9425346511e+00	9.1053638809e-01	-6.0555161119e-02	1.5617969713e+00	-6.1577459376e-02	-1.4396643508e+00	-1.0218507877e-05	1.4466103555e-04	7.8765743959e-04	2.9027282477e-04	1.1316938171e-05	1.5091230845e-04	1.0212716715e-03	4.1984636100e-04	1.5392709218e-06	3.7864491946e-05	1.8766840167e-03	7.0661932670e-05
12	1.200000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.8000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.1237157622e-01	-3.6779333838e+00	4.8171049592e+00	-1.0267999992e+00	-9.7316639672e-02	3.4320997271e+00	-4.3331680388e+00	9.9838495131e-01	-5.9673028604e-02	1.6651007850e+00	-3.0463740819e-02	-1.5749640156e+00	-1.0104092221e-05	1.4205401215e-04	8.4552317709e-04	3.1874012480e-04	1.1208991512e-05	1.5324758291e-04	1.0943764303e-03	4.4193259074e-04	1.4858171065e-06	2.4690396916e-05	2.0113551020e-03	7.3084139955e-05
13	1.300000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.2000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.1062030153e-01	-3.8778974644e+00	5.0714212100e+00	-1.0829034440e+00	-9.5799991302e-02	3.6491333160e+00	-4.6396066024e+00	1.0862732776e+00	-5.8806134614e-02	1.7407517893e+00	2.8276952558e-02	-1.7102226072e+00	-9.9911433040e-06	1.4263107972e-04	8.7627522580e-04	3.4723343699e-04	1.1102067272e-05	1.5829522593e-04	1.1508036292e-03	4.6376499909e-04	1.4337459532e-06	1.2360392200e-05	2.1176706456e-03	7.5440866284e-05
14	1.400000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.6000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.0890097134e-01	-3.9600491378e+00	5.2074724355e+00	-1.1385223263e+00	-9.4311007674e-02	3.7405919141e+00	-4.8204819336e+00	1.1742010272e+00	-5.7954180564e-02	1.7766956350e+00	1.2669907937e-01	-1.8454405338e+00	-9.8796387483e-06	1.4851355393e-04	8.6735285031e-04	3.7575253163e-04	1.0996155930e-05	1.6768211496e-04	1.1829003714e-03	4.8534585222e-04	1.3830246377e-06	1.9203125981e-06	2.1826528375e-03	7.7732697153e-05
15	1.500000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.0000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.0721293859e-01	-4.0420566513e+00	5.3429305586e+00	-1.1936609688e+00	-9.2849128436e-02	3.8321337430e+00	-5.0014524775e+00	1.2621678629e+00	-5.7116874160e-02	1.8124040686e+00	2.2533100524e-01	-1.9806181996e+00	-9.7695565780e-06	1.5431108108e-04	8.5832988960e-04	4.0429718106e-04	1.0891248051e-05	1.7698072441e-04	1.2148312025e-03	5.0667739616e-04	1.3336210906e-06	-8.6029977948e-06	2.2473510817e-03	7.9960212848e-05
16	1.600000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.4000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.0555557013e-01	-4.1239209823e+00	5.4778002083e+00	-1.2483236559e+00	-9.1413805244e-02	3.9237582383e+00	-5.1825178835e+00	1.3501734504e+00	-5.6293929263e-02	1.8478786862e+00	3.2417124768e-01	-2.1157560046e+00	-9.6608752111e-06	1.6002423718e-04	8.4920709815e-04	4.3286715956e-04	1.0787334284e-05	1.8619165290e-04	1.2465974604e-03	5.2776185701e-04	1.2855039801e-06	-1.9208974587e-05	2.3117675982e-03	8.2123988490e-05
17	1.700000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.8000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.0392824634e-01	-4.2056431019e+00	5.6120859822e+00	-1.3025146340e+00	-9.0004501497e-02	4.0154648394e+00	-5.3636777963e+00	1.4382174584e+00	-5.5485065752e-02	1.8831210735e+00	4.2321833698e-01	-2.2508543447e+00	-9.5535734507e-06	1.6565359436e-04	8.3998522280e-04	4.6146224343e-04	1.0684405362e-05	1.9531549500e-04	1.2782004735e-03	5.4860144107e-04	1.2386426953e-06	-2.9897057215e-05	2.3759045915e-03	8.4224594078e-05
18	1.800000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	7.2000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.0233036086e-01	-4.2872239743e+00	5.7457924471e+00	-1.3562381119e+00	-8.8620692082e-02	4.1072529896e+00	-5.5449318555e+00	1.5262995580e+00	-5.4690009397e-02	1.9181328052e+00	5.2247081603e-01	-2.3859136118e+00	-9.4476304781e-06	1.7119972088e-04	8.3066500285e-04	4.9008221089e-04	1.0582452099e-05	2.0435284124e-04	1.3096415602e-03	5.6919833505e-04	1.1930073297e-06	-4.0666688915e-05	2.4397642507e-03	8.6262594537e-05
19	1.900000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	7.6000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.0076132032e-01	-4.3686645574e+00	5.8789241387e+00	-1.4094982610e+00	-8.7261863117e-02	4.1991221359e+00	-5.7262796959e+00	1.6144194232e+00	-5.3908491726e-02	1.9529154453e+00	6.2192724016e-01	-2.5209341937e+00	-9.3430258446e-06	1.7666318111e-04	8.2124717021e-04	5.1872684212e-04	1.0481465392e-05	2.1330427817e-04	1.3409220297e-03	5.8955470624e-04	1.1485686654e-06	-5.1517316700e-05	2.5033487496e-03	8.8238549765e-05
20	2.000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	8.0000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-9.9220544031e-02	-4.4499658024e+00	6.0114855622e+00	-1.4622992157e+00	-8.5927511708e-02	4.2910717290e+00	-5.9077209480e+00	1.7025767307e+00	-5.3140249902e-02	1.9874705474e+00	7.2158617697e-01	-2.6559164745e+00	-9.2397394648e-06	1.8204453562e-04	8.1173244949e-04	5.4739591921e-04	1.0381436222e-05	2.2217038833e-04	1.3720431814e-03	6.0967270267e-04	1.1052981572e-06	-6.2448391332e-05	2.5666602465e-03	9.0153014671e-05
