#step	time	ux0	ux1	ux2	ux3	uy0	uy1	uy2	uy3	uz0	uz1	uz2	uz3	fx0	fx1	fx2	fx3	fy0	fy1	fy2	fy3	fz0	fz1	fz2	fz3	fx0	fx1	fx2	fx3	fy0	fy1	fy2	fy3	fz0	fz1	fz2	fz3	mx0	mx1	mx2	mx3	my0	my1	my2	my3	mz0	mz1	mz2	mz3
1	1.000000e-02	-8.1649658100e-07	8.1649658100e-07	0.0000000000e+00	0.0000000000e+00	-4.7140452100e-07	-4.7140452100e-07	9.4280904150e-07	0.0000000000e+00	-3.3333333350e-07	-3.3333333350e-07	-3.3333333350e-07	1.0000000000e-06	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.6794263497e-11	-1.6794263497e-11	0.0000000000e+00	1.2116903504e-27	-5.3797143177e-11	-5.3797128803e-11	-4.5059543311e-11	1.5265381529e-10	9.2965199484e-12	9.2965340235e-12	-3.2983331025e-11	1.4390277053e-11	1.7805291086e-14	1.7805291714e-14	2.8384557793e-14	8.5056465062e-14	1.0871997453e-15	-1.0871927077e-15	-8.8746851837e-31	2.9582283946e-31	-2.4868063128e-14	2.4868055941e-14	1.1832913578e-30	-4.7331654313e-30
2	2.000000e-02	-1.6329931620e-06	1.6329931620e-06	0.0000000000e+00	0.0000000000e+00	-9.4280904200e-07	-9.4280904200e-07	1.8856180830e-06	0.0000000000e+00	-6.6666666700e-07	-6.6666666700e-07	-6.6666666700e-07	2.0000000000e-06	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-2.7416727641e-01	2.7416727641e-01	-5.2041704279e-18	0.0000000000e+00	-1.5829055085e-01	-1.5829055085e-01	3.1658110169e-01	8.8209647919e-13	-1.1192832191e-01	-1.1192832191e-01	-1.1192832192e-01	3.3578496575e-01	-2.5383423848e-15	-2.5383423848e-15	3.6493482796e-15	8.5053627552e-15	3.0190617462e-15	-3.0190642873e-15	-3.8116482626e-21	5.7174723940e-21	1.3880997004e-15	-1.3880911242e-15	-9.5291206566e-21	9.5291206566e-22
3	3.000000e-02	-2.4494897430e-06	2.4494897430e-06	0.0000000000e+00	0.0000000000e+00	-1.4142135630e-06	-1.4142135630e-06	2.8284271245e-06	0.0000000000e+00	-1.0000000005e-06	-1.0000000005e-06	-1.0000000005e-06	3.0000000000e-06	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-2.4046494223e-01	2.4046494223e-01	0.0000000000e+00	5.2041704279e-18	-1.3883249913e-01	-1.3883249913e-01	2.7766499827e-01	-2.9278662828e-14	-9.8169401597e-02	-9.8169401597e-02	-9.8169401606e-02	2.9450820480e-01	-2.1525546645e-15	-2.1525546645e-15	3.3264051100e-15	7.1866544291e-15	2.5188566036e-15	-2.5188591447e-15	-3.1763735522e-21	5.3998350387e-21	1.2193475498e-15	-1.2193389736e-15	-6.9880218148e-21	1.2705494209e-21
4	4.000000e-02	-3.2659863240e-06	3.2659863240e-06	0.0000000000e+00	0.0000000000e+00	-1.8856180840e-06	-1.8856180840e-06	3.7712361660e-06	0.0000000000e+00	-1.3333333340e-06	-1.3333333340e-06	-1.3333333340e-06	4.0000000000e-06	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-2.1090550703e-01	2.1090550703e-01	0.0000000000e+00	0.0000000000e+00	-1.2176635126e-01	-1.2176635126e-01	2.4353270252e-01	-7.2994735256e-13	-8.6101812706e-02	-8.6101812706e-02	-8.6101812715e-02	2.5830543813e-01	-1.8232549361e-15	-1.8232549361e-15	3.0277052939e-15	6.0636361248e-15	2.0960088625e-15	-2.0960101330e-15	-1.5881867761e-21	1.9058241313e-21	1.0711017492e-15	-1.0710947611e-15	-5.0821976835e-21	3.1763735522e-22
5	5.000000e-02	-4.0824829050e-06	4.0824829050e-06	0.0000000000e+00	0.0000000000e+00	-2.3570226050e-06	-2.3570226050e-06	4.7140452075e-06	0.0000000000e+00	-1.6666666675e-06	-1.6666666675e-06	-1.6666666675e-06	5.0000000000e-06	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.8497970008e-01	1.8497970008e-01	0.0000000000e+00	-2.6020852140e-18	-1.0679807964e-01	-1.0679807964e-01	2.1359615928e-01	-1.2579312592e-12	-7.5517646340e-02	-7.5517646340e-02	-7.5517646349e-02	2.2655293903e-01	-1.5423866459e-15	-1.5423866459e-15	2.7521866520e-15	5.1081105390e-15	1.7390467321e-15	-1.7390467321e-15	-2.2234614865e-21	3.1763735522e-21	9.4087964501e-16	-9.4087329226e-16	-6.0351097492e-21	3.1763735522e-22
6	6.000000e-02	-4.8989794860e-06	4.8989794860e-06	0.0000000000e+00	0.0000000000e+00	-2.8284271260e-06	-2.8284271260e-06	5.6568542490e-06	0.0000000000e+00	-2.0000000010e-06	-2.0000000010e-06	-2.0000000010e-06	6.0000000000e-06	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.6224085338e-01	1.6224085338e-01	0.0000000000e+00	0.0000000000e+00	-9.3669800376e-02	-9.3669800376e-02	1.8733960075e-01	-1.6450382723e-12	-6.6234551045e-02	-6.6234551045e-02	-6.6234551053e-02	1.9870365314e-01	-1.3030230759e-15	-1.3030230759e-15	2.4986459740e-15	4.2958813285e-15	1.4381844409e-15	-1.4381857115e-15	-1.5881867761e-21	1.5881867761e-21	8.2648953955e-16	-8.2648382207e-16	-3.6528295850e-21	6.3527471044e-22
7	7.000000e-02	-5.7154760670e-06	5.7154760670e-06	0.0000000000e+00	0.0000000000e+00	-3.2998316470e-06	-3.2998316470e-06	6.5996632905e-06	0.0000000000e+00	-2.3333333345e-06	-2.3333333345e-06	-2.3333333345e-06	7.0000000000e-06	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.4229720609e-01	1.4229720609e-01	0.0000000000e+00	2.6020852140e-18	-8.2155330245e-02	-8.2155330245e-02	1.6431066049e-01	-1.9179813987e-12	-5.8092591133e-02	-5.8092591133e-02	-5.8092591141e-02	1.7427777341e-01	-1.0991974085e-15	-1.0991974085e-15	2.2658495563e-15	3.6061495993e-15	1.1850058695e-15	-1.1850084106e-15	-1.5881867761e-21	4.1292856179e-21	7.2600099176e-16	-7.2599781538e-16	-6.1939284268e-21	6.3527471044e-22
8	8.000000e-02	-6.5319726480e-06	6.5319726480e-06	0.0000000000e+00	0.0000000000e+00	-3.7712361680e-06	-3.7712361680e-06	7.5424723320e-06	0.0000000000e+00	-2.6666666680e-06	-2.6666666680e-06	-2.6666666680e-06	8.0000000000e-06	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.2480515505e-01	1.2480515505e-01	0.0000000000e+00	0.0000000000e+00	-7.2056289867e-02	-7.2056289867e-02	1.4411257974e-01	-2.0989772420e-12	-5.0951491197e-02	-5.0951491197e-02	-5.0951491205e-02	1.5285447360e-01	-9.2579472937e-16	-9.2579472937e-16	2.0525370141e-15	3.0210768376e-15	9.7234257795e-16	-9.7234257795e-16	-1.1117307433e-21	1.2705494209e-21	6.3773131775e-16	-6.3772671200e-16	-2.2234614865e-21	4.7645603283e-22
9	9.000000e-02	-7.3484692290e-06	7.3484692290e-06	0.0000000000e+00	0.0000000000e+00	-4.2426406890e-06	-4.2426406890e-06	8.4852813735e-06	0.0000000000e+00	-3.0000000015e-06	-3.0000000015e-06	-3.0000000015e-06	9.0000000000e-06	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.0946333491e-01	1.0946333491e-01	0.0000000000e+00	2.6020852140e-18	-6.3198685879e-02	-6.3198685879e-02	1.2639737176e-01	-2.2064745864e-12	-4.4688219351e-02	-4.4688219351e-02	-4.4688219358e-02	1.3406465806e-01	-7.7841131419e-16	-7.7841131419e-16	1.8574250922e-15	2.5253541933e-15	7.9405336574e-16	-7.9405463629e-16	-1.1117307433e-21	3.0175548746e-21	5.6019222769e-16	-5.6018730431e-16	-3.3351922298e-21	4.7645603283e-22
10	1.000000e-01	-8.1649658100e-06	8.1649658100e-06	0.0000000000e+00	0.0000000000e+00	-4.7140452100e-06	-4.7140452100e-06	9.4280904150e-06	0.0000000000e+00	-3.3333333350e-06	-3.3333333350e-06	-3.3333333350e-06	1.0000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-9.6007426013e-02	9.6007426013e-02	0.0000000000e+00	0.0000000000e+00	-5.5429913255e-02	-5.5429913255e-02	1.1085982651e-01	-2.2558205304e-12	-3.9194867546e-02	-3.9194867546e-02	-3.9194867553e-02	1.1758460265e-01	-6.5327553700e-16	-6.5327553700e-16	1.6792603939e-15	2.1058562558e-15	6.4490483978e-16	-6.4490611033e-16	-1.2705494209e-21	2.3822801642e-21	4.9207648505e-16	-4.9207283222e-16	-1.9058241313e-21	3.1763735522e-22
