#step	time	u[m]	load[N]	reaction[N]	Wint[J]	Wext[J]	Wkin[J]
643	6.430000e-02	-3.165000e-04	-4.824325e+05	4.824343e+05	8.476136e+01	8.476449e+01	2.702059e-05
644	6.440000e-02	-3.170000e-04	-4.828670e+05	4.828660e+05	8.500262e+01	8.500577e+01	2.293644e-05
645	6.450000e-02	-3.175000e-04	-4.834036e+05	4.834024e+05	8.524411e+01	8.524728e+01	2.264100e-05
646	6.460000e-02	-3.180000e-04	-4.838483e+05	4.838513e+05	8.548584e+01	8.548904e+01	2.653185e-05
647	6.470000e-02	-3.185000e-04	-4.842958e+05	4.842928e+05	8.572781e+01	8.573103e+01	2.293581e-05
648	6.480000e-02	-3.190000e-04	-4.848189e+05	4.848200e+05	8.597001e+01	8.597325e+01	2.286122e-05
649	6.490000e-02	-3.195000e-04	-4.852706e+05	4.852716e+05	8.621246e+01	8.621572e+01	2.614794e-05
650	6.500000e-02	-3.200000e-04	-4.857197e+05	4.857176e+05	8.645513e+01	8.645842e+01	2.294913e-05
651	6.510000e-02	-3.205000e-04	-4.862291e+05	4.862305e+05	8.669805e+01	8.670135e+01	2.343606e-05
652	6.520000e-02	-3.210000e-04	-4.866593e+05	4.866594e+05	8.694120e+01	8.694452e+01	2.623681e-05
653	6.530000e-02	-3.215000e-04	-4.871300e+05	4.871290e+05	8.718457e+01	8.718792e+01	2.214108e-05
654	6.540000e-02	-3.220000e-04	-4.876367e+05	4.876372e+05	8.742819e+01	8.743155e+01	2.446210e-05
655	6.550000e-02	-3.225000e-04	-4.880606e+05	4.880614e+05	8.767204e+01	8.767543e+01	2.524748e-05
656	6.560000e-02	-3.230000e-04	-4.885355e+05	4.885339e+05	8.791612e+01	8.791953e+01	2.274521e-05
657	6.570000e-02	-3.235000e-04	-4.890340e+05	4.890350e+05	8.816044e+01	8.816386e+01	2.395088e-05
658	6.580000e-02	-3.240000e-04	-4.894716e+05	4.894718e+05	8.840498e+01	8.840844e+01	2.532491e-05
659	6.590000e-02	-3.245000e-04	-4.899285e+05	4.899277e+05	8.864976e+01	8.865324e+01	2.318640e-05
660	6.600000e-02	-3.250000e-04	-4.904107e+05	4.904114e+05	8.889477e+01	8.889827e+01	2.411866e-05
661	6.610000e-02	-3.255000e-04	-4.908592e+05	4.908592e+05	8.914001e+01	8.914354e+01	2.461730e-05
662	6.620000e-02	-3.260000e-04	-4.913205e+05	4.913198e+05	8.938548e+01	8.938903e+01	2.357895e-05
663	6.630000e-02	-3.265000e-04	-4.917952e+05	4.917961e+05	8.963119e+01	8.963476e+01	2.409024e-05
664	6.640000e-02	-3.270000e-04	-4.922269e+05	4.922271e+05	8.987712e+01	8.988072e+01	2.518943e-05
665	6.650000e-02	-3.275000e-04	-4.926991e+05	4.926982e+05	9.012328e+01	9.012690e+01	2.279264e-05
666	6.660000e-02	-3.280000e-04	-4.931707e+05	4.931718e+05	9.036967e+01	9.037331e+01	2.491497e-05
667	6.670000e-02	-3.285000e-04	-4.935888e+05	4.935884e+05	9.061629e+01	9.061996e+01	2.498551e-05
668	6.680000e-02	-3.290000e-04	-4.940590e+05	4.940584e+05	9.086313e+01	9.086682e+01	2.296246e-05
669	6.690000e-02	-3.295000e-04	-4.945389e+05	4.945399e+05	9.111020e+01	9.111391e+01	2.440135e-05
670	6.700000e-02	-3.300000e-04	-4.949702e+05	4.949697e+05	9.135750e+01	9.136124e+01	2.497435e-05
671	6.710000e-02	-3.305000e-04	-4.954168e+05	4.954167e+05	9.160502e+01	9.160879e+01	2.371479e-05
672	6.720000e-02	-3.310000e-04	-4.958925e+05	4.958926e+05	9.185278e+01	9.185656e+01	2.380242e-05
673	6.730000e-02	-3.315000e-04	-4.963273e+05	4.963276e+05	9.210075e+01	9.210457e+01	2.531406e-05
674	6.740000e-02	-3.320000e-04	-4.967728e+05	4.967722e+05	9.234896e+01	9.235279e+01	2.349784e-05
675	6.750000e-02	-3.325000e-04	-4.972347e+05	4.972354e+05	9.259738e+01	9.260124e+01	2.449181e-05
676	6.760000e-02	-3.330000e-04	-4.976681e+05	4.976679e+05	9.284603e+01	9.284992e+01	2.470038e-05
677	6.770000e-02	-3.335000e-04	-4.981344e+05	4.981341e+05	9.309491e+01	9.309882e+01	2.325632e-05
678	6.780000e-02	-3.340000e-04	-4.985841e+05	4.985845e+05	9.334401e+01	9.334795e+01	2.521692e-05
679	6.790000e-02	-3.345000e-04	-4.990047e+05	4.990046e+05	9.359333e+01	9.359730e+01	2.457363e-05
680	6.800000e-02	-3.350000e-04	-4.994752e+05	4.994745e+05	9.384288e+01	9.384687e+01	2.319181e-05
681	6.810000e-02	-3.355000e-04	-4.999201e+05	4.999210e+05	9.409265e+01	9.409667e+01	2.553379e-05
682	6.820000e-02	-3.360000e-04	-5.003438e+05	5.003432e+05	9.434264e+01	9.434669e+01	2.422883e-05
683	6.830000e-02	-3.365000e-04	-5.008088e+05	5.008089e+05	9.459285e+01	9.459692e+01	2.360336e-05
684	6.840000e-02	-3.370000e-04	-5.012121e+05	5.012127e+05	9.484328e+01	9.484738e+01	2.690108e-05
685	6.850000e-02	-3.375000e-04	-5.016733e+05	5.016718e+05	9.509393e+01	9.509805e+01	2.204853e-05
686	6.860000e-02	-3.380000e-04	-5.021630e+05	5.021645e+05	9.534481e+01	9.534896e+01	2.503862e-05
687	6.870000e-02	-3.385000e-04	-5.025266e+05	5.025262e+05	9.559590e+01	9.560009e+01	2.725448e-05
688	6.880000e-02	-3.390000e-04	-5.029879e+05	5.029868e+05	9.584721e+01	9.585142e+01	2.179116e-05
689	6.890000e-02	-3.395000e-04	-5.034752e+05	5.034763e+05	9.609875e+01	9.610298e+01	2.538799e-05
690	6.900000e-02	-3.400000e-04	-5.038351e+05	5.038353e+05	9.635050e+01	9.635477e+01	2.708588e-05
691	6.910000e-02	-3.405000e-04	-5.042812e+05	5.042800e+05	9.660245e+01	9.660675e+01	2.225725e-05
692	6.920000e-02	-3.410000e-04	-5.047711e+05	5.047719e+05	9.685464e+01	9.685896e+01	2.465607e-05
693	6.930000e-02	-3.415000e-04	-5.051526e+05	5.051532e+05	9.710704e+01	9.711139e+01	2.690497e-05
694	6.940000e-02	-3.420000e-04	-5.055549e+05	5.055534e+05	9.735965e+01	9.736403e+01	2.376495e-05
695	6.950000e-02	-3.425000e-04	-5.060667e+05	5.060672e+05	9.761248e+01	9.761688e+01	2.253535e-05
696	6.960000e-02	-3.430000e-04	-5.064524e+05	5.064535e+05	9.786552e+01	9.786996e+01	2.945660e-05
697	6.970000e-02	-3.435000e-04	-5.068388e+05	5.068375e+05	9.811877e+01	9.812324e+01	2.290356e-05
698	6.980000e-02	-3.440000e-04	-5.073630e+05	5.073628e+05	9.837225e+01	9.837673e+01	2.298298e-05
699	6.990000e-02	-3.445000e-04	-5.077228e+05	5.077249e+05	9.862593e+01	9.863047e+01	3.013260e-05
700	7.000000e-02	-3.450000e-04	-5.081228e+05	5.081202e+05	9.887983e+01	9.888438e+01	2.231516e-05
701	7.010000e-02	-3.455000e-04	-5.086416e+05	5.086429e+05	9.913394e+01	9.913852e+01	2.342181e-05
702	7.020000e-02	-3.460000e-04	-5.090085e+05	5.090088e+05	9.938826e+01	9.939289e+01	2.932277e-05
703	7.030000e-02	-3.465000e-04	-5.094025e+05	5.094010e+05	9.964279e+01	9.964745e+01	2.292413e-05
704	7.040000e-02	-3.470000e-04	-5.099041e+05	5.099057e+05	9.989754e+01	9.990222e+01	2.334184e-05
705	7.050000e-02	-3.475000e-04	-5.102822e+05	5.102810e+05	1.001525e+02	1.001572e+02	2.890486e-05
706	7.060000e-02	-3.480000e-04	-5.106574e+05	5.106583e+05	1.004077e+02	1.004124e+02	2.349453e-05
707	7.070000e-02	-3.485000e-04	-5.111404e+05	5.111392e+05	1.006630e+02	1.006678e+02	2.359016e-05
708	7.080000e-02	-3.490000e-04	-5.115161e+05	5.115168e+05	1.009186e+02	1.009234e+02	2.841363e-05
709	7.090000e-02	-3.495000e-04	-5.118789e+05	5.118800e+05	1.011744e+02	1.011792e+02	2.425784e-05
710	7.100000e-02	-3.500000e-04	-5.124172e+05	5.124134e+05	1.014304e+02	1.014353e+02	2.154283e-05
711	7.110000e-02	-3.505000e-04	-5.128191e+05	5.128237e+05	1.016866e+02	1.016915e+02	3.048287e-05
712	7.120000e-02	-3.510000e-04	-5.131242e+05	5.131225e+05	1.019430e+02	1.019480e+02	2.554087e-05
713	7.130000e-02	-3.515000e-04	-5.136497e+05	5.136466e+05	1.021997e+02	1.022046e+02	2.119884e-05
714	7.140000e-02	-3.520000e-04	-5.140743e+05	5.140801e+05	1.024565e+02	1.024615e+02	3.012669e-05
715	7.150000e-02	-3.525000e-04	-5.143571e+05	5.143523e+05	1.027135e+02	1.027186e+02	2.699870e-05
716	7.160000e-02	-3.530000e-04	-5.148741e+05	5.148751e+05	1.029708e+02	1.029758e+02	2.072863e-05
717	7.170000e-02	-3.535000e-04	-5.152969e+05	5.152990e+05	1.032282e+02	1.032333e+02	3.166097e-05
718	7.180000e-02	-3.540000e-04	-5.155814e+05	5.155790e+05	1.034859e+02	1.034910e+02	2.581971e-05
719	7.190000e-02	-3.545000e-04	-5.161147e+05	5.161152e+05	1.037437e+02	1.037489e+02	2.080112e-05
720	7.200000e-02	-3.550000e-04	-5.165384e+05	5.165392e+05	1.040018e+02	1.040070e+02	3.110495e-05
721	7.210000e-02	-3.555000e-04	-5.168094e+05	5.168091e+05	1.042600e+02	1.042653e+02	2.673053e-05
722	7.220000e-02	-3.560000e-04	-5.173168e+05	5.173153e+05	1.045185e+02	1.045238e+02	2.090108e-05
723	7.230000e-02	-3.565000e-04	-5.177451e+05	5.177472e+05	1.047772e+02	1.047825e+02	3.053374e-05
724	7.240000e-02	-3.570000e-04	-5.180224e+05	5.180223e+05	1.050360e+02	1.050414e+02	2.676550e-05
725	7.250000e-02	-3.575000e-04	-5.185242e+05	5.185215e+05	1.052951e+02	1.053005e+02	2.106676e-05
726	7.260000e-02	-3.580000e-04	-5.189658e+05	5.189693e+05	1.055544e+02	1.055598e+02	2.936934e-05
727	7.270000e-02	-3.585000e-04	-5.192350e+05	5.192340e+05	1.058139e+02	1.058193e+02	2.813071e-05
728	7.280000e-02	-3.590000e-04	-5.196912e+05	5.196890e+05	1.060735e+02	1.060790e+02	2.151704e-05
729	7.290000e-02	-3.595000e-04	-5.201652e+05	5.201683e+05	1.063334e+02	1.063389e+02	2.661567e-05
730	7.300000e-02	-3.600000e-04	-5.204501e+05	5.204493e+05	1.065935e+02	1.065990e+02	2.983608e-05
731	7.310000e-02	-3.605000e-04	-5.208592e+05	5.208577e+05	1.068537e+02	1.068593e+02	2.187254e-05
732	7.320000e-02	-3.610000e-04	-5.213527e+05	5.213543e+05	1.071142e+02	1.071198e+02	2.505163e-05
733	7.330000e-02	-3.615000e-04	-5.216157e+05	5.216164e+05	1.073748e+02	1.073805e+02	3.284892e-05
734	7.340000e-02	-3.620000e-04	-5.220265e+05	5.220238e+05	1.076357e+02	1.076414e+02	2.084111e-05
735	7.350000e-02	-3.625000e-04	-5.225556e+05	5.225573e+05	1.078967e+02	1.079025e+02	2.515463e-05
736	7.360000e-02	-3.630000e-04	-5.227794e+05	5.227811e+05	1.081580e+02	1.081638e+02	3.554523e-05
737	7.370000e-02	-3.635000e-04	-5.231711e+05	5.231674e+05	1.084194e+02	1.084252e+02	2.053567e-05
738	7.380000e-02	-3.640000e-04	-5.237508e+05	5.237529e+05	1.086811e+02	1.086869e+02	2.361821e-05
739	7.390000e-02	-3.645000e-04	-5.239580e+05	5.239601e+05	1.089429e+02	1.089488e+02	3.961103e-05
740	7.400000e-02	-3.650000e-04	-5.243207e+05	5.243170e+05	1.092049e+02	1.092108e+02	2.022468e-05
741	7.410000e-02	-3.655000e-04	-5.249102e+05	5.249112e+05	1.094671e+02	1.094731e+02	2.386799e-05
742	7.420000e-02	-3.660000e-04	-5.251215e+05	5.251251e+05	1.097295e+02	1.097356e+02	3.872578e-05
743	7.430000e-02	-3.665000e-04	-5.253939e+05	5.253900e+05	1.099921e+02	1.099982e+02	2.268530e-05
744	7.440000e-02	-3.670000e-04	-5.260467e+05	5.260453e+05	1.102549e+02	1.102609e+02	2.051223e-05
745	7.450000e-02	-3.675000e-04	-5.263868e+05	5.263923e+05	1.105179e+02	1.105240e+02	3.920312e-05
746	7.460000e-02	-3.680000e-04	-5.265528e+05	5.265500e+05	1.107810e+02	1.107872e+02	2.720148e-05
747	7.470000e-02	-3.685000e-04	-5.271362e+05	5.271319e+05	1.110444e+02	1.110506e+02	2.023517e-05
748	7.480000e-02	-3.690000e-04	-5.275350e+05	5.275429e+05	1.113079e+02	1.113142e+02	3.717634e-05
749	7.490000e-02	-3.695000e-04	-5.276876e+05	5.276838e+05	1.115717e+02	1.115780e+02	2.942913e-05
750	7.500000e-02	-3.700000e-04	-5.282427e+05	5.282380e+05	1.118356e+02	1.118419e+02	2.033380e-05
751	7.510000e-02	-3.705000e-04	-5.287076e+05	5.287167e+05	1.120997e+02	1.121061e+02	3.363272e-05
752	7.520000e-02	-3.710000e-04	-5.288409e+05	5.288361e+05	1.123640e+02	1.123705e+02	3.312982e-05
753	7.530000e-02	-3.715000e-04	-5.293334e+05	5.293298e+05	1.126285e+02	1.126350e+02	2.020173e-05
754	7.540000e-02	-3.720000e-04	-5.298548e+05	5.298624e+05	1.128932e+02	1.128997e+02	2.993497e-05
755	7.550000e-02	-3.725000e-04	-5.299887e+05	5.299848e+05	1.131581e+02	1.131647e+02	3.623724e-05
756	7.560000e-02	-3.730000e-04	-5.304126e+05	5.304099e+05	1.134231e+02	1.134297e+02	2.017104e-05
757	7.570000e-02	-3.735000e-04	-5.309667e+05	5.309718e+05	1.136883e+02	1.136950e+02	2.653894e-05
758	7.580000e-02	-3.740000e-04	-5.310458e+05	5.310446e+05	1.139537e+02	1.139605e+02	4.543319e-05
759	7.590000e-02	-3.745000e-04	-5.314942e+05	5.314898e+05	1.142193e+02	1.142261e+02	2.029561e-05
760	7.600000e-02	-3.750000e-04	-5.321463e+05	5.321508e+05	1.144851e+02	1.144919e+02	2.756153e-05
761	7.610000e-02	-3.755000e-04	-5.321854e+05	5.321864e+05	1.147511e+02	1.147580e+02	4.667833e-05
762	7.620000e-02	-3.760000e-04	-5.325717e+05	5.325660e+05	1.150172e+02	1.150241e+02	1.963166e-05
763	7.630000e-02	-3.765000e-04	-5.332104e+05	5.332149e+05	1.152836e+02	1.152905e+02	2.515580e-05
764	7.640000e-02	-3.770000e-04	-5.333292e+05	5.333297e+05	1.155501e+02	1.155571e+02	4.393471e-05
765	7.650000e-02	-3.775000e-04	-5.336487e+05	5.336456e+05	1.158168e+02	1.158238e+02	2.045805e-05
766	7.660000e-02	-3.780000e-04	-5.342637e+05	5.342643e+05	1.160837e+02	1.160907e+02	2.255994e-05
767	7.670000e-02	-3.785000e-04	-5.344644e+05	5.344670e+05	1.163508e+02	1.163579e+02	4.268860e-05
768	7.680000e-02	-3.790000e-04	-5.347210e+05	5.347195e+05	1.166180e+02	1.166252e+02	2.181022e-05
769	7.690000e-02	-3.795000e-04	-5.353048e+05	5.353011e+05	1.168854e+02	1.168926e+02	2.187025e-05
770	7.700000e-02	-3.800000e-04	-5.355764e+05	5.355833e+05	1.171530e+02	1.171603e+02	3.852278e-05
771	7.710000e-02	-3.805000e-04	-5.357977e+05	5.357941e+05	1.174208e+02	1.174281e+02	2.478842e-05
772	7.720000e-02	-3.810000e-04	-5.363350e+05	5.363310e+05	1.176887e+02	1.176961e+02	2.120126e-05
773	7.730000e-02	-3.815000e-04	-5.366763e+05	5.366848e+05	1.179569e+02	1.179643e+02	3.579453e-05
774	7.740000e-02	-3.820000e-04	-5.368718e+05	5.368660e+05	1.182252e+02	1.182327e+02	2.771165e-05
775	7.750000e-02	-3.825000e-04	-5.373618e+05	5.373598e+05	1.184937e+02	1.185012e+02	2.097303e-05
776	7.760000e-02	-3.830000e-04	-5.377720e+05	5.377788e+05	1.187624e+02	1.187699e+02	3.194533e-05
777	7.770000e-02	-3.835000e-04	-5.379137e+05	5.379087e+05	1.190312e+02	1.190388e+02	3.383566e-05
778	7.780000e-02	-3.840000e-04	-5.383564e+05	5.383554e+05	1.193002e+02	1.193078e+02	2.034709e-05
779	7.790000e-02	-3.845000e-04	-5.388643e+05	5.388694e+05	1.195694e+02	1.195771e+02	2.833034e-05
780	7.800000e-02	-3.850000e-04	-5.389999e+05	5.389965e+05	1.198388e+02	1.198465e+02	3.790404e-05
781	7.810000e-02	-3.855000e-04	-5.393179e+05	5.393174e+05	1.201083e+02	1.201161e+02	2.170522e-05
782	7.820000e-02	-3.860000e-04	-5.398847e+05	5.398865e+05	1.203780e+02	1.203858e+02	2.257776e-05
783	7.830000e-02	-3.865000e-04	-5.401210e+05	5.401199e+05	1.206479e+02	1.206558e+02	3.962395e-05
784	7.840000e-02	-3.870000e-04	-5.403466e+05	5.403478e+05	1.209180e+02	1.209259e+02	2.425642e-05
785	7.850000e-02	-3.875000e-04	-5.408792e+05	5.408767e+05	1.211882e+02	1.211961e+02	2.147792e-05
786	7.860000e-02	-3.880000e-04	-5.411719e+05	5.411738e+05	1.214586e+02	1.214666e+02	3.798849e-05
787	7.870000e-02	-3.885000e-04	-5.413465e+05	5.413487e+05	1.217291e+02	1.217372e+02	2.742427e-05
788	7.880000e-02	-3.890000e-04	-5.417124e+05	5.417063e+05	1.219998e+02	1.220080e+02	2.476146e-05
789	7.890000e-02	-3.895000e-04	-5.422126e+05	5.422171e+05	1.222707e+02	1.222789e+02	2.279249e-05
790	7.900000e-02	-3.900000e-04	-5.425427e+05	5.425426e+05	1.225418e+02	1.225500e+02	3.418881e-05
791	7.910000e-02	-3.905000e-04	-5.427241e+05	5.427217e+05	1.228131e+02	1.228213e+02	2.940286e-05
792	7.920000e-02	-3.910000e-04	-5.431808e+05	5.431823e+05	1.230845e+02	1.230928e+02	2.136044e-05
793	7.930000e-02	-3.915000e-04	-5.435512e+05	5.435511e+05	1.233561e+02	1.233644e+02	3.256736e-05
794	7.940000e-02	-3.920000e-04	-5.437438e+05	5.437441e+05	1.236278e+02	1.236362e+02	3.025218e-05
795	7.950000e-02	-3.925000e-04	-5.441482e+05	5.441469e+05	1.238997e+02	1.239081e+02	2.194650e-05
796	7.960000e-02	-3.930000e-04	-5.445542e+05	5.445547e+05	1.241718e+02	1.241803e+02	2.890508e-05
797	7.970000e-02	-3.935000e-04	-5.447553e+05	5.447575e+05	1.244440e+02	1.244526e+02	3.309560e-05
798	7.980000e-02	-3.940000e-04	-5.450864e+05	5.450825e+05	1.247164e+02	1.247250e+02	2.260874e-05
799	7.990000e-02	-3.945000e-04	-5.455297e+05	5.455318e+05	1.249889e+02	1.249976e+02	2.616895e-05
800	8.000000e-02	-3.950000e-04	-5.457521e+05	5.457537e+05	1.252617e+02	1.252704e+02	3.407689e-05
801	8.010000e-02	-3.955000e-04	-5.460288e+05	5.460256e+05	1.255345e+02	1.255433e+02	2.431590e-05
802	8.020000e-02	-3.960000e-04	-5.464822e+05	5.464833e+05	1.258076e+02	1.258164e+02	2.368908e-05
803	8.030000e-02	-3.965000e-04	-5.467587e+05	5.467602e+05	1.260808e+02	1.260897e+02	3.377753e-05
804	8.040000e-02	-3.970000e-04	-5.469809e+05	5.469799e+05	1.263542e+02	1.263631e+02	2.724164e-05
805	8.050000e-02	-3.975000e-04	-5.473945e+05	5.473921e+05	1.266277e+02	1.266366e+02	2.275382e-05
806	8.060000e-02	-3.980000e-04	-5.477396e+05	5.477442e+05	1.269014e+02	1.269104e+02	3.106037e-05
807	8.070000e-02	-3.985000e-04	-5.479407e+05	5.479372e+05	1.271752e+02	1.271843e+02	3.048183e-05
808	8.080000e-02	-3.990000e-04	-5.483021e+05	5.483014e+05	1.274492e+02	1.274583e+02	2.282773e-05
809	8.090000e-02	-3.995000e-04	-5.486884e+05	5.486920e+05	1.277233e+02	1.277325e+02	2.850400e-05
810	8.100000e-02	-4.000000e-04	-5.488945e+05	5.488913e+05	1.279976e+02	1.280069e+02	3.235815e-05
811	8.110000e-02	-4.005000e-04	-5.492057e+05	5.492066e+05	1.282721e+02	1.282813e+02	2.372765e-05
812	8.120000e-02	-4.010000e-04	-5.496137e+05	5.496136e+05	1.285467e+02	1.285560e+02	2.597743e-05
813	8.130000e-02	-4.015000e-04	-5.498402e+05	5.498410e+05	1.288215e+02	1.288308e+02	3.397724e-05
814	8.140000e-02	-4.020000e-04	-5.499797e+05	5.499798e+05	1.290963e+02	1.291058e+02	3.186277e-05
815	8.150000e-02	-4.025000e-04	-5.504883e+05	5.504844e+05	1.293714e+02	1.293808e+02	2.039126e-05
816	8.160000e-02	-4.030000e-04	-5.509402e+05	5.509455e+05	1.296467e+02	1.296562e+02	3.374627e-05
817	8.170000e-02	-4.035000e-04	-5.509572e+05	5.509561e+05	1.299220e+02	1.299316e+02	4.224742e-05
818	8.180000e-02	-4.040000e-04	-5.512481e+05	5.512442e+05	1.301975e+02	1.302071e+02	2.152155e-05
819	8.190000e-02	-4.045000e-04	-5.518239e+05	5.518271e+05	1.304732e+02	1.304828e+02	2.318565e-05
820	8.200000e-02	-4.050000e-04	-5.520096e+05	5.520102e+05	1.307490e+02	1.307588e+02	4.366644e-05
821	8.210000e-02	-4.055000e-04	-5.521476e+05	5.521465e+05	1.310250e+02	1.310348e+02	2.641636e-05
822	8.220000e-02	-4.060000e-04	-5.526546e+05	5.526521e+05	1.313011e+02	1.313110e+02	2.126013e-05
823	8.230000e-02	-4.065000e-04	-5.529608e+05	5.529657e+05	1.315774e+02	1.315873e+02	3.820365e-05
824	8.240000e-02	-4.070000e-04	-5.530663e+05	5.530642e+05	1.318538e+02	1.318638e+02	3.140163e-05
825	8.250000e-02	-4.075000e-04	-5.534573e+05	5.534542e+05	1.321304e+02	1.321404e+02	2.171931e-05
826	8.260000e-02	-4.080000e-04	-5.538741e+05	5.538781e+05	1.324071e+02	1.324172e+02	2.905177e-05
827	8.270000e-02	-4.085000e-04	-5.540334e+05	5.540335e+05	1.326840e+02	1.326942e+02	3.555468e-05
828	8.280000e-02	-4.090000e-04	-5.542879e+05	5.542829e+05	1.329610e+02	1.329712e+02	2.436182e-05
829	8.290000e-02	-4.095000e-04	-5.547321e+05	5.547374e+05	1.332382e+02	1.332484e+02	2.380931e-05
830	8.300000e-02	-4.100000e-04	-5.549742e+05	5.549724e+05	1.335155e+02	1.335258e+02	3.624542e-05
831	8.310000e-02	-4.105000e-04	-5.551456e+05	5.551437e+05	1.337929e+02	1.338033e+02	2.806457e-05
832	8.320000e-02	-4.110000e-04	-5.555647e+05	5.555682e+05	1.340705e+02	1.340810e+02	2.224193e-05
833	8.330000e-02	-4.115000e-04	-5.558854e+05	5.558820e+05	1.343483e+02	1.343588e+02	3.318649e-05
834	8.340000e-02	-4.120000e-04	-5.560327e+05	5.560357e+05	1.346262e+02	1.346367e+02	3.209117e-05
835	8.350000e-02	-4.125000e-04	-5.563786e+05	5.563769e+05	1.349042e+02	1.349148e+02	2.247109e-05
836	8.360000e-02	-4.130000e-04	-5.567604e+05	5.567591e+05	1.351824e+02	1.351930e+02	2.895437e-05
837	8.370000e-02	-4.135000e-04	-5.569197e+05	5.569245e+05	1.354607e+02	1.354714e+02	3.518881e-05
838	8.380000e-02	-4.140000e-04	-5.571912e+05	5.571854e+05	1.357392e+02	1.357499e+02	2.367978e-05
839	8.390000e-02	-4.145000e-04	-5.576057e+05	5.576079e+05	1.360178e+02	1.360286e+02	2.564258e-05
840	8.400000e-02	-4.150000e-04	-5.578141e+05	5.578172e+05	1.362965e+02	1.363074e+02	3.546845e-05
841	8.410000e-02	-4.155000e-04	-5.580240e+05	5.580184e+05	1.365754e+02	1.365864e+02	2.660130e-05
842	8.420000e-02	-4.160000e-04	-5.584225e+05	5.584262e+05	1.368545e+02	1.368654e+02	2.357221e-05
843	8.430000e-02	-4.165000e-04	-5.586450e+05	5.586443e+05	1.371336e+02	1.371447e+02	3.827820e-05
844	8.440000e-02	-4.170000e-04	-5.588402e+05	5.588408e+05	1.374129e+02	1.374240e+02	2.569790e-05
845	8.450000e-02	-4.175000e-04	-5.592707e+05	5.592678e+05	1.376924e+02	1.377035e+02	2.319248e-05
846	8.460000e-02	-4.180000e-04	-5.595278e+05	5.595311e+05	1.379720e+02	1.379832e+02	3.606832e-05
847	8.470000e-02	-4.185000e-04	-5.596453e+05	5.596456e+05	1.382517e+02	1.382630e+02	3.173901e-05
848	8.480000e-02	-4.190000e-04	-5.600321e+05	5.600265e+05	1.385315e+02	1.385428e+02	2.164363e-05
849	8.490000e-02	-4.195000e-04	-5.603987e+05	5.604056e+05	1.388115e+02	1.388229e+02	3.178344e-05
850	8.500000e-02	-4.200000e-04	-5.604190e+05	5.604161e+05	1.390916e+02	1.391031e+02	4.406976e-05
851	8.510000e-02	-4.205000e-04	-5.607638e+05	5.607610e+05	1.393719e+02	1.393834e+02	2.024663e-05
852	8.520000e-02	-4.210000e-04	-5.613112e+05	5.613157e+05	1.396523e+02	1.396638e+02	2.728267e-05
853	8.530000e-02	-4.215000e-04	-5.613385e+05	5.613361e+05	1.399328e+02	1.399445e+02	4.862146e-05
854	8.540000e-02	-4.220000e-04	-5.615109e+05	5.615115e+05	1.402135e+02	1.402252e+02	2.289507e-05
855	8.550000e-02	-4.225000e-04	-5.619707e+05	5.619691e+05	1.404943e+02	1.405060e+02	2.437444e-05
856	8.560000e-02	-4.230000e-04	-5.622175e+05	5.622192e+05	1.407752e+02	1.407870e+02	3.531352e-05
857	8.570000e-02	-4.235000e-04	-5.623845e+05	5.623855e+05	1.410563e+02	1.410681e+02	2.947060e-05
858	8.580000e-02	-4.240000e-04	-5.627131e+05	5.627079e+05	1.413375e+02	1.413494e+02	2.407918e-05
859	8.590000e-02	-4.245000e-04	-5.630394e+05	5.630459e+05	1.416188e+02	1.416308e+02	3.037331e-05
860	8.600000e-02	-4.250000e-04	-5.631037e+05	5.631006e+05	1.419002e+02	1.419123e+02	4.064735e-05
861	8.610000e-02	-4.255000e-04	-5.634371e+05	5.634347e+05	1.421818e+02	1.421939e+02	2.070804e-05
862	8.620000e-02	-4.260000e-04	-5.639258e+05	5.639303e+05	1.424636e+02	1.424757e+02	2.761692e-05
863	8.630000e-02	-4.265000e-04	-5.639624e+05	5.639599e+05	1.427454e+02	1.427577e+02	4.723686e-05
864	8.640000e-02	-4.270000e-04	-5.641476e+05	5.641477e+05	1.430274e+02	1.430397e+02	2.301071e-05
865	8.650000e-02	-4.275000e-04	-5.646463e+05	5.646452e+05	1.433095e+02	1.433218e+02	2.288693e-05
866	8.660000e-02	-4.280000e-04	-5.648313e+05	5.648341e+05	1.435917e+02	1.436042e+02	4.317947e-05
867	8.670000e-02	-4.285000e-04	-5.649274e+05	5.649254e+05	1.438741e+02	1.438866e+02	2.870378e-05
868	8.680000e-02	-4.290000e-04	-5.653238e+05	5.653232e+05	1.441566e+02	1.441691e+02	2.221868e-05
869	8.690000e-02	-4.295000e-04	-5.656262e+05	5.656268e+05	1.444392e+02	1.444518e+02	3.511017e-05
870	8.700000e-02	-4.300000e-04	-5.657108e+05	5.657133e+05	1.447219e+02	1.447346e+02	3.429410e-05
871	8.710000e-02	-4.305000e-04	-5.660279e+05	5.660222e+05	1.450048e+02	1.450175e+02	2.271976e-05
872	8.720000e-02	-4.310000e-04	-5.663947e+05	5.663987e+05	1.452878e+02	1.453006e+02	2.927154e-05
873	8.730000e-02	-4.315000e-04	-5.664913e+05	5.664933e+05	1.455709e+02	1.455838e+02	3.990996e-05
874	8.740000e-02	-4.320000e-04	-5.667252e+05	5.667179e+05	1.458542e+02	1.458671e+02	2.339080e-05
