#step	time	ux0	ux1	ux2	ux3	uy0	uy1	uy2	uy3	uz0	uz1	uz2	uz3	fx0	fx1	fx2	fx3	fy0	fy1	fy2	fy3	fz0	fz1	fz2	fz3	fx0	fx1	fx2	fx3	fy0	fy1	fy2	fy3	fz0	fz1	fz2	fz3	mx0	mx1	mx2	mx3	my0	my1	my2	my3	mz0	mz1	mz2	mz3
56	5.600000e-01	1.3063945296e-05	-1.3063945296e-05	0.0000000000e+00	0.0000000000e+00	7.5424723360e-06	7.5424723360e-06	-1.5084944664e-05	0.0000000000e+00	5.3333333360e-06	5.3333333360e-06	5.3333333360e-06	-1.6000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.7375983669e+01	-4.7375983669e+01	0.0000000000e+00	-6.6613381478e-16	2.7352536926e+01	2.7352536926e+01	-5.4705073850e+01	-1.8274022295e-09	1.9341164345e+01	1.9341164345e+01	1.9341164346e+01	-5.8023493036e+01	2.1146113831e-13	2.1146113831e-13	-9.8860991008e-13	-1.7437119457e-12	-4.7986874890e-13	4.7986907416e-13	6.5052130349e-19	-8.9446679230e-19	8.3274451787e-14	-8.3275996775e-14	1.9515639105e-18	-1.6263032587e-19
57	5.700000e-01	1.3880441877e-05	-1.3880441877e-05	0.0000000000e+00	0.0000000000e+00	8.0138768570e-06	8.0138768570e-06	-1.6027753706e-05	0.0000000000e+00	5.6666666695e-06	5.6666666695e-06	5.6666666695e-06	-1.7000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.1381244832e+01	-5.1381244832e+01	0.0000000000e+00	1.3322676296e-15	2.9664975537e+01	2.9664975537e+01	-5.9329951072e+01	-1.9304318144e-09	2.0976305368e+01	2.0976305368e+01	2.0976305369e+01	-6.2928916105e+01	2.3396275152e-13	2.3396275152e-13	-1.0593534513e-12	-1.8623104361e-12	-5.1862778395e-13	5.1862843447e-13	4.8789097762e-19	-8.9446679230e-19	8.3354140647e-14	-8.3355929581e-14	1.7076184217e-18	-3.2526065175e-19
58	5.800000e-01	1.4696938458e-05	-1.4696938458e-05	0.0000000000e+00	0.0000000000e+00	8.4852813780e-06	8.4852813780e-06	-1.6970562747e-05	0.0000000000e+00	6.0000000030e-06	6.0000000030e-06	6.0000000030e-06	-1.8000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.5725118848e+01	-5.5725118848e+01	1.3322676296e-15	0.0000000000e+00	3.2172912369e+01	3.2172912369e+01	-6.4345824737e+01	-2.0298376313e-09	2.2749684509e+01	2.2749684509e+01	2.2749684511e+01	-6.8249053529e+01	2.5947489600e-13	2.5947489600e-13	-1.1329999439e-12	-1.9840252488e-12	-5.6022829605e-13	5.6022862131e-13	7.3183646643e-19	-9.7578195524e-19	8.1772804673e-14	-8.1774430977e-14	1.9515639105e-18	-8.1315162936e-20
59	5.900000e-01	1.5513435039e-05	-1.5513435039e-05	0.0000000000e+00	0.0000000000e+00	8.9566858990e-06	8.9566858990e-06	-1.7913371789e-05	0.0000000000e+00	6.3333333365e-06	6.3333333365e-06	6.3333333365e-06	-1.9000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.0436232730e+01	-6.0436232730e+01	1.3322676296e-15	0.0000000000e+00	3.4892875238e+01	3.4892875238e+01	-6.9785750473e+01	-2.1253105942e-09	2.4672988698e+01	2.4672988698e+01	2.4672988700e+01	-7.4018966095e+01	2.8825282005e-13	2.8825282005e-13	-1.2097965858e-12	-2.1091227723e-12	-6.0491358016e-13	6.0491390542e-13	6.5052130349e-19	-1.7076184217e-18	7.8387735756e-14	-7.8390012580e-14	1.9515639105e-18	-8.1315162936e-20
60	6.000000e-01	1.6329931620e-05	-1.6329931620e-05	0.0000000000e+00	0.0000000000e+00	9.4280904200e-06	9.4280904200e-06	-1.8856180830e-05	0.0000000000e+00	6.6666666700e-06	6.6666666700e-06	6.6666666700e-06	-2.0000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.5545633676e+01	-6.5545633676e+01	0.0000000000e+00	-1.3322676296e-15	3.7842789250e+01	3.7842789250e+01	-7.5685578497e+01	-2.2165096425e-09	2.6758892900e+01	2.6758892900e+01	2.6758892902e+01	-8.0276678702e+01	3.2057218208e-13	3.2057218208e-13	-1.2900084646e-12	-2.2378856580e-12	-6.5294124274e-13	6.5294124274e-13	9.7578195524e-19	-8.1315162936e-19	7.3049313994e-14	-7.3051509503e-14	2.4394548881e-18	-3.2526065175e-19
61	6.100000e-01	1.7146428201e-05	-1.7146428201e-05	0.0000000000e+00	0.0000000000e+00	9.8994949410e-06	9.8994949410e-06	-1.9798989872e-05	0.0000000000e+00	7.0000000035e-06	7.0000000035e-06	7.0000000035e-06	-2.1000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	7.1086993679e+01	-7.1086993679e+01	0.0000000000e+00	-1.3322676296e-15	4.1042094939e+01	4.1042094939e+01	-8.2084189875e+01	-2.3030990448e-09	2.9021143648e+01	2.9021143648e+01	2.9021143650e+01	-8.7063430946e+01	3.5673254715e-13	3.5673254715e-13	-1.3739231107e-12	-2.3706284331e-12	-7.0459328476e-13	7.0459523632e-13	9.7578195524e-19	-1.6263032587e-18	6.5590192782e-14	-6.5593201443e-14	3.0899761916e-18	-8.1315162936e-20
62	6.200000e-01	1.7962924782e-05	-1.7962924782e-05	0.0000000000e+00	0.0000000000e+00	1.0370899462e-05	1.0370899462e-05	-2.0741798913e-05	0.0000000000e+00	7.3333333370e-06	7.3333333370e-06	7.3333333370e-06	-2.2000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	7.6860477186e+01	-7.6860477186e+01	0.0000000000e+00	-1.3322676296e-15	4.4375417196e+01	4.4375417196e+01	-8.8750834390e+01	-2.5400961334e-09	3.1378158420e+01	3.1378158420e+01	3.1378158422e+01	-9.4134475263e+01	4.1956396040e-13	4.1956396040e-13	-1.4570285083e-12	-2.5575258057e-12	-7.9674222948e-13	7.9674288000e-13	6.5052130349e-19	-2.1141942363e-18	5.1227007662e-14	-5.1229284486e-14	2.5207700510e-18	-2.4394548881e-19
63	6.300000e-01	1.8779421363e-05	-1.8779421363e-05	0.0000000000e+00	0.0000000000e+00	1.0842303983e-05	1.0842303983e-05	-2.1684607955e-05	0.0000000000e+00	7.6666666705e-06	7.6666666705e-06	7.6666666705e-06	-2.3000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	8.2633979879e+01	-8.2633979879e+01	1.3322676296e-15	1.3322676296e-15	4.7708750530e+01	4.7708750530e+01	-9.5417501058e+01	-2.7784921031e-09	3.3735181025e+01	3.3735181025e+01	3.3735181027e+01	-1.0120554308e+02	4.8262175506e-13	4.8262175506e-13	-1.5401111376e-12	-2.7448954568e-12	-8.8924440728e-13	8.8924505780e-13	1.1384122811e-18	-1.1384122811e-18	3.6810886370e-14	-3.6814057662e-14	3.1712913545e-18	-1.6263032587e-19
64	6.400000e-01	1.9595917944e-05	-1.9595917944e-05	0.0000000000e+00	0.0000000000e+00	1.1313708504e-05	1.1313708504e-05	-2.2627416996e-05	0.0000000000e+00	8.0000000040e-06	8.0000000040e-06	8.0000000040e-06	-2.4000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	8.8407482572e+01	-8.8407482572e+01	0.0000000000e+00	0.0000000000e+00	5.1042083865e+01	5.1042083865e+01	-1.0208416773e+02	-3.0168774146e-09	3.6092203630e+01	3.6092203630e+01	3.6092203632e+01	-1.0827661089e+02	5.4567743553e-13	5.4567743553e-13	-1.6231866112e-12	-2.9322670594e-12	-9.8174528403e-13	9.8174658507e-13	1.1384122811e-18	-1.1384122811e-18	2.2399237413e-14	-2.2400945031e-14	3.8218126580e-18	-4.0657581468e-19
65	6.500000e-01	2.0412414525e-05	-2.0412414525e-05	0.0000000000e+00	0.0000000000e+00	1.1785113025e-05	1.1785113025e-05	-2.3570226038e-05	0.0000000000e+00	8.3333333375e-06	8.3333333375e-06	8.3333333375e-06	-2.5000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	9.4180985265e+01	-9.4180985265e+01	0.0000000000e+00	-1.3322676296e-15	5.4375417199e+01	5.4375417199e+01	-1.0875083439e+02	-3.2552680551e-09	3.8449226235e+01	3.8449226235e+01	3.8449226237e+01	-1.1534767871e+02	6.0873441704e-13	6.0873441704e-13	-1.7062705415e-12	-3.1196367104e-12	-1.0742481123e-12	1.0742487629e-12	9.7578195524e-19	-4.8789097762e-19	7.9854742610e-15	-7.9884016069e-15	3.2526065175e-18	-3.2526065175e-19
66	6.600000e-01	2.1228911106e-05	-2.1228911106e-05	0.0000000000e+00	0.0000000000e+00	1.2256517546e-05	1.2256517546e-05	-2.4513035079e-05	0.0000000000e+00	8.6666666710e-06	8.6666666710e-06	8.6666666710e-06	-2.6000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	9.9954487958e+01	-9.9954487958e+01	2.6645352591e-15	-2.6645352591e-15	5.7708750533e+01	5.7708750533e+01	-1.1541750106e+02	-3.4936480375e-09	4.0806248840e+01	4.0806248840e+01	4.0806248842e+01	-1.2241874652e+02	6.7178944699e-13	6.7178944699e-13	-1.7893486172e-12	-3.3070057109e-12	-1.1667470375e-12	1.1667483386e-12	1.3010426070e-18	-2.1141942363e-18	-6.4284515211e-15	6.4245483933e-15	2.6020852140e-18	-3.2526065175e-19
67	6.700000e-01	2.2045407687e-05	-2.2045407687e-05	0.0000000000e+00	0.0000000000e+00	1.2727922067e-05	1.2727922067e-05	-2.5455844121e-05	0.0000000000e+00	9.0000000045e-06	9.0000000045e-06	9.0000000045e-06	-2.7000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.0572799065e+02	-1.0572799065e+02	-2.6645352591e-15	0.0000000000e+00	6.1042083867e+01	6.1042083867e+01	-1.2208416773e+02	-3.7320493362e-09	4.3163271445e+01	4.3163271445e+01	4.3163271447e+01	-1.2948981434e+02	7.3484642850e-13	7.3484642850e-13	-1.8724253918e-12	-3.4943799156e-12	-1.2592492153e-12	1.2592505164e-12	1.1384122811e-18	-3.0899761916e-18	-2.0842052043e-14	2.0839449957e-14	2.7647155398e-18	-4.8789097762e-19
68	6.800000e-01	2.2861904268e-05	-2.2861904268e-05	0.0000000000e+00	0.0000000000e+00	1.3199326588e-05	1.3199326588e-05	-2.6398653162e-05	0.0000000000e+00	9.3333333380e-06	9.3333333380e-06	9.3333333380e-06	-2.8000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.1150149334e+02	-1.1150149334e+02	0.0000000000e+00	-2.6645352591e-15	6.4375417201e+01	6.4375417201e+01	-1.2875083440e+02	-3.9704399768e-09	4.5520294050e+01	4.5520294050e+01	4.5520294052e+01	-1.3656088215e+02	7.9790536157e-13	7.9790536157e-13	-1.9555067201e-12	-3.6817515182e-12	-1.3517526942e-12	1.3517546457e-12	1.3010426070e-18	-3.2526065175e-18	-3.5257604128e-14	3.5253701000e-14	4.5536491244e-18	-3.2526065175e-19
69	6.900000e-01	2.3678400849e-05	-2.3678400849e-05	0.0000000000e+00	0.0000000000e+00	1.3670731109e-05	1.3670731109e-05	-2.7341462204e-05	0.0000000000e+00	9.6666666715e-06	9.6666666715e-06	9.6666666715e-06	-2.9000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.1727499604e+02	-1.1727499604e+02	0.0000000000e+00	0.0000000000e+00	6.7708750536e+01	6.7708750536e+01	-1.3541750107e+02	-4.2088093011e-09	4.7877316655e+01	4.7877316655e+01	4.7877316657e+01	-1.4363194997e+02	8.6096006626e-13	8.6096006626e-13	-2.0385873978e-12	-3.8691211693e-12	-1.4442509688e-12	1.4442522699e-12	1.4636729329e-18	-1.9515639105e-18	-4.9674782517e-14	4.9670716758e-14	4.7162794503e-18	-3.2526065175e-19
70	7.000000e-01	2.4494897430e-05	-2.4494897430e-05	0.0000000000e+00	0.0000000000e+00	1.4142135630e-05	1.4142135630e-05	-2.8284271245e-05	0.0000000000e+00	1.0000000005e-05	1.0000000005e-05	1.0000000005e-05	-3.0000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.2304849873e+02	-1.2304849873e+02	0.0000000000e+00	0.0000000000e+00	7.1042083870e+01	7.1042083870e+01	-1.4208416774e+02	-4.4472105998e-09	5.0234339260e+01	5.0234339260e+01	5.0234339261e+01	-1.5070301778e+02	9.2401672251e-13	9.2401672251e-13	-2.1216661240e-12	-4.0564895193e-12	-1.5367537971e-12	1.5367537971e-12	1.4636729329e-18	-1.6263032587e-18	-6.4091147754e-14	6.4086594104e-14	4.7162794503e-18	-3.2526065175e-19
71	7.100000e-01	2.5311394011e-05	-2.5311394011e-05	0.0000000000e+00	0.0000000000e+00	1.4613540151e-05	1.4613540151e-05	-2.9227080287e-05	0.0000000000e+00	1.0333333339e-05	1.0333333339e-05	1.0333333339e-05	-3.1000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.2882200142e+02	-1.2882200142e+02	-2.6645352591e-15	-2.6645352591e-15	7.4375417204e+01	7.4375417204e+01	-1.4875083440e+02	-4.6855905822e-09	5.2591361865e+01	5.2591361865e+01	5.2591361866e+01	-1.5777408560e+02	9.8707207772e-13	9.8707207772e-13	-2.2047468018e-12	-4.2438604714e-12	-1.6292527223e-12	1.6292540234e-12	1.6263032587e-18	-2.9273458657e-18	-7.8504260384e-14	7.8500845147e-14	4.7162794503e-18	-4.8789097762e-19
72	7.200000e-01	2.6127890592e-05	-2.6127890592e-05	0.0000000000e+00	0.0000000000e+00	1.5084944672e-05	1.5084944672e-05	-3.0169889328e-05	0.0000000000e+00	1.0666666672e-05	1.0666666672e-05	1.0666666672e-05	-3.2000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.3459550412e+02	-1.3459550412e+02	0.0000000000e+00	-2.6645352591e-15	7.7708750538e+01	7.7708750538e+01	-1.5541750107e+02	-4.9239918809e-09	5.4948384470e+01	5.4948384470e+01	5.4948384471e+01	-1.6484515341e+02	1.0501287340e-12	1.0501287340e-12	-2.2878235764e-12	-4.4312314235e-12	-1.7217516475e-12	1.7217529485e-12	1.3010426070e-18	-4.2283884727e-18	-9.2912331474e-14	9.2907940456e-14	3.5778671692e-18	-6.5052130349e-19
73	7.300000e-01	2.6944387173e-05	-2.6944387173e-05	0.0000000000e+00	0.0000000000e+00	1.5556349193e-05	1.5556349193e-05	-3.1112698370e-05	0.0000000000e+00	1.1000000006e-05	1.1000000006e-05	1.1000000006e-05	-3.3000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.4036900681e+02	-1.4036900681e+02	0.0000000000e+00	0.0000000000e+00	8.1042083872e+01	8.1042083872e+01	-1.6208416774e+02	-5.1623825215e-09	5.7305407075e+01	5.7305407075e+01	5.7305407076e+01	-1.7191622123e+02	1.1131857155e-12	1.1131857155e-12	-2.3709081573e-12	-4.6186023756e-12	-1.8142531748e-12	1.8142544758e-12	2.2768245622e-18	-1.9515639105e-18	-1.0733276247e-13	1.0732804619e-13	6.3425827090e-18	-6.5052130349e-19
74	7.400000e-01	2.7760883754e-05	-2.7760883754e-05	0.0000000000e+00	0.0000000000e+00	1.6027753714e-05	1.6027753714e-05	-3.2055507411e-05	0.0000000000e+00	1.1333333339e-05	1.1333333339e-05	1.1333333339e-05	-3.4000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.4614250950e+02	-1.4614250950e+02	0.0000000000e+00	0.0000000000e+00	8.4375417207e+01	8.4375417207e+01	-1.6875083441e+02	-5.4007678330e-09	5.9662429680e+01	5.9662429680e+01	5.9662429681e+01	-1.7898728904e+02	1.1762413960e-12	1.1762413960e-12	-2.4539823298e-12	-4.8059733276e-12	-1.9067534010e-12	1.9067547020e-12	1.9515639105e-18	-1.9515639105e-18	-1.2174441143e-13	1.2174099619e-13	4.8789097762e-18	-6.5052130349e-19
75	7.500000e-01	2.8577380335e-05	-2.8577380335e-05	0.0000000000e+00	0.0000000000e+00	1.6499158235e-05	1.6499158235e-05	-3.2998316453e-05	0.0000000000e+00	1.1666666673e-05	1.1666666673e-05	1.1666666673e-05	-3.5000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.5191601220e+02	-1.5191601220e+02	2.6645352591e-15	2.6645352591e-15	8.7708750541e+01	8.7708750541e+01	-1.7541750108e+02	-5.6391531444e-09	6.2019452285e+01	6.2019452285e+01	6.2019452286e+01	-1.8605835686e+02	1.2392970764e-12	1.2392970764e-12	-2.5370669107e-12	-4.9933442797e-12	-1.9992549283e-12	1.9992562293e-12	1.6263032587e-18	-1.9515639105e-18	-1.3615817458e-13	1.3615362093e-13	3.7404974951e-18	-3.2526065175e-19
76	7.600000e-01	2.9393876916e-05	-2.9393876916e-05	0.0000000000e+00	0.0000000000e+00	1.6970562756e-05	1.6970562756e-05	-3.3941125494e-05	0.0000000000e+00	1.2000000006e-05	1.2000000006e-05	1.2000000006e-05	-3.6000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.5768951489e+02	-1.5768951489e+02	-2.6645352591e-15	0.0000000000e+00	9.1042083875e+01	9.1042083875e+01	-1.8208416774e+02	-5.8775331269e-09	6.4376474890e+01	6.4376474890e+01	6.4376474891e+01	-1.9312942467e+02	1.3023540579e-12	1.3023540579e-12	-2.6201423843e-12	-5.1807113287e-12	-2.0917551545e-12	2.0917564555e-12	1.6263032587e-18	-4.5536491244e-18	-1.5057567823e-13	1.5056982354e-13	6.0173220573e-18	-1.6263032587e-19
77	7.700000e-01	3.0210373497e-05	-3.0210373497e-05	0.0000000000e+00	0.0000000000e+00	1.7441967277e-05	1.7441967277e-05	-3.4883934536e-05	0.0000000000e+00	1.2333333340e-05	1.2333333340e-05	1.2333333340e-05	-3.7000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.6346301758e+02	-1.6346301758e+02	-2.6645352591e-15	0.0000000000e+00	9.4375417209e+01	9.4375417209e+01	-1.8875083441e+02	-6.1159290965e-09	6.6733497495e+01	6.6733497495e+01	6.6733497496e+01	-2.0020049249e+02	1.3654094131e-12	1.3654094131e-12	-2.7032269652e-12	-5.3680822808e-12	-2.1842579828e-12	2.1842605849e-12	1.9515639105e-18	-3.2526065175e-18	-1.6498635140e-13	1.6498147249e-13	7.6436253160e-18	-8.1315162936e-19
78	7.800000e-01	3.1026870078e-05	-3.1026870078e-05	0.0000000000e+00	0.0000000000e+00	1.7913371798e-05	1.7913371798e-05	-3.5826743577e-05	0.0000000000e+00	1.2666666673e-05	1.2666666673e-05	1.2666666673e-05	-3.8000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.6923652028e+02	-1.6923652028e+02	0.0000000000e+00	-2.6645352591e-15	9.7708750543e+01	9.7708750543e+01	-1.9541750108e+02	-6.3543197371e-09	6.9090520100e+01	6.9090520100e+01	6.9090520101e+01	-2.0727156030e+02	1.4284676957e-12	1.4284676957e-12	-2.7863102450e-12	-5.5554519318e-12	-2.2767595101e-12	2.2767608111e-12	2.2768245622e-18	-5.8546917314e-18	-1.7940531873e-13	1.7940060245e-13	3.9031278209e-18	-1.6263032587e-19
79	7.900000e-01	3.1843366659e-05	-3.1843366659e-05	0.0000000000e+00	0.0000000000e+00	1.8384776319e-05	1.8384776319e-05	-3.6769552619e-05	0.0000000000e+00	1.3000000007e-05	1.3000000007e-05	1.3000000007e-05	-3.9000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.7501002297e+02	-1.7501002297e+02	-2.6645352591e-15	0.0000000000e+00	1.0104208388e+02	1.0104208388e+02	-2.0208416775e+02	-6.5926997195e-09	7.1447542705e+01	7.1447542705e+01	7.1447542705e+01	-2.1434262812e+02	1.4915214246e-12	1.4915214246e-12	-2.8693766113e-12	-5.7428241849e-12	-2.3692610374e-12	2.3692610374e-12	2.6020852140e-18	-2.2768245622e-18	-1.9381436560e-13	1.9380818565e-13	6.3425827090e-18	-4.8789097762e-19
80	8.000000e-01	3.2659863240e-05	-3.2659863240e-05	0.0000000000e+00	0.0000000000e+00	1.8856180840e-05	1.8856180840e-05	-3.7712361660e-05	0.0000000000e+00	1.3333333340e-05	1.3333333340e-05	1.3333333340e-05	-4.0000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.8078352566e+02	-1.8078352566e+02	0.0000000000e+00	-2.6645352591e-15	1.0437541721e+02	1.0437541721e+02	-2.0875083442e+02	-6.8311116763e-09	7.3804565310e+01	7.3804565310e+01	7.3804565310e+01	-2.2141369593e+02	1.5545819840e-12	1.5545819840e-12	-2.9524650953e-12	-5.9301964381e-12	-2.4617612636e-12	2.4617625646e-12	1.9515639105e-18	-2.2768245622e-18	-2.0823756131e-13	2.0823089347e-13	7.8062556419e-18	-6.5052130349e-19
81	8.100000e-01	3.3476359821e-05	-3.3476359821e-05	0.0000000000e+00	0.0000000000e+00	1.9327585361e-05	1.9327585361e-05	-3.8655170702e-05	0.0000000000e+00	1.3666666674e-05	1.3666666674e-05	1.3666666674e-05	-4.1000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.8655702836e+02	-1.8655702836e+02	2.6645352591e-15	0.0000000000e+00	1.0770875055e+02	1.0770875055e+02	-2.1541750108e+02	-7.0694810006e-09	7.6161587915e+01	7.6161587915e+01	7.6161587915e+01	-2.2848476375e+02	1.6176331108e-12	1.6176331108e-12	-3.0355405689e-12	-6.1175595839e-12	-2.5542588877e-12	2.5542601888e-12	1.9515639105e-18	-6.1799523832e-18	-2.2264319294e-13	2.2263798877e-13	7.8062556419e-18	-6.5052130349e-19
82	8.200000e-01	3.4292856402e-05	-3.4292856402e-05	0.0000000000e+00	0.0000000000e+00	1.9798989882e-05	1.9798989882e-05	-3.9597979743e-05	0.0000000000e+00	1.4000000007e-05	1.4000000007e-05	1.4000000007e-05	-4.2000000000e-05	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.9233053105e+02	-1.9233053105e+02	5.3290705182e-15	0.0000000000e+00	1.1104208388e+02	1.1104208388e+02	-2.2208416775e+02	-7.3078929574e-09	7.8518610520e+01	7.8518610520e+01	7.8518610520e+01	-2.3555583156e+02	1.6806959470e-12	1.6806959470e-12	-3.1186225477e-12	-6.3049409443e-12	-2.6467617160e-12	2.6467630171e-12	2.9273458657e-18	-5.2041704279e-18	-2.3706232290e-13	2.3705354086e-13	6.5052130349e-18	-6.5052130349e-19
