#step	time	ux0	ux1	ux2	ux3	uy0	uy1	uy2	uy3	uz0	uz1	uz2	uz3	fx0	fx1	fx2	fx3	fy0	fy1	fy2	fy3	fz0	fz1	fz2	fz3	fx0	fx1	fx2	fx3	fy0	fy1	fy2	fy3	fz0	fz1	fz2	fz3	mx0	mx1	mx2	mx3	my0	my1	my2	my3	mz0	mz1	mz2	mz3
12	1.200000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.8000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.1237157622e-01	-3.6752796576e+00	4.8131954377e+00	-1.0255442040e+00	-9.7316639673e-02	3.4336318565e+00	-4.3348117118e+00	9.9849649500e-01	-5.9673028605e-02	1.6618381683e+00	-2.7279997386e-02	-1.5748851423e+00	-1.0104092221e-05	1.4064486014e-04	8.4417512641e-04	3.1880843107e-04	1.1208991513e-05	1.5242568910e-04	1.0931923677e-03	4.4128188624e-04	1.4858171063e-06	2.3158267437e-05	2.0092652543e-03	7.2916824473e-05
13	1.300000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.2000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.1062030153e-01	-3.8749559623e+00	5.0670102595e+00	-1.0814339956e+00	-9.5799991302e-02	3.6508315930e+00	-4.6414354004e+00	1.0864037987e+00	-5.8806134616e-02	1.7371249062e+00	3.1811543341e-02	-1.7101303149e+00	-9.9911433044e-06	1.4106760620e-04	8.7477765391e-04	3.4731336445e-04	1.1102067272e-05	1.5737635842e-04	1.1494706668e-03	4.6300358779e-04	1.4337459530e-06	1.0662115170e-05	2.1153197637e-03	7.5245084789e-05
14	1.400000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.6000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.0890097134e-01	-3.9570416602e+00	5.2027657873e+00	-1.1368231558e+00	-9.4311007675e-02	3.7423282821e+00	-4.8223692273e+00	1.1743519529e+00	-5.7954180566e-02	1.7729610144e+00	1.3032697946e-01	-1.8453338133e+00	-9.8796387486e-06	1.4691120398e-04	8.6581334664e-04	3.7584495433e-04	1.0996155930e-05	1.6672284586e-04	1.1814854077e-03	4.8446540781e-04	1.3830246375e-06	1.8394458897e-07	2.1801618415e-03	7.7506308707e-05
15	1.500000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.0000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.0721293859e-01	-4.0389785478e+00	5.3379076387e+00	-1.1917161524e+00	-9.2849128437e-02	3.8339108868e+00	-5.0034023660e+00	1.2623406076e+00	-5.7116874162e-02	1.8085541164e+00	2.2905880843e-01	-1.9804960507e+00	-9.7695565783e-06	1.5266711445e-04	8.5674548396e-04	4.0440296513e-04	1.0891248052e-05	1.7597820600e-04	1.2133285375e-03	5.0566966755e-04	1.3336210904e-06	-1.0380141647e-05	2.2447102147e-03	7.9701095848e-05
16	1.600000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.4000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.0555557013e-01	-4.1207676342e+00	5.4724406179e+00	-1.2461174135e+00	-9.1413805244e-02	3.9255788246e+00	-5.1845344352e+00	1.3503694158e+00	-5.6293929264e-02	1.8439058601e+00	3.2800550533e-01	-2.1156174362e+00	-9.6608752114e-06	1.5833593223e-04	8.4757483856e-04	4.3298716333e-04	1.0787334285e-05	1.8514305676e-04	1.2450014436e-03	5.2661866761e-04	1.2855039799e-06	-2.1029560941e-05	2.3089671853e-03	8.1830040491e-05
17	1.700000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.8000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.0392824634e-01	-4.2024099217e+00	5.6063694963e+00	-1.3000313283e+00	-9.0004501498e-02	4.0173315168e+00	-5.3657650487e+00	1.4384380334e+00	-5.5485065753e-02	1.8790178821e+00	4.2716555825e-01	-2.2506983746e+00	-9.5535734510e-06	1.6391824791e-04	8.3830217535e-04	4.6159731746e-04	1.0684405362e-05	1.9421801189e-04	1.2765055032e-03	5.4731468813e-04	1.2386426951e-06	-3.1763734646e-05	2.3729350394e-03	8.3893731625e-05
18	1.800000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	7.2000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.0233036086e-01	-4.2839064056e+00	5.7396990130e+00	-1.3534622465e+00	-8.8620692082e-02	4.1091683887e+00	-5.5470938157e+00	1.5265461190e+00	-5.4690009398e-02	1.9138918081e+00	5.2653746813e-01	-2.3857392668e+00	-9.4476304783e-06	1.6941464805e-04	8.2892825164e-04	4.9023319807e-04	1.0582452099e-05	2.0320368097e-04	1.3078420833e-03	5.6775998902e-04	1.1930073295e-06	-4.2582088038e-05	2.4366160466e-03	8.5892752990e-05
19	1.900000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	7.6000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.0076132032e-01	-4.3652580748e+00	5.8724338748e+00	-1.4064144797e+00	-8.7261863118e-02	4.2010888694e+00	-5.7285203406e+00	1.6146933343e+00	-5.3908491727e-02	1.9485292524e+00	6.2611974865e-01	-2.5207405093e+00	-9.3430258449e-06	1.7482571526e-04	8.1945381719e-04	5.1889457773e-04	1.0481465393e-05	2.1210066947e-04	1.3390125411e-03	5.8795681006e-04	1.1485686652e-06	-5.3484050291e-05	2.5000124607e-03	8.7827683130e-05
20	2.000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	8.0000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-9.9220544031e-02	-4.4464659112e+00	6.0045787559e+00	-1.4588923007e+00	-8.5927511709e-02	4.2930923921e+00	-5.9100442240e+00	1.7028793436e+00	-5.3140249903e-02	1.9829318188e+00	7.2591092600e-01	-2.6557024949e+00	-9.2397394651e-06	1.8015202817e-04	8.0987961439e-04	5.4758123097e-04	1.0381436223e-05	2.2090957873e-04	1.3700182237e-03	6.0790737116e-04	1.1052981570e-06	-6.4469054451e-05	2.5631265194e-03	8.9699095432e-05
21	2.100000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	8.4000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-9.7707463702e-02	-4.5275308901e+00	6.1361382987e+00	-1.5108999449e+00	-8.4617145705e-02	4.3851783935e+00	-6.0916650619e+00	1.7911038140e+00	-5.2385026602e-02	2.0171010999e+00	8.2590953879e-01	-2.7906256120e+00	-9.1377516090e-06	1.8539416152e-04	8.0020637831e-04	5.7629293432e-04	1.0282355649e-05	2.2963100601e-04	1.4008604682e-03	6.2761387247e-04	1.0631679175e-06	-7.5536537406e-05	2.6259604446e-03	9.1507558178e-05
22	2.200000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	8.8000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-9.6221523180e-02	-4.6084539803e+00	6.2671171130e+00	-1.5624416096e+00	-8.3330283465e-02	4.4773463145e+00	-6.2733824467e+00	1.8793664157e+00	-5.1642569888e-02	2.0510386776e+00	9.2611413785e-01	-2.9255102456e+00	-9.0370428954e-06	1.9055268613e-04	7.9043483686e-04	6.0502946627e-04	1.0184214812e-05	2.3826554454e-04	1.4315406019e-03	6.4707849457e-04	1.0221507016e-06	-8.6685939865e-05	2.6885164421e-03	9.3253634584e-05
23	2.300000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	9.2000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-9.4762178182e-02	-4.6892361438e+00	6.3478923214e+00	-1.5638939994e+00	-8.2066453624e-02	4.5695955994e+00	-6.3712158546e+00	1.8836867088e+00	-5.0912633103e-02	2.0847461232e+00	8.9840655346e-01	-2.9322400436e+00	-8.9375942846e-06	1.9562816894e-04	8.1333535731e-04	6.0641971624e-04	1.0087004932e-05	2.4681378351e-04	1.4403098899e-03	6.4753280324e-04	9.8221989262e-07	-9.7916706327e-05	2.7238459209e-03	9.3236239115e-05
24	2.400000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	9.6000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-9.3328896028e-02	-4.7698783365e+00	6.4261941506e+00	-1.5629869181e+00	-8.0825194868e-02	4.6619256967e+00	-6.4651094897e+00	1.8840089879e+00	-5.0194974745e-02	2.1182249972e+00	8.6483670698e-01	-2.9328667294e+00	-8.8393870720e-06	2.0062117308e-04	8.3767282098e-04	6.0650742952e-04	9.9907173075e-06	2.5527630813e-04	1.4480219955e-03	6.4709443965e-04	9.4334948737e-07	-1.0922828506e-04	2.7578236501e-03	9.3137764932e-05
25	2.500000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.0000000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-9.1921155393e-02	-4.8503815073e+00	6.5043942589e+00	-1.5620915962e+00	-7.9606055716e-02	4.7543360582e+00	-6.5590570915e+00	1.8843270891e+00	-4.9489358359e-02	2.1514768495e+00	8.3149779985e-01	-2.9334852910e+00	-8.7424028812e-06	2.0553225783e-04	8.6188880823e-04	6.0659400568e-04	9.8953433162e-06	2.6365369962e-04	1.4557147494e-03	6.4666175895e-04	9.0551408258e-07	-1.2062012807e-04	2.7917366524e-03	9.3040567359e-05
26	2.600000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.0400000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-9.0538446050e-02	-4.9307465990e+00	6.5824929261e+00	-1.5612078811e+00	-7.8408594299e-02	4.8468261397e+00	-6.6530586118e+00	1.8846410664e+00	-4.8795552430e-02	2.1845032196e+00	7.9838816642e-01	-2.9340958336e+00	-8.6466236574e-06	2.1036197869e-04	8.8598424787e-04	6.0667945949e-04	9.8008744134e-06	2.7194653527e-04	1.4633881858e-03	6.4623468749e-04	8.6868886116e-07	-1.3209169109e-04	2.8255852045e-03	9.2944629845e-05
27	2.700000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.0800000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-8.9180268635e-02	-5.0109745479e+00	6.6604904390e+00	-1.5603356224e+00	-7.7232378155e-02	4.9393954006e+00	-6.7471139958e+00	1.8849509733e+00	-4.8113330269e-02	2.2173056365e+00	7.6550615497e-01	-2.9346984612e+00	-8.5520316616e-06	2.1511088740e-04	9.0996005999e-04	6.0676380547e-04	9.7073021311e-06	2.8015538847e-04	1.4710423410e-03	6.4581315254e-04	8.3284957887e-07	-1.4364243352e-04	2.8593695846e-03	9.2849936056e-05
