#step	time	stress_0_0	stress_0_1	stress_0_2	strain_0_0	strain_0_1	strain_0_2	stress_1_0	stress_1_1	stress_1_2	strain_1_0	strain_1_1	strain_1_2	stress_2_0	stress_2_1	stress_2_2	strain_2_0	strain_2_1	strain_2_2	stress_3_0	stress_3_1	stress_3_2	strain_3_0	strain_3_1	strain_3_2	stress_4_0	stress_4_1	stress_4_2	strain_4_0	strain_4_1	strain_4_2	stress_5_0	stress_5_1	stress_5_2	strain_5_0	strain_5_1	strain_5_2	stress_6_0	stress_6_1	stress_6_2	strain_6_0	strain_6_1	strain_6_2	stress_7_0	stress_7_1	stress_7_2	strain_7_0	strain_7_1	strain_7_2	stress_8_0	stress_8_1	stress_8_2	strain_8_0	strain_8_1	strain_8_2	stress_9_0	stress_9_1	stress_9_2	strain_9_0	strain_9_1	strain_9_2	stress_10_0	stress_10_1	stress_10_2	strain_10_0	strain_10_1	strain_10_2	stress_11_0	stress_11_1	stress_11_2	strain_11_0	strain_11_1	strain_11_2
50	5.000000e-01	-2.4702800972e+08	4.4723339615e-10	5.4887734982e-10	-1.6329931620e-02	7.4538899358e-20	9.1479558303e-20	-2.4702800972e+08	4.4723339615e-10	5.4887734982e-10	-1.6329931620e-02	7.4538899358e-20	9.1479558303e-20	-2.4702800972e+08	7.1066273824e-04	-9.6088317537e-10	-1.6329931620e-02	1.1844200486e-13	-1.6014719590e-19	-2.4702800972e+08	7.1066273824e-04	-9.6088317537e-10	-1.6329931620e-02	1.1844200486e-13	-1.6014719590e-19	-2.4702800972e+08	-8.2499572381e-03	6.3556424562e-04	-1.6329931621e-02	-1.3749931210e-12	1.0592568489e-13	-2.4702800972e+08	-8.2499572381e-03	6.3556424562e-04	-1.6329931621e-02	-1.3749931210e-12	1.0592568489e-13	-2.4702800972e+08	7.1066273824e-04	9.6088317537e-10	-1.6329931620e-02	1.1844200486e-13	1.6014719590e-19	-2.4702800972e+08	7.1066273824e-04	9.6088317537e-10	-1.6329931620e-02	1.1844200486e-13	1.6014719590e-19	-2.4702800972e+08	-8.2499572381e-03	-6.3556424562e-04	-1.6329931621e-02	-1.3749931210e-12	-1.0592568489e-13	-2.4702800972e+08	-8.2499572381e-03	-6.3556424562e-04	-1.6329931621e-02	-1.3749931210e-12	-1.0592568489e-13	-2.4702800972e+08	-1.2192148402e-02	0.0000000000e+00	-1.6329931620e-02	-2.0320238591e-12	0.0000000000e+00	-2.4702800972e+08	-1.2192148402e-02	0.0000000000e+00	-1.6329931620e-02	-2.0320238591e-12	0.0000000000e+00
51	5.100000e-01	-2.6791225564e+08	6.5052130349e-10	6.7085009423e-10	-1.7962924782e-02	1.0842021725e-19	1.1180834904e-19	-2.6791225564e+08	6.5052130349e-10	6.7085009423e-10	-1.7962924782e-02	1.0842021725e-19	1.1180834904e-19	-2.6791225564e+08	7.8172735975e-04	8.3157316633e-10	-1.7962924782e-02	1.3028610844e-13	1.3859552772e-19	-2.6791225564e+08	7.8172735975e-04	8.3157316633e-10	-1.7962924782e-02	1.3028610844e-13	1.3859552772e-19	-2.6791225564e+08	-9.0749463482e-03	6.9911497280e-04	-1.7962924783e-02	-1.5124913061e-12	1.1651747275e-13	-2.6791225564e+08	-9.0749463482e-03	6.9911497280e-04	-1.7962924783e-02	-1.5124913061e-12	1.1651747275e-13	-2.6791225564e+08	7.8172735975e-04	-8.3157316633e-10	-1.7962924782e-02	1.3028610844e-13	-1.3859552772e-19	-2.6791225564e+08	7.8172735975e-04	-8.3157316633e-10	-1.7962924782e-02	1.3028610844e-13	-1.3859552772e-19	-2.6791225564e+08	-9.0749463482e-03	-6.9911497280e-04	-1.7962924783e-02	-1.5124913061e-12	-1.1651747275e-13	-2.6791225564e+08	-9.0749463482e-03	-6.9911497280e-04	-1.7962924783e-02	-1.5124913061e-12	-1.1651747275e-13	-2.6791225564e+08	-1.3411370457e-02	0.0000000000e+00	-1.7962924782e-02	-2.2352275350e-12	0.0000000000e+00	-2.6791225564e+08	-1.3411370457e-02	0.0000000000e+00	-1.7962924782e-02	-2.2352275350e-12	0.0000000000e+00
52	5.200000e-01	-2.9056209781e+08	7.3183646643e-10	8.5380921083e-10	-1.9595917944e-02	1.2197274440e-19	1.4230153514e-19	-2.9056209781e+08	7.3183646643e-10	8.5380921083e-10	-1.9595917944e-02	1.2197274440e-19	1.4230153514e-19	-2.9056209781e+08	8.5279198126e-04	8.2930666297e-11	-1.9595917944e-02	1.4213021203e-13	1.3821777716e-20	-2.9056209781e+08	8.5279198126e-04	8.2930666297e-11	-1.9595917944e-02	1.4213021203e-13	1.3821777716e-20	-2.9056209781e+08	-9.8999450638e-03	7.6267090415e-04	-1.9595917945e-02	-1.6499910920e-12	1.2711012798e-13	-2.9056209781e+08	-9.8999450638e-03	7.6267090415e-04	-1.9595917945e-02	-1.6499910920e-12	1.2711012798e-13	-2.9056209781e+08	8.5279198126e-04	-8.2930666297e-11	-1.9595917944e-02	1.4213021203e-13	-1.3821777716e-20	-2.9056209781e+08	8.5279198126e-04	-8.2930666297e-11	-1.9595917944e-02	1.4213021203e-13	-1.3821777716e-20	-2.9056209781e+08	-9.8999450638e-03	-7.6267090415e-04	-1.9595917945e-02	-1.6499910920e-12	-1.2711012798e-13	-2.9056209781e+08	-9.8999450638e-03	-7.6267090415e-04	-1.9595917945e-02	-1.6499910920e-12	-1.2711012798e-13	-2.9056209781e+08	-1.4630576235e-02	0.0000000000e+00	-1.9595917944e-02	-2.4384284981e-12	0.0000000000e+00	-2.9056209781e+08	-1.4630576235e-02	0.0000000000e+00	-1.9595917944e-02	-2.4384284981e-12	0.0000000000e+00
53	5.300000e-01	-3.1512680330e+08	8.1315162936e-10	-1.6263032587e-09	-2.1228911106e-02	1.3552527156e-19	-2.7105054312e-19	-3.1512680330e+08	8.1315162936e-10	-1.6263032587e-09	-2.1228911106e-02	1.3552527156e-19	-2.7105054312e-19	-3.1512680330e+08	9.2386168497e-04	1.8753870080e-09	-2.1228911106e-02	1.5397516264e-13	3.1256450133e-19	-3.1512680330e+08	9.2386168497e-04	1.8753870080e-09	-2.1228911106e-02	1.5397516264e-13	3.1256450133e-19	-3.1512680330e+08	-1.0724943779e-02	8.2623203967e-04	-2.1228911108e-02	-1.7874908779e-12	1.3770365057e-13	-3.1512680330e+08	-1.0724943779e-02	8.2623203967e-04	-2.1228911108e-02	-1.7874908779e-12	1.3770365057e-13	-3.1512680330e+08	9.2386168497e-04	-1.8753870080e-09	-2.1228911106e-02	1.5397516264e-13	-3.1256450133e-19	-3.1512680330e+08	9.2386168497e-04	-1.8753870080e-09	-2.1228911106e-02	1.5397516264e-13	-3.1256450133e-19	-3.1512680330e+08	-1.0724943779e-02	-8.2623203967e-04	-2.1228911108e-02	-1.7874908779e-12	-1.3770365057e-13	-3.1512680330e+08	-1.0724943779e-02	-8.2623203967e-04	-2.1228911108e-02	-1.7874908779e-12	-1.3770365057e-13	-3.1512680330e+08	-1.5849797627e-02	0.0000000000e+00	-2.1228911106e-02	-2.6416320632e-12	0.0000000000e+00	-3.1512680330e+08	-1.5849797627e-02	0.0000000000e+00	-2.1228911106e-02	-2.6416320632e-12	0.0000000000e+00
54	5.400000e-01	-3.4176825850e+08	1.0164395367e-09	1.0977546996e-09	-2.2861904268e-02	1.6940658945e-19	1.8295911661e-19	-3.4176825850e+08	1.0164395367e-09	1.0977546996e-09	-2.2861904268e-02	1.6940658945e-19	1.8295911661e-19	-3.4176825850e+08	9.9492630648e-04	-1.5363270782e-09	-2.2861904268e-02	1.6581926623e-13	-2.5605451304e-19	-3.4176825850e+08	9.9492630648e-04	-1.5363270782e-09	-2.2861904268e-02	1.6581926623e-13	-2.5605451304e-19	-3.4176825850e+08	-1.1549938094e-02	8.8979317519e-04	-2.2861904270e-02	-1.9249899303e-12	1.4829717315e-13	-3.4176825850e+08	-1.1549938094e-02	8.8979317519e-04	-2.2861904270e-02	-1.9249899303e-12	1.4829717315e-13	-3.4176825850e+08	9.9492630648e-04	1.5363270782e-09	-2.2861904268e-02	1.6581926623e-13	2.5605451304e-19	-3.4176825850e+08	9.9492630648e-04	1.5363270782e-09	-2.2861904268e-02	1.6581926623e-13	2.5605451304e-19	-3.4176825850e+08	-1.1549938094e-02	-8.8979317519e-04	-2.2861904270e-02	-1.9249899303e-12	-1.4829717315e-13	-3.4176825850e+08	-1.1549938094e-02	-8.8979317519e-04	-2.2861904270e-02	-1.9249899303e-12	-1.4829717315e-13	-3.4176825850e+08	-1.7069008609e-02	0.0000000000e+00	-2.2861904268e-02	-2.8448338937e-12	0.0000000000e+00	-3.4176825850e+08	-1.7069008609e-02	0.0000000000e+00	-2.2861904268e-02	-2.8448338937e-12	0.0000000000e+00
55	5.500000e-01	-3.7066203603e+08	1.0977546996e-09	-1.3823577699e-09	-2.4494897430e-02	1.8295911661e-19	-2.3039296165e-19	-3.7066203603e+08	1.0977546996e-09	-1.3823577699e-09	-2.4494897430e-02	1.8295911661e-19	-2.3039296165e-19	-3.7066203603e+08	1.0659856018e-03	2.5612926346e-10	-2.4494897430e-02	1.7766248212e-13	4.2688210577e-20	-3.7066203603e+08	1.0659856018e-03	2.5612926346e-10	-2.4494897430e-02	1.7766248212e-13	4.2688210577e-20	-3.7066203603e+08	-1.2374931605e-02	9.5333609612e-04	-2.4494897432e-02	-2.0624888489e-12	1.5888765997e-13	-3.7066203603e+08	-1.2374931605e-02	9.5333609612e-04	-2.4494897432e-02	-2.0624888489e-12	1.5888765997e-13	-3.7066203603e+08	1.0659856018e-03	-2.5612926346e-10	-2.4494897430e-02	1.7766248212e-13	-4.2688210577e-20	-3.7066203603e+08	1.0659856018e-03	-2.5612926346e-10	-2.4494897430e-02	1.7766248212e-13	-4.2688210577e-20	-3.7066203603e+08	-1.2374931605e-02	-9.5333609612e-04	-2.4494897432e-02	-2.0624888489e-12	-1.5888765997e-13	-3.7066203603e+08	-1.2374931605e-02	-9.5333609612e-04	-2.4494897432e-02	-2.0624888489e-12	-1.5888765997e-13	-3.7066203603e+08	-1.8288230665e-02	0.0000000000e+00	-2.4494897430e-02	-3.0480375696e-12	0.0000000000e+00	-3.7066203603e+08	-1.8288230665e-02	0.0000000000e+00	-2.4494897430e-02	-3.0480375696e-12	0.0000000000e+00
56	5.600000e-01	-4.0199855177e+08	1.3010426070e-09	1.3417001885e-09	-2.6127890592e-02	2.1684043450e-19	2.2361669808e-19	-4.0199855177e+08	1.3010426070e-09	1.3417001885e-09	-2.6127890592e-02	2.1684043450e-19	2.2361669808e-19	-4.0199855177e+08	1.1370450192e-03	2.0485856052e-09	-2.6127890592e-02	1.8950571835e-13	3.4143093419e-19	-4.0199855177e+08	1.1370450192e-03	2.0485856052e-09	-2.6127890592e-02	1.8950571835e-13	3.4143093419e-19	-4.0199855177e+08	-1.3199931123e-02	1.0168920275e-03	-2.6127890594e-02	-2.1999887686e-12	1.6948031520e-13	-4.0199855177e+08	-1.3199931123e-02	1.0168920275e-03	-2.6127890594e-02	-2.1999887686e-12	1.6948031520e-13	-4.0199855177e+08	1.1370450192e-03	-2.0485856052e-09	-2.6127890592e-02	1.8950571835e-13	-3.4143093419e-19	-4.0199855177e+08	1.1370450192e-03	-2.0485856052e-09	-2.6127890592e-02	1.8950571835e-13	-3.4143093419e-19	-4.0199855177e+08	-1.3199931123e-02	-1.0168920275e-03	-2.6127890594e-02	-2.1999887686e-12	-1.6948031520e-13	-4.0199855177e+08	-1.3199931123e-02	-1.0168920275e-03	-2.6127890594e-02	-2.1999887686e-12	-1.6948031520e-13	-4.0199855177e+08	-1.9507430575e-02	0.0000000000e+00	-2.6127890592e-02	-3.2512375546e-12	0.0000000000e+00	-4.0199855177e+08	-1.9507430575e-02	0.0000000000e+00	-2.6127890592e-02	-3.2512375546e-12	0.0000000000e+00
57	5.700000e-01	-4.3598431971e+08	-3.8218126580e-09	-1.1384122811e-09	-2.7760883754e-02	-6.3696877634e-19	-1.8973538018e-19	-4.3598431971e+08	-3.8218126580e-09	-1.1384122811e-09	-2.7760883754e-02	-6.3696877634e-19	-1.8973538018e-19	-4.3598431971e+08	1.2081147229e-03	-1.3631284811e-09	-2.7760883754e-02	2.0135066896e-13	-2.2718808018e-19	-4.3598431971e+08	1.2081147229e-03	-1.3631284811e-09	-2.7760883754e-02	2.0135066896e-13	-2.2718808018e-19	-4.3598431971e+08	-1.4024929839e-02	1.0804401526e-03	-2.7760883756e-02	-2.3374885545e-12	1.8007166938e-13	-4.3598431971e+08	-1.4024929839e-02	1.0804401526e-03	-2.7760883756e-02	-2.3374885545e-12	1.8007166938e-13	-4.3598431971e+08	1.2081147229e-03	1.3631284811e-09	-2.7760883754e-02	2.0135066896e-13	2.2718808018e-19	-4.3598431971e+08	1.2081147229e-03	1.3631284811e-09	-2.7760883754e-02	2.0135066896e-13	2.2718808018e-19	-4.3598431971e+08	-1.4024929839e-02	-1.0804401526e-03	-2.7760883756e-02	-2.3374885545e-12	-1.8007166938e-13	-4.3598431971e+08	-1.4024929839e-02	-1.0804401526e-03	-2.7760883756e-02	-2.3374885545e-12	-1.8007166938e-13	-4.3598431971e+08	-2.0726668907e-02	0.0000000000e+00	-2.7760883754e-02	-3.4544439433e-12	0.0000000000e+00	-4.3598431971e+08	-2.0726668907e-02	0.0000000000e+00	-2.7760883754e-02	-3.4544439433e-12	0.0000000000e+00
58	5.800000e-01	-4.7284331298e+08	1.4636729329e-09	1.7076184217e-09	-2.9393876916e-02	2.4394548881e-19	2.8460307028e-19	-4.7284331298e+08	1.4636729329e-09	1.7076184217e-09	-2.9393876916e-02	2.4394548881e-19	2.8460307028e-19	-4.7284331298e+08	1.2791741402e-03	5.5130060510e-10	-2.9393876916e-02	2.1319390519e-13	9.1883434184e-20	-4.7284331298e+08	1.2791741402e-03	5.5130060510e-10	-2.9393876916e-02	2.1319390519e-13	9.1883434184e-20	-4.7284331298e+08	-1.4849923350e-02	1.1440090943e-03	-2.9393876918e-02	-2.4749874731e-12	1.9066649301e-13	-4.7284331298e+08	-1.4849923350e-02	1.1440090943e-03	-2.9393876918e-02	-2.4749874731e-12	1.9066649301e-13	-4.7284331298e+08	1.2791741402e-03	-5.5130060510e-10	-2.9393876916e-02	2.1319390519e-13	-9.1883434184e-20	-4.7284331298e+08	1.2791741402e-03	-5.5130060510e-10	-2.9393876916e-02	2.1319390519e-13	-9.1883434184e-20	-4.7284331298e+08	-1.4849923350e-02	-1.1440090943e-03	-2.9393876918e-02	-2.4749874731e-12	-1.9066649301e-13	-4.7284331298e+08	-1.4849923350e-02	-1.1440090943e-03	-2.9393876918e-02	-2.4749874731e-12	-1.9066649301e-13	-4.7284331298e+08	-2.1945874685e-02	0.0000000000e+00	-2.9393876915e-02	-3.6576449064e-12	0.0000000000e+00	-4.7284331298e+08	-2.1945874685e-02	0.0000000000e+00	-2.9393876915e-02	-3.6576449064e-12	0.0000000000e+00
59	5.900000e-01	-5.1281843985e+08	-3.4152368433e-09	-7.7249404790e-10	-3.1026870078e-02	-5.6920614055e-19	-1.2874900798e-19	-5.1281843985e+08	-3.4152368433e-09	-7.7249404790e-10	-3.1026870078e-02	-5.6920614055e-19	-1.2874900798e-19	-5.1281843985e+08	1.3502543743e-03	2.3437569468e-09	-3.1026870078e-02	2.2504061086e-13	3.9062615780e-19	-5.1281843985e+08	1.3502543743e-03	2.3437569468e-09	-3.1026870078e-02	2.2504061086e-13	3.9062615780e-19	-5.1281843985e+08	-1.5674908059e-02	1.2075650257e-03	-3.1026870080e-02	-2.6124849246e-12	2.0125914824e-13	-5.1281843985e+08	-1.5674908059e-02	1.2075650257e-03	-3.1026870080e-02	-2.6124849246e-12	2.0125914824e-13	-5.1281843985e+08	1.3502543743e-03	-2.3437569468e-09	-3.1026870078e-02	2.2504061086e-13	-3.9062615780e-19	-5.1281843985e+08	1.3502543743e-03	-2.3437569468e-09	-3.1026870078e-02	2.2504061086e-13	-3.9062615780e-19	-5.1281843985e+08	-1.5674908059e-02	-1.2075650257e-03	-3.1026870080e-02	-2.6124849246e-12	-2.0125914824e-13	-5.1281843985e+08	-1.5674908059e-02	-1.2075650257e-03	-3.1026870080e-02	-2.6124849246e-12	-2.0125914824e-13	-5.1281843985e+08	-2.3165090872e-02	0.0000000000e+00	-3.1026870077e-02	-3.8608476042e-12	0.0000000000e+00	-5.1281843985e+08	-2.3165090872e-02	0.0000000000e+00	-3.1026870077e-02	-3.8608476042e-12	0.0000000000e+00
60	6.000000e-01	-5.5617314453e+08	1.8702487475e-09	1.9515639105e-09	-3.2659863240e-02	3.1170812459e-19	3.2526065175e-19	-5.5617314453e+08	1.8702487475e-09	1.9515639105e-09	-3.2659863240e-02	3.1170812459e-19	3.2526065175e-19	-5.5617314453e+08	1.4213241999e-03	-1.0679571394e-09	-3.2659863240e-02	2.3688558180e-13	-1.7799285657e-19	-5.5617314453e+08	1.4213241999e-03	-1.0679571394e-09	-3.2659863240e-02	2.3688558180e-13	-1.7799285657e-19	-5.5617314453e+08	-1.6499901571e-02	1.2711261612e-03	-3.2659863242e-02	-2.7499838431e-12	2.1185267082e-13	-5.5617314453e+08	-1.6499901571e-02	1.2711261612e-03	-3.2659863242e-02	-2.7499838431e-12	2.1185267082e-13	-5.5617314453e+08	1.4213241999e-03	1.0679571394e-09	-3.2659863240e-02	2.3688558180e-13	1.7799285657e-19	-5.5617314453e+08	1.4213241999e-03	1.0679571394e-09	-3.2659863240e-02	2.3688558180e-13	1.7799285657e-19	-5.5617314453e+08	-1.6499901571e-02	-1.2711261612e-03	-3.2659863242e-02	-2.7499838431e-12	-2.1185267082e-13	-5.5617314453e+08	-1.6499901571e-02	-1.2711261612e-03	-3.2659863242e-02	-2.7499838431e-12	-2.1185267082e-13	-5.5617314453e+08	-2.4384296651e-02	0.0000000000e+00	-3.2659863239e-02	-4.0640485673e-12	0.0000000000e+00	-5.5617314453e+08	-2.4384296651e-02	0.0000000000e+00	-3.2659863239e-02	-4.0640485673e-12	0.0000000000e+00
61	6.100000e-01	-6.0319314335e+08	-3.2526065175e-09	-5.2854855909e-10	-3.4292856402e-02	-5.4210108624e-19	-8.8091426514e-20	-6.0319314335e+08	-3.2526065175e-09	-5.2854855909e-10	-3.4292856402e-02	-5.4210108624e-19	-8.8091426514e-20	-6.0319314335e+08	1.4923836173e-03	7.2449920227e-10	-3.4292856402e-02	2.4872881803e-13	1.2074986704e-19	-6.0319314335e+08	1.4923836173e-03	7.2449920227e-10	-3.4292856402e-02	2.4872881803e-13	1.2074986704e-19	-6.0319314335e+08	-1.7324905490e-02	1.3346820926e-03	-3.4292856405e-02	-2.8874844964e-12	2.2244532605e-13	-6.0319314335e+08	-1.7324905490e-02	1.3346820926e-03	-3.4292856405e-02	-2.8874844964e-12	2.2244532605e-13	-6.0319314335e+08	1.4923836173e-03	-7.2449920227e-10	-3.4292856402e-02	2.4872881803e-13	-1.2074986704e-19	-6.0319314335e+08	1.4923836173e-03	-7.2449920227e-10	-3.4292856402e-02	2.4872881803e-13	-1.2074986704e-19	-6.0319314335e+08	-1.7324905490e-02	-1.3346820926e-03	-3.4292856405e-02	-2.8874844964e-12	-2.2244532605e-13	-6.0319314335e+08	-1.7324905490e-02	-1.3346820926e-03	-3.4292856405e-02	-2.8874844964e-12	-2.2244532605e-13	-6.0319314335e+08	-2.5603512838e-02	0.0000000000e+00	-3.4292856401e-02	-4.2672512651e-12	0.0000000000e+00	-6.0319314335e+08	-2.5603512838e-02	0.0000000000e+00	-3.4292856401e-02	-4.2672512651e-12	0.0000000000e+00
62	6.200000e-01	-6.5218277541e+08	2.0328790734e-09	2.1955093993e-09	-3.5925849564e-02	3.3881317890e-19	3.6591823321e-19	-6.5218277541e+08	2.0328790734e-09	2.1955093993e-09	-3.5925849564e-02	3.3881317890e-19	3.6591823321e-19	-6.5218277541e+08	1.5634636073e-03	2.5169555440e-09	-3.5925849564e-02	2.6057548304e-13	4.1949259066e-19	-6.5218277541e+08	1.5634636073e-03	2.5169555440e-09	-3.5925849564e-02	2.6057548304e-13	4.1949259066e-19	-6.5218277541e+08	-1.8149899002e-02	1.3982406260e-03	-3.5925849567e-02	-3.0249834150e-12	2.3303841495e-13	-6.5218277541e+08	-1.8149899002e-02	1.3982406260e-03	-3.5925849567e-02	-3.0249834150e-12	2.3303841495e-13	-6.5218277541e+08	1.5634636073e-03	-2.5169555440e-09	-3.5925849564e-02	2.6057548304e-13	-4.1949259066e-19	-6.5218277541e+08	1.5634636073e-03	-2.5169555440e-09	-3.5925849564e-02	2.6057548304e-13	-4.1949259066e-19	-6.5218277541e+08	-1.8149899002e-02	-1.3982406260e-03	-3.5925849567e-02	-3.0249834150e-12	-2.3303841495e-13	-6.5218277541e+08	-1.8149899002e-02	-1.3982406260e-03	-3.5925849567e-02	-3.0249834150e-12	-2.3303841495e-13	-6.5218277541e+08	-2.6822739433e-02	0.0000000000e+00	-3.5925849563e-02	-4.4704556976e-12	0.0000000000e+00	-6.5218277541e+08	-2.6822739433e-02	0.0000000000e+00	-3.5925849563e-02	-4.4704556976e-12	0.0000000000e+00
63	6.300000e-01	-7.0117257027e+08	-2.8460307028e-09	-1.6263032587e-10	-3.7558842726e-02	-4.7433845046e-19	-2.7105054312e-20	-7.0117257027e+08	-2.8460307028e-09	-1.6263032587e-10	-3.7558842726e-02	-4.7433845046e-19	-2.7105054312e-20	-7.0117257027e+08	1.6345334330e-03	-7.7278579779e-10	-3.7558842726e-02	2.7242045399e-13	-1.2879763297e-19	-7.0117257027e+08	1.6345334330e-03	-7.7278579779e-10	-3.7558842726e-02	2.7242045399e-13	-1.2879763297e-19	-7.0117257028e+08	-1.8974894119e-02	1.4617991594e-03	-3.7558842729e-02	-3.1624826012e-12	2.4363150386e-13	-7.0117257028e+08	-1.8974894119e-02	1.4617991594e-03	-3.7558842729e-02	-3.1624826012e-12	2.4363150386e-13	-7.0117257027e+08	1.6345334330e-03	7.7278579779e-10	-3.7558842726e-02	2.7242045399e-13	1.2879763297e-19	-7.0117257027e+08	1.6345334330e-03	7.7278579779e-10	-3.7558842726e-02	2.7242045399e-13	1.2879763297e-19	-7.0117257028e+08	-1.8974894119e-02	-1.4617991594e-03	-3.7558842729e-02	-3.1624826012e-12	-2.4363150386e-13	-7.0117257028e+08	-1.8974894119e-02	-1.4617991594e-03	-3.7558842729e-02	-3.1624826012e-12	-2.4363150386e-13	-7.0117257027e+08	-2.8041945211e-02	0.0000000000e+00	-3.7558842725e-02	-4.6736566607e-12	0.0000000000e+00	-7.0117257027e+08	-2.8041945211e-02	0.0000000000e+00	-3.7558842725e-02	-4.6736566607e-12	0.0000000000e+00
64	6.400000e-01	-7.5016236513e+08	2.4394548881e-09	2.4394548881e-09	-3.9191835888e-02	4.0657581468e-19	4.0657581468e-19	-7.5016236513e+08	2.4394548881e-09	2.4394548881e-09	-3.9191835888e-02	4.0657581468e-19	4.0657581468e-19	-7.5016236513e+08	1.7055824420e-03	8.9769779943e-10	-3.9191835888e-02	2.8426195549e-13	1.4961629991e-19	-7.5016236513e+08	1.7055824420e-03	8.9769779943e-10	-3.9191835888e-02	2.8426195549e-13	1.4961629991e-19	-7.5016236514e+08	-1.9799887630e-02	1.5253368762e-03	-3.9191835891e-02	-3.2999815197e-12	2.5422112332e-13	-7.5016236514e+08	-1.9799887630e-02	1.5253368762e-03	-3.9191835891e-02	-3.2999815197e-12	2.5422112332e-13	-7.5016236513e+08	1.7055824420e-03	-8.9769779943e-10	-3.9191835888e-02	2.8426195549e-13	-1.4961629991e-19	-7.5016236513e+08	1.7055824420e-03	-8.9769779943e-10	-3.9191835888e-02	2.8426195549e-13	-1.4961629991e-19	-7.5016236514e+08	-1.9799887630e-02	-1.5253368762e-03	-3.9191835891e-02	-3.2999815197e-12	-2.5422112332e-13	-7.5016236514e+08	-1.9799887630e-02	-1.5253368762e-03	-3.9191835891e-02	-3.2999815197e-12	-2.5422112332e-13	-7.5016236513e+08	-2.9261162727e-02	0.0000000000e+00	-3.9191835887e-02	-4.8768595799e-12	0.0000000000e+00	-7.5016236513e+08	-2.9261162727e-02	0.0000000000e+00	-3.9191835887e-02	-4.8768595799e-12	0.0000000000e+00
65	6.500000e-01	-7.9915215999e+08	-2.6834003769e-09	8.1315162936e-11	-4.0824829050e-02	-4.4723339615e-19	1.3552527156e-20	-7.9915215999e+08	-2.6834003769e-09	8.1315162936e-11	-4.0824829050e-02	-4.4723339615e-19	1.3552527156e-20	-7.9915215999e+08	1.7766418594e-03	2.8121268856e-09	-4.0824829049e-02	2.9610519171e-13	4.6868781427e-19	-7.9915215999e+08	1.7766418594e-03	2.8121268856e-09	-4.0824829049e-02	2.9610519171e-13	4.6868781427e-19	-7.9915216000e+08	-2.0624891550e-02	1.5888954096e-03	-4.0824829053e-02	-3.4374821730e-12	2.6481421223e-13	-7.9915216000e+08	-2.0624891550e-02	1.5888954096e-03	-4.0824829053e-02	-3.4374821730e-12	2.6481421223e-13	-7.9915215999e+08	1.7766418594e-03	-2.8121268856e-09	-4.0824829049e-02	2.9610519171e-13	-4.6868781427e-19	-7.9915215999e+08	1.7766418594e-03	-2.8121268856e-09	-4.0824829049e-02	2.9610519171e-13	-4.6868781427e-19	-7.9915216000e+08	-2.0624891550e-02	-1.5888954096e-03	-4.0824829053e-02	-3.4374821730e-12	-2.6481421223e-13	-7.9915216000e+08	-2.0624891550e-02	-1.5888954096e-03	-4.0824829053e-02	-3.4374821730e-12	-2.6481421223e-13	-7.9915215999e+08	-3.0480389322e-02	0.0000000000e+00	-4.0824829049e-02	-5.0800640125e-12	0.0000000000e+00	-7.9915215999e+08	-3.0480389322e-02	0.0000000000e+00	-4.0824829049e-02	-5.0800640125e-12	0.0000000000e+00
66	6.600000e-01	-8.4814195485e+08	2.6020852140e-09	-2.2768245622e-09	-4.2457822212e-02	4.3368086899e-19	-3.7947076037e-19	-8.4814195485e+08	2.6020852140e-09	-2.2768245622e-09	-4.2457822212e-02	4.3368086899e-19	-3.7947076037e-19	-8.4814195485e+08	1.8476908684e-03	4.7265559718e-09	-4.2457822211e-02	3.0794669321e-13	7.8775932863e-19	-8.4814195485e+08	1.8476908684e-03	4.7265559718e-09	-4.2457822211e-02	3.0794669321e-13	7.8775932863e-19	-8.4814195487e+08	-2.1449895470e-02	1.6524435347e-03	-4.2457822215e-02	-3.5749828263e-12	2.7540556641e-13	-8.4814195487e+08	-2.1449895470e-02	1.6524435347e-03	-4.2457822215e-02	-3.5749828263e-12	2.7540556641e-13	-8.4814195485e+08	1.8476908684e-03	-4.7265559718e-09	-4.2457822211e-02	3.0794669321e-13	-7.8775932863e-19	-8.4814195485e+08	1.8476908684e-03	-4.7265559718e-09	-4.2457822211e-02	3.0794669321e-13	-7.8775932863e-19	-8.4814195487e+08	-2.1449895470e-02	-1.6524435347e-03	-4.2457822215e-02	-3.5749828263e-12	-2.7540556641e-13	-8.4814195487e+08	-2.1449895470e-02	-1.6524435347e-03	-4.2457822215e-02	-3.5749828263e-12	-2.7540556641e-13	-8.4814195484e+08	-3.1699584692e-02	0.0000000000e+00	-4.2457822211e-02	-5.2832632408e-12	0.0000000000e+00	-8.4814195484e+08	-3.1699584692e-02	0.0000000000e+00	-4.2457822211e-02	-5.2832632408e-12	0.0000000000e+00
