#step	time	ux0	ux1	ux2	ux3	uy0	uy1	uy2	uy3	uz0	uz1	uz2	uz3	fx0	fx1	fx2	fx3	fy0	fy1	fy2	fy3	fz0	fz1	fz2	fz3	fx0	fx1	fx2	fx3	fy0	fy1	fy2	fy3	fz0	fz1	fz2	fz3	mx0	mx1	mx2	mx3	my0	my1	my2	my3	mz0	mz1	mz2	mz3
1	1.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.0000000000e-03	-5.3789334956e-02	-1.0079434434e-01	1.5458367936e-01	-6.6311539593e-11	1.4744257076e-01	-1.2030421592e-01	-2.7138354832e-02	-1.2543872191e-11	2.1931102571e-02	2.1931102521e-02	2.1931102550e-02	-6.5793307642e-02	-3.2476146842e-05	3.4322677998e-05	-1.8465311605e-06	-8.4977851985e-15	-2.0882302649e-05	-1.7684016860e-05	3.8566319508e-05	2.9485238917e-14	6.0738854379e-05	6.0738854372e-05	6.0738854382e-05	8.5530223528e-05
2	2.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	8.0000000000e-03	-1.8982183718e-02	-2.2575136675e-01	2.4473355058e-01	-1.1326482460e-10	2.7163459373e-01	-1.5225635020e-01	-1.1937824351e-01	-2.6045509499e-11	9.6472189186e-02	9.6472189101e-02	9.6472189153e-02	-2.8941656744e-01	-4.8815899821e-05	5.6938560450e-05	-8.1226606361e-06	-1.9453011183e-14	-3.7563113516e-05	-2.3494252598e-05	6.1057366114e-05	5.0381253734e-14	9.6160445603e-05	9.6160445590e-05	9.6160445606e-05	1.3540960709e-04
3	3.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.2000000000e-02	1.5817923680e-02	-3.5070646811e-01	3.3488854459e-01	-1.6022226254e-10	3.9582846523e-01	-1.8421550888e-01	-2.1161295630e-01	-3.9545460656e-11	1.7100909306e-01	1.7100909294e-01	1.7100909301e-01	-5.1302727901e-01	-6.5156935720e-05	7.9555373647e-05	-1.4398437938e-05	-3.0406946289e-14	-5.4244258421e-05	-2.9305432359e-05	8.3549690780e-05	7.1279164212e-14	1.3158404967e-04	1.3158404965e-04	1.3158404967e-04	1.8529182507e-04
4	4.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.6000000000e-02	5.0611050324e-02	-4.7565966563e-01	4.2504861551e-01	-2.0718357238e-10	5.2002416870e-01	-2.1618162907e-01	-3.0384253958e-01	-5.3043611170e-11	2.4554185165e-01	2.4554185149e-01	2.4554185159e-01	-7.3662555473e-01	-8.1499243048e-05	1.0217310925e-04	-2.0673866219e-05	-4.1359788722e-14	-7.0925734374e-05	-3.5117547686e-05	1.0604328206e-04	9.2178716239e-14	1.6700964855e-04	1.6700964852e-04	1.6700964855e-04	2.3517685207e-04
5	5.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.0000000000e-02	9.4106115514e-02	-5.7448440600e-01	4.8037829072e-01	-2.3358538020e-10	6.0902526209e-01	-2.2301434435e-01	-3.8601091764e-01	-9.5820403695e-11	3.2718125387e-01	3.2718125368e-01	3.2718125381e-01	-9.8154376136e-01	-8.5526627047e-05	1.1863366732e-04	-3.3107040299e-05	-6.8180278928e-14	-8.7607538409e-05	-3.0264462518e-05	1.1787200092e-04	1.0303705012e-13	1.8735304196e-04	1.8735304192e-04	1.8735304195e-04	2.6998048052e-04
6	6.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.4000000000e-02	1.4124489076e-01	-6.6235557754e-01	5.2111068705e-01	-2.7015624113e-10	6.8327456664e-01	-2.1931561977e-01	-4.6395894677e-01	-1.0674674686e-10	4.1179725965e-01	4.1179725943e-01	4.1179725958e-01	-1.2353917787e+00	-8.4392579400e-05	1.3251379115e-04	-4.8121211779e-05	-7.8277817984e-14	-1.0428966759e-04	-2.0941283860e-05	1.2523095144e-04	1.1822117788e-13	2.0137542827e-04	2.0137542822e-04	2.0137542826e-04	2.9846390155e-04
7	7.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.8000000000e-02	1.8844286871e-01	-7.5002690321e-01	5.6158403481e-01	-3.0664224285e-10	7.5725892837e-01	-2.1543315272e-01	-5.4182577554e-01	-1.1751923393e-10	4.9646311733e-01	4.9646311707e-01	4.9646311725e-01	-1.4893893516e+00	-8.3166434662e-05	1.4634814549e-04	-6.3181710865e-05	-8.8298956363e-14	-1.2097211900e-04	-1.1538185667e-05	1.3251030465e-04	1.3335531715e-13	2.1528544512e-04	2.1528544507e-04	2.1528544511e-04	3.2683574566e-04
8	8.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.2000000000e-02	2.3569968821e-01	-8.3749966568e-01	6.0179997781e-01	-3.4304493621e-10	8.3098003688e-01	-2.1136810078e-01	-6.1961193597e-01	-1.2813791694e-10	5.8117851847e-01	5.8117851817e-01	5.8117851837e-01	-1.7435355550e+00	-8.1848778575e-05	1.6013702073e-04	-7.8288242186e-05	-9.8243424707e-14	-1.3765488975e-04	-2.0556766496e-06	1.3971056638e-04	1.4844044878e-13	2.2908380609e-04	2.2908380603e-04	2.2908380608e-04	3.5509671932e-04
9	9.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.6000000000e-02	2.8301499026e-01	-9.2477513935e-01	6.4176014947e-01	-3.7936525796e-10	9.0443957099e-01	-2.0712161428e-01	-6.9731795657e-01	-1.3860862458e-10	6.6594315651e-01	6.6594315617e-01	6.6594315639e-01	-1.9978294691e+00	-8.0440193165e-05	1.7388070538e-04	-9.3440512252e-05	-1.0811440447e-13	-1.5433797699e-04	7.5057377152e-06	1.4683223925e-04	1.6347734527e-13	2.4277122022e-04	2.4277122016e-04	2.4277122021e-04	3.8324752453e-04
10	1.000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.0000000000e-02	3.3038841797e-01	-1.0118545905e+00	6.8146617289e-01	-4.1560253156e-10	9.7763919886e-01	-2.0269483635e-01	-7.7494436236e-01	-1.4892781799e-10	7.5075672675e-01	7.5075672637e-01	7.5075672662e-01	-2.2522701797e+00	-7.8941256761e-05	1.8757948617e-04	-1.0863822945e-04	-1.1790990344e-13	-1.7102137788e-04	1.7145555161e-05	1.5387582270e-04	1.7846540692e-13	2.5634839208e-04	2.5634839201e-04	2.5634839206e-04	4.1128885889e-04
