#step	time	stress_0_0	stress_0_1	stress_0_2	strain_0_0	strain_0_1	strain_0_2	stress_1_0	stress_1_1	stress_1_2	strain_1_0	strain_1_1	strain_1_2	stress_2_0	stress_2_1	stress_2_2	strain_2_0	strain_2_1	strain_2_2	stress_3_0	stress_3_1	stress_3_2	strain_3_0	strain_3_1	strain_3_2	stress_4_0	stress_4_1	stress_4_2	strain_4_0	strain_4_1	strain_4_2	stress_5_0	stress_5_1	stress_5_2	strain_5_0	strain_5_1	strain_5_2	stress_6_0	stress_6_1	stress_6_2	strain_6_0	strain_6_1	strain_6_2	stress_7_0	stress_7_1	stress_7_2	strain_7_0	strain_7_1	strain_7_2	stress_8_0	stress_8_1	stress_8_2	strain_8_0	strain_8_1	strain_8_2	stress_9_0	stress_9_1	stress_9_2	strain_9_0	strain_9_1	strain_9_2	stress_10_0	stress_10_1	stress_10_2	strain_10_0	strain_10_1	strain_10_2	stress_11_0	stress_11_1	stress_11_2	strain_11_0	strain_11_1	strain_11_2
67	6.700000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.0478372788e-02	-1.8149074050e-02	1.8333333335e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.4907311943e-03	-7.7781745918e-03	1.1000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.2764485299e+06	-5.3300179091e+06	-1.0478372788e-02	1.8149074050e-02	1.8333333335e-02	-5.0597790634e+07	5.4059001011e+06	7.6450972409e+06	-4.4907311943e-03	7.7781745918e-03	1.1000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.9876415947e-03	4.2339019751e-03	3.8919670359e-02	-2.7463720810e+07	1.9723812859e+06	-1.8130894367e+07	-5.9876415947e-03	-4.2339019751e-03	3.8919670359e-02
68	6.800000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.0160846340e-02	-1.7599102109e-02	1.7777777779e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.3546484308e-03	-7.5424723314e-03	1.0666666667e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.2764485299e+06	-5.3300179091e+06	-1.0160846340e-02	1.7599102109e-02	1.7777777779e-02	-4.6515307730e+07	3.9916865389e+06	5.6450972410e+06	-4.3546484308e-03	7.5424723314e-03	1.0666666667e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.8061979100e-03	4.1056019153e-03	3.7740286409e-02	-2.2020410269e+07	1.7464207320e+06	-1.6053777248e+07	-5.8061979100e-03	-4.1056019153e-03	3.7740286409e-02
69	6.900000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	9.8433198919e-03	-1.7049130168e-02	1.7222222223e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.2185656674e-03	-7.3067700711e-03	1.0333333333e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.2764485299e+06	-5.3300179091e+06	-9.8433198919e-03	1.7049130168e-02	1.7222222223e-02	-4.2432824826e+07	2.5774729768e+06	3.6450972410e+06	-4.2185656674e-03	7.3067700711e-03	1.0333333333e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.6247542253e-03	3.9773018554e-03	3.6560902459e-02	-1.6577099729e+07	1.5184008953e+06	-1.3957730403e+07	-5.6247542253e-03	-3.9773018554e-03	3.6560902459e-02
70	7.000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	9.5257934437e-03	-1.6499158227e-02	1.6666666668e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.0824829039e-03	-7.0710678107e-03	9.9999999999e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.2764485299e+06	-5.3300179091e+06	-9.5257934437e-03	1.6499158227e-02	1.6666666668e-02	-3.8350341922e+07	1.1632594147e+06	1.6450972410e+06	-4.0824829039e-03	7.0710678107e-03	9.9999999999e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.4433105406e-03	3.8490017956e-03	3.5381518509e-02	-1.1133789188e+07	1.2883030087e+06	-1.1842581316e+07	-5.4433105406e-03	-3.8490017956e-03	3.5381518509e-02
71	7.100000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	9.2082669956e-03	-1.5949186286e-02	1.6111111112e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.9464001404e-03	-6.8353655503e-03	9.6666666665e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.2764485299e+06	-5.3300179091e+06	-9.2082669956e-03	1.5949186286e-02	1.6111111112e-02	-3.4267859018e+07	-2.5095414749e+05	-3.5490275897e+05	-3.9464001404e-03	6.8353655503e-03	9.6666666665e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.2618668559e-03	3.7207017357e-03	3.4202134558e-02	-5.6904786473e+06	1.0561081340e+06	-9.7081558995e+06	-5.2618668559e-03	-3.7207017357e-03	3.4202134558e-02
72	7.200000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	8.8907405475e-03	-1.5399214345e-02	1.5555555557e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.8103173770e-03	-6.5996632900e-03	9.3333333332e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.2764485299e+06	-5.3300179091e+06	-8.8907405475e-03	1.5399214345e-02	1.5555555557e-02	-3.0185376114e+07	-1.6651677096e+06	-2.3549027589e+06	-3.8103173770e-03	6.5996632900e-03	9.3333333332e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.0804231712e-03	3.5924016759e-03	3.3022750608e-02	-2.4716810673e+05	8.2179716021e+05	-7.5542784801e+06	-5.0804231712e-03	-3.5924016759e-03	3.3022750608e-02
73	7.300000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	8.5732140994e-03	-1.4849242405e-02	1.5000000001e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.6742346135e-03	-6.3639610296e-03	8.9999999999e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.2764485299e+06	-5.3300179091e+06	-8.5732140994e-03	1.4849242405e-02	1.5000000001e-02	-2.6102893211e+07	-3.0793812718e+06	-4.3549027589e+06	-3.6742346135e-03	6.3639610296e-03	8.9999999999e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.8989794865e-03	3.4641016160e-03	3.1843366658e-02	0.0000000000e+00	8.1110710582e+05	-7.4560113508e+06	-4.8989794865e-03	-3.4641016160e-03	3.1843366658e-02
74	7.400000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	8.2556876512e-03	-1.4299270464e-02	1.4444444445e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.5381518500e-03	-6.1282587693e-03	8.6666666665e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.2764485299e+06	-5.3300179091e+06	-8.2556876512e-03	1.4299270464e-02	1.4444444445e-02	-2.2020410307e+07	-4.4935948339e+06	-6.3549027589e+06	-3.5381518500e-03	6.1282587693e-03	8.6666666665e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.7175358019e-03	3.3358015562e-03	3.0663982707e-02	0.0000000000e+00	8.1110710582e+05	-7.4560113508e+06	-4.7175358019e-03	-3.3358015562e-03	3.0663982707e-02
75	7.500000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	7.9381612031e-03	-1.3749298523e-02	1.3888888890e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.4020690866e-03	-5.8925565089e-03	8.3333333332e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.2764485299e+06	-5.3300179091e+06	-7.9381612031e-03	1.3749298523e-02	1.3888888890e-02	-1.7937927403e+07	-5.9078083960e+06	-8.3549027589e+06	-3.4020690866e-03	5.8925565089e-03	8.3333333332e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.5360921172e-03	3.2075014963e-03	2.9484598757e-02	0.0000000000e+00	8.1110710582e+05	-7.4560113508e+06	-4.5360921172e-03	-3.2075014963e-03	2.9484598757e-02
76	7.600000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	7.6206347550e-03	-1.3199326582e-02	1.3333333334e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.2659863231e-03	-5.6568542486e-03	7.9999999999e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.2764485299e+06	-5.3300179091e+06	-7.6206347550e-03	1.3199326582e-02	1.3333333334e-02	-1.3855444499e+07	-7.3220219582e+06	-1.0354902759e+07	-3.2659863231e-03	5.6568542486e-03	7.9999999999e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.3546484325e-03	3.0792014365e-03	2.8305214807e-02	0.0000000000e+00	8.1110710582e+05	-7.4560113508e+06	-4.3546484325e-03	-3.0792014365e-03	2.8305214807e-02
77	7.700000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	7.3031083069e-03	-1.2649354641e-02	1.2777777779e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.1299035596e-03	-5.4211519882e-03	7.6666666666e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.2764485299e+06	-5.3300179091e+06	-7.3031083069e-03	1.2649354641e-02	1.2777777779e-02	-9.7729615950e+06	-6.5688141569e+06	-9.2897060708e+06	-3.1299035596e-03	5.4211519882e-03	7.6666666666e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.1732047478e-03	2.9509013766e-03	2.7125830857e-02	0.0000000000e+00	8.1110710582e+05	-7.4560113508e+06	-4.1732047478e-03	-2.9509013766e-03	2.7125830857e-02
78	7.800000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.9855818587e-03	-1.2099382700e-02	1.2222222223e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.9938207962e-03	-5.1854497278e-03	7.3333333332e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.2764485299e+06	-5.3300179091e+06	-6.9855818587e-03	1.2099382700e-02	1.2222222223e-02	-5.6904786911e+06	-5.6380746028e+06	-7.9734415701e+06	-2.9938207962e-03	5.1854497278e-03	7.3333333332e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.9917610631e-03	2.8226013167e-03	2.5946446906e-02	0.0000000000e+00	8.1110710582e+05	-7.4560113508e+06	-3.9917610631e-03	-2.8226013167e-03	2.5946446906e-02
79	7.900000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.6680554106e-03	-1.1549410759e-02	1.1666666667e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.8577380327e-03	-4.9497474675e-03	6.9999999999e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.2764485299e+06	-5.3300179091e+06	-6.6680554106e-03	1.1549410759e-02	1.1666666667e-02	-1.6079957872e+06	-4.7009805743e+06	-6.6481904856e+06	-2.8577380327e-03	4.9497474675e-03	6.9999999999e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.8103173784e-03	2.6943012569e-03	2.4767062956e-02	0.0000000000e+00	8.1110710582e+05	-7.4560113508e+06	-3.8103173784e-03	-2.6943012569e-03	2.4767062956e-02
80	8.000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.3505289625e-03	-1.0999438818e-02	1.1111111112e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.7216552693e-03	-4.7140452071e-03	6.6666666666e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.2764485299e+06	-5.3300179091e+06	-6.3505289625e-03	1.0999438818e-02	1.1111111112e-02	0.0000000000e+00	-4.3301270185e+06	-6.1237243573e+06	-2.7216552693e-03	4.7140452071e-03	6.6666666666e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.6288736937e-03	2.5660011970e-03	2.3587679006e-02	0.0000000000e+00	8.1110710582e+05	-7.4560113508e+06	-3.6288736937e-03	-2.5660011970e-03	2.3587679006e-02
81	8.100000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	6.0330025144e-03	-1.0449466877e-02	1.0555555556e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.5855725058e-03	-4.4783429468e-03	6.3333333332e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.2764485299e+06	-5.3300179091e+06	-6.0330025144e-03	1.0449466877e-02	1.0555555556e-02	0.0000000000e+00	-4.3301270185e+06	-6.1237243573e+06	-2.5855725058e-03	4.4783429468e-03	6.3333333332e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.4474300090e-03	2.4377011372e-03	2.2408295055e-02	0.0000000000e+00	8.1110710582e+05	-7.4560113508e+06	-3.4474300090e-03	-2.4377011372e-03	2.2408295055e-02
82	8.200000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.7154760662e-03	-9.8994949364e-03	1.0000000001e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.4494897423e-03	-4.2426406864e-03	5.9999999999e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.2764485299e+06	-5.3300179091e+06	-5.7154760662e-03	9.8994949364e-03	1.0000000001e-02	0.0000000000e+00	-4.3301270185e+06	-6.1237243573e+06	-2.4494897423e-03	4.2426406864e-03	5.9999999999e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.2659863244e-03	2.3094010773e-03	2.1228911105e-02	0.0000000000e+00	8.1110710582e+05	-7.4560113508e+06	-3.2659863244e-03	-2.3094010773e-03	2.1228911105e-02
83	8.300000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.3979496181e-03	-9.3495229955e-03	9.4444444451e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.3134069789e-03	-4.0069384261e-03	5.6666666666e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.2764485299e+06	-5.3300179091e+06	-5.3979496181e-03	9.3495229955e-03	9.4444444451e-03	0.0000000000e+00	-4.3301270185e+06	-6.1237243573e+06	-2.3134069789e-03	4.0069384261e-03	5.6666666666e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.0845426397e-03	2.1811010175e-03	2.0049527155e-02	0.0000000000e+00	8.1110710582e+05	-7.4560113508e+06	-3.0845426397e-03	-2.1811010175e-03	2.0049527155e-02
84	8.400000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	5.0804231700e-03	-8.7995510545e-03	8.8888888895e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.1773242154e-03	-3.7712361657e-03	5.3333333333e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.2764485299e+06	-5.3300179091e+06	-5.0804231700e-03	8.7995510545e-03	8.8888888895e-03	0.0000000000e+00	-4.3301270185e+06	-6.1237243573e+06	-2.1773242154e-03	3.7712361657e-03	5.3333333333e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.9030989550e-03	2.0528009576e-03	1.8870143205e-02	0.0000000000e+00	8.1110710582e+05	-7.4560113508e+06	-2.9030989550e-03	-2.0528009576e-03	1.8870143205e-02
