#step	time	ux0	ux1	ux2	ux3	uy0	uy1	uy2	uy3	uz0	uz1	uz2	uz3	fx0	fx1	fx2	fx3	fy0	fy1	fy2	fy3	fz0	fz1	fz2	fz3	fx0	fx1	fx2	fx3	fy0	fy1	fy2	fy3	fz0	fz1	fz2	fz3	mx0	mx1	mx2	mx3	my0	my1	my2	my3	mz0	mz1	mz2	mz3
1	1.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.0000000000e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-3.3727231723e-01	5.9494539351e-02	2.7777777788e-01	1.6037507478e-01	-4.5132438281e-01	3.4349188309e-02	2.5660011972e-01	-2.2680460582e-01	1.4338173046e+00	-4.3587703877e-01	-7.7113566003e-01	-5.8925565100e-05	4.7789875780e-04	2.1930758218e-04	1.7132062449e-04	1.1340230291e-04	4.8636994437e-04	5.6025163948e-05	-5.2291061897e-05	8.0187537391e-05	2.8382152691e-04	3.4349188310e-05	3.9202796066e-05
2	2.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	8.0000000000e-03	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-5.0301187065e-01	-6.0640460074e-02	5.6365233072e-01	2.4552318793e-01	-8.1306419237e-01	1.4004314379e-01	4.2749786066e-01	-3.4722222223e-01	1.9798138849e+00	-1.2557895098e-01	-1.5070127116e+00	-9.0210979564e-05	6.4009117274e-04	4.8985676635e-05	2.9397633086e-04	1.7361111111e-04	6.3560170034e-04	5.8290698579e-06	-1.1174402863e-04	1.2276159396e-04	4.5993201167e-04	-1.5376373829e-05	7.2172691858e-05
3	3.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.2000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-7.9982455388e-01	-5.8949033416e-02	8.5877358730e-01	2.4552318793e-01	-9.0249862605e-01	1.3613696125e-01	5.2083847688e-01	-3.4722222223e-01	2.6796052223e+00	-1.2257624771e-01	-2.2098067524e+00	-9.0210979564e-05	8.3831910453e-04	4.7967247495e-05	3.7325786922e-04	1.7361111111e-04	8.1214133899e-04	5.7134930353e-06	-1.7923791867e-04	1.2276159396e-04	5.6468972135e-04	-1.5000370610e-05	9.8415182721e-05
4	4.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	1.6000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.1095451910e+00	-5.7311968445e-02	1.1668571594e+00	2.4552318793e-01	-9.2850904541e-01	1.3235632164e-01	5.5062953585e-01	-3.4722222223e-01	3.3490757275e+00	-1.1965863834e-01	-2.8821948669e+00	-9.0210979564e-05	1.0096033810e-03	4.6973610211e-05	4.1886653345e-04	1.7361111111e-04	9.7389911671e-04	5.6005579114e-06	-2.5769669195e-04	1.2276159396e-04	6.5000310517e-04	-1.4635245026e-05	1.1609568950e-04
5	5.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.0000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.4201677298e+00	-5.5727354067e-02	1.4758950839e+00	2.4552318793e-01	-9.4953017178e-01	1.2869681149e-01	5.7531017237e-01	-3.4722222223e-01	4.0162373348e+00	-1.1682335740e-01	-3.5521917552e+00	-9.0210979564e-05	1.1788103221e-03	4.6004050483e-05	4.6173682395e-04	1.7361111111e-04	1.1345308755e-03	5.4901928667e-06	-3.3696569067e-04	1.2276159396e-04	7.3370111273e-04	-1.4280638578e-05	1.3313751942e-04
6	6.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.4000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-1.7316693817e+00	-5.4193349620e-02	1.7858627313e+00	2.4552318793e-01	-9.6568307000e-01	1.2515417997e-01	5.9500570211e-01	-3.4722222223e-01	4.6811467648e+00	-1.1406773724e-01	-4.2198568054e+00	-9.0210979564e-05	1.3459910485e-03	4.5057877487e-05	5.0193546447e-04	1.7361111111e-04	1.2940642895e-03	5.3823285361e-06	-4.1702404968e-04	1.2276159396e-04	8.1582205869e-04	-1.3936205545e-05	1.4955702871e-04
7	7.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	2.8000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-2.0440279435e+00	-5.2708182221e-02	2.0967361257e+00	2.4552318793e-01	-9.7708571819e-01	1.2172433278e-01	6.0983819749e-01	-3.4722222223e-01	5.3438592854e+00	-1.1138920443e-01	-4.8852478588e+00	-9.0210979564e-05	1.5111953662e-03	4.4134423041e-05	5.3952745744e-04	1.7361111111e-04	1.4525263241e-03	5.2768977313e-06	-4.9785145676e-04	1.2276159396e-04	8.9640328884e-04	-1.3601612510e-05	1.6537014128e-04
8	8.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.2000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-2.2014196473e+00	-5.1270144207e-02	2.2526897915e+00	2.4552318793e-01	-9.8427343308e-01	1.1840332624e-01	6.2034691892e-01	-3.4722222223e-01	5.6672165937e+00	-1.0878527628e-01	-5.2112090952e+00	-9.0210979564e-05	1.5826590165e-03	4.3233040800e-05	5.6938736037e-04	1.7361111111e-04	1.5341098321e-03	5.1738353646e-06	-5.4498888318e-04	1.2276159396e-04	9.3315547221e-04	-1.3276537908e-05	1.7815206367e-04
9	9.000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	3.6000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-2.3004169688e+00	-4.9877590687e-02	2.3502945595e+00	2.4552318793e-01	-9.9037290490e-01	1.1518736164e-01	6.2966235533e-01	-3.4722222223e-01	5.8633630910e+00	-1.0625355745e-01	-5.4098873114e+00	-9.0210979564e-05	1.6191423752e-03	4.2353105482e-05	5.9655088695e-04	1.7361111111e-04	1.5869489455e-03	5.0730783768e-06	-5.7934795030e-04	1.2276159396e-04	9.5353775131e-04	-1.2960671582e-05	1.8988571041e-04
10	1.000000e-01	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	4.0000000000e-02	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00	-2.3994472691e+00	-4.8528937171e-02	2.4479762063e+00	2.4552318793e-01	-9.9576001601e-01	1.1207277976e-01	6.3816404833e-01	-3.4722222223e-01	6.0592447064e+00	-1.0379173679e-01	-5.6082307473e+00	-9.0210979564e-05	1.6553664371e-03	4.1494012120e-05	6.2325234051e-04	1.7361111111e-04	1.6396586046e-03	4.9745656664e-06	-6.1377501965e-04	1.2276159396e-04	9.7361611499e-04	-1.2653714362e-05	2.0156017582e-04
